benign.rotation,forward.rotation,reverse.rotation
0.18532276153564453,0.14082154631614685,0.3617769479751587
0.17474369704723358,0.13054893910884857,0.36014750599861145
0.16452063620090485,0.12484395503997803,0.3620099723339081
0.16037167608737946,0.11275134235620499,0.36876457929611206
0.16222551465034485,0.09897846728563309,0.3613176941871643
0.1611107438802719,0.09654831886291504,0.3714073598384857
0.15935546159744263,0.09724818915128708,0.3753168284893036
0.15788520872592926,0.09785547107458115,0.3718288540840149
0.15670907497406006,0.09832067787647247,0.3768140375614166
0.1558547019958496,0.0986037626862526,0.3761773407459259
0.15535499155521393,0.09886910021305084,0.3739317059516907
0.15496927499771118,0.09898729622364044,0.37595972418785095
0.15498141944408417,0.09301266074180603,0.36417248845100403
0.1549844741821289,0.09936543554067612,0.3618706166744232
0.1533007174730301,0.09999015182256699,0.36180397868156433
0.1558780074119568,0.10040366649627686,0.35603824257850647
0.15721295773983002,0.09371345490217209,0.354782372713089
0.15518046915531158,0.09321349114179611,0.35155707597732544
0.13224180042743683,0.10369669646024704,0.35195910930633545
0.10161691159009933,0.1040252223610878,0.3502824306488037
0.07637785375118256,0.09706654399633408,0.35171830654144287
0.05867014080286026,0.09703557938337326,0.350053995847702
0.04792878031730652,0.09710767865180969,0.35143381357192993
0.04292777553200722,0.0972120612859726,0.3660795986652374
0.040820758789777756,0.09745041280984879,0.35187458992004395
0.04290323704481125,0.09757284820079803,0.3610205352306366
0.043186455965042114,0.09778425097465515,0.36804649233818054
0.07270646840333939,0.0979275032877922,0.37171897292137146
0.123434878885746,0.09838492423295975,0.3643999993801117
0.1383088082075119,0.09855204820632935,0.3549393117427826
0.12908968329429626,0.09883011132478714,0.348347544670105
0.12208878248929977,0.09864387661218643,0.34825125336647034
0.11785945296287537,0.0990665927529335,0.338382750749588
0.10634859651327133,0.106845423579216,0.33775344491004944
0.11707957088947296,0.131336972117424,0.33068525791168213
0.0979166179895401,0.13460195064544678,0.3312855660915375
0.09397566318511963,0.1357279270887375,0.33093389868736267
0.10136403888463974,0.12821471691131592,0.3283582031726837
0.09653123468160629,0.1285918653011322,0.32998892664909363
0.11275026202201843,0.12933073937892914,0.32988014817237854
0.11856932938098907,0.13115882873535156,0.3324776291847229
0.10257702320814133,0.1315762996673584,0.3390713930130005
0.10778792202472687,0.13203929364681244,0.3444957435131073
0.10360401123762131,0.13323360681533813,0.3454926013946533
0.07756458967924118,0.13669267296791077,0.3457188010215759
0.0699886679649353,0.14146237075328827,0.3456880450248718
0.07660004496574402,0.14656515419483185,0.34696245193481445
0.07912331819534302,0.1296493262052536,0.3461468815803528
0.08454173803329468,0.10165244340896606,0.34467217326164246
0.08729132264852524,0.09748918563127518,0.3449542224407196
0.09236973524093628,0.10278122127056122,0.34363722801208496
0.10079685598611832,0.1059054285287857,0.3431241512298584
0.10718496888875961,0.10518425703048706,0.34208983182907104
0.10980002582073212,0.10478372871875763,0.35177290439605713
0.10203196108341217,0.10510839521884918,0.3334008753299713
0.09133057296276093,0.10615041851997375,0.3212178945541382
0.06994523108005524,0.10538260638713837,0.31727805733680725
0.06709019094705582,0.10291815549135208,0.3155621588230133
0.06670790910720825,0.10184797644615173,0.311376690864563
0.07110810279846191,0.10151789337396622,0.3118261396884918
0.07862301915884018,0.10017310827970505,0.3127642273902893
0.08758227527141571,0.09824226796627045,0.31373414397239685
0.09794246405363083,0.09755018353462219,0.31223294138908386
0.10780280083417892,0.09602897614240646,0.3112286925315857
0.1295052021741867,0.09514698386192322,0.308462530374527
0.11548211425542831,0.1003962904214859,0.3084844946861267
0.11054223030805588,0.10829516500234604,0.3102937340736389
0.10244167596101761,0.12088040262460709,0.3105427622795105
0.0909029021859169,0.13597260415554047,0.30759745836257935
0.09236861020326614,0.1534298062324524,0.307763010263443
0.08865159749984741,0.16980236768722534,0.30430424213409424
0.08694934099912643,0.18740297853946686,0.3063764274120331
0.078847236931324,0.20004308223724365,0.3073199987411499
0.07169540971517563,0.212184339761734,0.3101477026939392
0.0898577868938446,0.21943669021129608,0.3152365982532501
0.08037789165973663,0.2322215437889099,0.3101566731929779
0.08256281167268753,0.24681274592876434,0.3120530843734741
0.0934242233633995,0.2503979504108429,0.3151818513870239
0.08990150690078735,0.25102895498275757,0.3151528239250183
0.09348569065332413,0.2512584328651428,0.3157256245613098
0.09376369416713715,0.2513340413570404,0.31323832273483276
0.09322819113731384,0.2518891394138336,0.3127630650997162
0.09590990096330643,0.25155118107795715,0.31081172823905945
0.10053342580795288,0.2515808939933777,0.3117966949939728
0.1043790876865387,0.25130537152290344,0.31173068284988403
0.11648935079574585,0.25117775797843933,0.3098263144493103
0.09034619480371475,0.2511376142501831,0.30995237827301025
0.07498835772275925,0.2510654330253601,0.3081376552581787
0.06977478414773941,0.25100067257881165,0.30854135751724243
0.07792521268129349,0.25097838044166565,0.30840378999710083
0.07756698131561279,0.25092098116874695,0.3073655962944031
0.05531134456396103,0.2508662939071655,0.30765947699546814
0.05198676139116287,0.25084182620048523,0.30781182646751404
0.0581803098320961,0.250775009393692,0.3066243827342987
0.07446777075529099,0.25080278515815735,0.3059316873550415
0.08565113693475723,0.2506813406944275,0.30558380484580994
0.09239280223846436,0.24988007545471191,0.30627328157424927
0.10014351457357407,0.24991804361343384,0.3059021234512329
0.08927644044160843,0.2485397309064865,0.30741891264915466
0.08994241058826447,0.2498728483915329,0.3099745512008667
0.08854623138904572,0.2497863471508026,0.31060412526130676
0.09480253607034683,0.24972045421600342,0.3098323345184326
0.0730021670460701,0.24887052178382874,0.31065988540649414
0.08128786087036133,0.2494809925556183,0.30928102135658264
0.077202707529068,0.2494855523109436,0.30939698219299316
0.06627125293016434,0.24964958429336548,0.3096194863319397
0.06942137330770493,0.2496008425951004,0.3087463974952698
0.07014618813991547,0.2494378238916397,0.3083709180355072
0.0715971514582634,0.2493429183959961,0.3068929612636566
0.07257969677448273,0.2493225634098053,0.3093472421169281
0.07415227591991425,0.2493239790201187,0.3104182481765747
0.07815118879079819,0.24970676004886627,0.3105778694152832
0.08229728043079376,0.2497938722372055,0.3122504651546478
0.09534906595945358,0.24948936700820923,0.31299614906311035
0.09908427298069,0.24966666102409363,0.31232690811157227
0.09994997829198837,0.24986447393894196,0.3136686384677887
0.09496640413999557,0.24929015338420868,0.3171994686126709
0.0914716124534607,0.24862788617610931,0.3178577125072479
0.09550255537033081,0.24838373064994812,0.31975874304771423
0.09849008917808533,0.24803529679775238,0.3204474449157715
0.09885186702013016,0.24815437197685242,0.32146191596984863
0.09568758308887482,0.24815437197685242,0.3210332691669464
0.09055948257446289,0.24807769060134888,0.3214133083820343
0.0877685695886612,0.2494826465845108,0.32197895646095276
0.08421900123357773,0.24768789112567902,0.3195488750934601
0.0809578001499176,0.2472117394208908,0.31883904337882996
0.07956872880458832,0.24804741144180298,0.3165324330329895
0.07641749083995819,0.24720636010169983,0.31557661294937134
0.08070982992649078,0.24803364276885986,0.31304478645324707
0.08077944070100784,0.2472151815891266,0.3130606710910797
0.06985694169998169,0.24730531871318817,0.3003775179386139
0.07662206143140793,0.24719850718975067,0.30371201038360596
0.07921730726957321,0.24719110131263733,0.30425018072128296
0.06089405342936516,0.24705927073955536,0.30893388390541077
0.07237747311592102,0.24688200652599335,0.3013780117034912
0.08241147547960281,0.2467208206653595,0.31166982650756836
0.07355832308530807,0.2470792979001999,0.31340429186820984
0.08842594176530838,0.24735310673713684,0.31794196367263794
0.0884142592549324,0.24772495031356812,0.3278999626636505
0.10484761744737625,0.24845774471759796,0.3467012047767639
0.11091021448373795,0.24807873368263245,0.3526577949523926
0.11136147379875183,0.24808038771152496,0.3606106638908386
0.1085466742515564,0.24851100146770477,0.375282883644104
0.10135424882173538,0.2484358698129654,0.3942485749721527
0.08883678168058395,0.24788682162761688,0.39484959840774536
0.06605943292379379,0.2458348572254181,0.40209153294563293
0.06659850478172302,0.24625304341316223,0.41370806097984314
0.08655506372451782,0.2464376986026764,0.416370689868927
0.07860598713159561,0.24662451446056366,0.40204861760139465
0.07712990790605545,0.24638323485851288,0.4098701477050781
0.07075927406549454,0.24614113569259644,0.4126751124858856
0.0674249678850174,0.24534249305725098,0.41873279213905334
0.06327159702777863,0.2450839877128601,0.42675450444221497
0.0480971559882164,0.2453181892633438,0.4400930404663086
0.04528970643877983,0.244948610663414,0.4453318119049072
0.058874648064374924,0.24520879983901978,0.45143595337867737
0.0557975172996521,0.2460288107395172,0.459982305765152
0.07309921830892563,0.24422785639762878,0.4585340619087219
0.07361624389886856,0.24535271525382996,0.4456670880317688
0.06830549240112305,0.24469317495822906,0.43316158652305603
0.06487157940864563,0.24618428945541382,0.4273490011692047
0.06296273320913315,0.2444418966770172,0.42675459384918213
0.07203208655118942,0.24494695663452148,0.42638710141181946
0.06852532178163528,0.2445562481880188,0.4275151491165161
0.07501524686813354,0.24456468224525452,0.4306357204914093
0.08419542759656906,0.2453630119562149,0.43047526478767395
0.08717431128025055,0.24598485231399536,0.4311249852180481
0.09171786904335022,0.24549390375614166,0.4311351776123047
0.09681840986013412,0.24559296667575836,0.43211543560028076
0.09705110639333725,0.2451450079679489,0.4366701543331146
0.10527171194553375,0.24574697017669678,0.4360130727291107
0.09340234845876694,0.24524585902690887,0.43808966875076294
0.08450814336538315,0.24635876715183258,0.4385315477848053
0.09395954012870789,0.24532467126846313,0.4396774470806122
0.08727241307497025,0.2455434948205948,0.4394073188304901
0.08769257366657257,0.2451557070016861,0.4395606815814972
0.09246222674846649,0.24501915276050568,0.4390495717525482
0.0833173617720604,0.2448146492242813,0.43746745586395264
0.09156693518161774,0.24458353221416473,0.43690404295921326
0.09752686321735382,0.24417532980442047,0.4378768801689148
0.09778822958469391,0.24337086081504822,0.4373630881309509
0.08919642865657806,0.24457742273807526,0.43714842200279236
0.07588183879852295,0.24577829241752625,0.43659207224845886
0.04059281572699547,0.24619078636169434,0.4321018159389496
0.04278692230582237,0.24465571343898773,0.432294100522995
0.04152986407279968,0.2439509779214859,0.4335259795188904
0.043272536247968674,0.24445144832134247,0.4333799481391907
0.046834252774715424,0.24445843696594238,0.4302102327346802
0.04666147381067276,0.24733488261699677,0.4295717775821686
0.047441888600587845,0.24590614438056946,0.42746785283088684
0.03561926260590553,0.24716396629810333,0.4289436340332031
0.039509858936071396,0.24493078887462616,0.42912742495536804
0.03969018533825874,0.24425248801708221,0.42957502603530884
0.044723644852638245,0.24379302561283112,0.4324492812156677
0.03484559804201126,0.24354690313339233,0.43080493807792664
0.05132908746600151,0.24383582174777985,0.42844679951667786
0.057517074048519135,0.24294161796569824,0.43010544776916504
0.06392369419336319,0.24195025861263275,0.4303126931190491
0.07029501348733902,0.24379201233386993,0.4308500289916992
0.07754024863243103,0.2424878180027008,0.4312150180339813
0.08214078098535538,0.24161210656166077,0.4314088225364685
0.09362172335386276,0.24280112981796265,0.4336334764957428
0.09370899945497513,0.24230164289474487,0.43313679099082947
0.07385281473398209,0.2435225397348404,0.4326530396938324
0.07227020710706711,0.24217693507671356,0.4323579967021942
0.08595353364944458,0.2428273856639862,0.4319838285446167
0.08213772624731064,0.24270552396774292,0.43411678075790405
0.08489958941936493,0.24261631071567535,0.43482765555381775
0.08598726987838745,0.24253928661346436,0.4356236755847931
0.09881304949522018,0.24080915749073029,0.43612000346183777
0.09628360718488693,0.239273339509964,0.436575323343277
0.08732221275568008,0.23893782496452332,0.4345414340496063
0.08233403414487839,0.2400878667831421,0.43418195843696594
0.08167468756437302,0.23970381915569305,0.4349796772003174
0.08540025353431702,0.24565553665161133,0.4337114691734314
0.09544481337070465,0.24343235790729523,0.4347304403781891
0.09243723005056381,0.24370023608207703,0.4365283250808716
0.08700735121965408,0.2398815155029297,0.43282565474510193
0.09425289928913116,0.2405347228050232,0.43313825130462646
0.09740038961172104,0.23897232115268707,0.4332411587238312
0.09147023409605026,0.24146707355976105,0.4332886338233948
0.09450727701187134,0.24159549176692963,0.4330856204032898
0.09478900581598282,0.24097268283367157,0.4319605231285095
0.09215763956308365,0.24038583040237427,0.43757542967796326
0.0953788161277771,0.24045449495315552,0.4355302155017853
0.09168371558189392,0.24025706946849823,0.4348640441894531
0.09024176746606827,0.24008990824222565,0.43573829531669617
0.0887579396367073,0.24022449553012848,0.43578633666038513
0.08441457152366638,0.24033479392528534,0.4325416088104248
0.08886422216892242,0.2397962361574173,0.4349806606769562
0.08517400175333023,0.2405845671892166,0.4350714683532715
0.08239824324846268,0.24049729108810425,0.4338282644748688
0.07630572468042374,0.24022996425628662,0.43415290117263794
0.06681244820356369,0.24055716395378113,0.43348902463912964
0.08194593340158463,0.2384730577468872,0.43385055661201477
0.08267035335302353,0.2388639748096466,0.4339640140533447
0.10038604587316513,0.23844531178474426,0.4344094395637512
0.09143569320440292,0.23809048533439636,0.4335455894470215
0.0889507606625557,0.23794904351234436,0.43443965911865234
0.08437305688858032,0.23901866376399994,0.43632498383522034
0.09225628525018692,0.2369624674320221,0.4367257058620453
0.09502490609884262,0.2380584180355072,0.43712353706359863
0.09465386718511581,0.2384921908378601,0.4366154074668884
0.07282014936208725,0.23748230934143066,0.43522948026657104
0.0665816143155098,0.23972174525260925,0.4369511306285858
0.06289694458246231,0.23734541237354279,0.4387997090816498
0.06570184230804443,0.23978789150714874,0.4441889822483063
0.08427482843399048,0.23657254874706268,0.44380423426628113
0.0807582214474678,0.23774059116840363,0.47631579637527466
0.08417975902557373,0.23749375343322754,0.47737860679626465
0.07954762876033783,0.2376297414302826,0.4776788651943207
0.07796770334243774,0.2375815063714981,0.45981621742248535
0.07381657510995865,0.2376955896615982,0.46198752522468567
0.07011976838111877,0.23815305531024933,0.46644729375839233
0.08373329788446426,0.23633632063865662,0.4658040404319763
0.07904352247714996,0.23683156073093414,0.4712982475757599
0.08046157658100128,0.23416005074977875,0.48269975185394287
0.07809244841337204,0.23311194777488708,0.47537750005722046
0.06324728578329086,0.23532772064208984,0.47324058413505554
0.062126241624355316,0.2381013184785843,0.4864412844181061
0.06163526326417923,0.24010531604290009,0.4786292016506195
0.08293088525533676,0.23790796101093292,0.47572413086891174
0.07527749985456467,0.2372247874736786,0.4874975085258484
0.07237792015075684,0.23627221584320068,0.4764881730079651
0.06824545562267303,0.2367829829454422,0.4800735414028168
0.0592842660844326,0.2362440675497055,0.4707740247249603
0.03433902934193611,0.2344374805688858,0.4647466540336609
0.04242020845413208,0.23518329858779907,0.4545576572418213
0.03505510836839676,0.2347722053527832,0.45799025893211365
0.06993918865919113,0.23707348108291626,0.46337997913360596
0.07006192952394485,0.23846425116062164,0.47167080640792847
0.08307787775993347,0.23870602250099182,0.4827249348163605
0.061820000410079956,0.24274294078350067,0.4865697920322418
0.053294647485017776,0.25204184651374817,0.48955288529396057
0.051675744354724884,0.22708553075790405,0.4931155741214752
0.04834210127592087,0.2214752733707428,0.4872320592403412
0.04858669266104698,0.2178715616464615,0.47611987590789795
0.06643474102020264,0.21271587908267975,0.473810613155365
0.04874623194336891,0.20582140982151031,0.46253666281700134
0.06023417413234711,0.20500676333904266,0.46148502826690674
0.07327642291784286,0.21095632016658783,0.45573166012763977
0.08277300000190735,0.21080507338047028,0.4507433772087097
0.0858752578496933,0.20895607769489288,0.44407615065574646
0.09363396465778351,0.20915119349956512,0.4388251304626465
0.08282248675823212,0.20984892547130585,0.43453216552734375
0.08399023115634918,0.21094679832458496,0.43026894330978394
0.07984519004821777,0.21010828018188477,0.4174424707889557
0.08118237555027008,0.20191369950771332,0.4071277976036072
0.07694883644580841,0.20065253973007202,0.4003731310367584
0.06735765933990479,0.19915498793125153,0.401289701461792
0.05335438624024391,0.19896411895751953,0.3893462121486664
0.059130992740392685,0.19863131642341614,0.38190075755119324
0.08494570106267929,0.19714832305908203,0.36568504571914673
0.09144215285778046,0.19792035222053528,0.36771008372306824
0.10217265784740448,0.2032642811536789,0.36943307518959045
0.0974738672375679,0.20465628802776337,0.37298256158828735
0.10252547264099121,0.20383882522583008,0.3740554749965668
0.09814398735761642,0.2011166661977768,0.3733384907245636
0.08968100696802139,0.2005845308303833,0.37432733178138733
0.09386765956878662,0.1956203132867813,0.3805214464664459
0.07280047982931137,0.2058791071176529,0.3794633746147156
0.06894835829734802,0.20865215361118317,0.3790874183177948
0.08014777302742004,0.20904143154621124,0.3810756504535675
0.0750817209482193,0.20900969207286835,0.37902528047561646
0.06974642723798752,0.20870143175125122,0.38046711683273315
0.07686296105384827,0.20834210515022278,0.37664324045181274
0.0759870857000351,0.20860503613948822,0.3810982406139374
0.07462504506111145,0.20984654128551483,0.3838334381580353
0.07004555314779282,0.22257071733474731,0.3811900019645691
0.06874410063028336,0.22836269438266754,0.38057395815849304
0.06288153678178787,0.22673505544662476,0.3804505467414856
0.05641447752714157,0.2343607246875763,0.3794442415237427
0.03399547562003136,0.23503541946411133,0.37834542989730835
0.04589991271495819,0.23548828065395355,0.3815980851650238
0.05712354928255081,0.22867536544799805,0.38122522830963135
0.07178789377212524,0.23571662604808807,0.37823835015296936
0.07152733951807022,0.233259379863739,0.3787705600261688
0.06630212068557739,0.23578602075576782,0.37877151370048523
0.06113530695438385,0.23595130443572998,0.3700292110443115
0.056939948350191116,0.23656831681728363,0.3832608759403229
0.04950304701924324,0.23721611499786377,0.38772886991500854
0.044820189476013184,0.2379027009010315,0.3865658640861511
0.044689733535051346,0.2386278212070465,0.36666572093963623
0.055788855999708176,0.23946097493171692,0.350429892539978
0.07259150594472885,0.24024289846420288,0.34984779357910156
0.07984290271997452,0.24104435741901398,0.3478638827800751
0.08684706687927246,0.24546872079372406,0.34558236598968506
0.10423257946968079,0.2502615451812744,0.3447241485118866
0.108205646276474,0.25141018629074097,0.3439335227012634
0.10973747074604034,0.2511913776397705,0.3431035876274109
0.0926637202501297,0.25110167264938354,0.3424149453639984
0.08885060995817184,0.2502480745315552,0.34172993898391724
0.09649655967950821,0.24978715181350708,0.3410209119319916
0.09266064316034317,0.2497951090335846,0.3401952087879181
0.09632589668035507,0.25742897391319275,0.3392491936683655
0.10193552821874619,0.2611533999443054,0.33811643719673157
0.10979385673999786,0.26379328966140747,0.3370024263858795
0.11121419072151184,0.2660282850265503,0.33657801151275635
0.10405939072370529,0.26788705587387085,0.33605727553367615
0.07388413697481155,0.26961129903793335,0.3352750837802887
0.06312769651412964,0.27104222774505615,0.33419308066368103
0.055220767855644226,0.27235502004623413,0.33274537324905396
0.061038270592689514,0.26894357800483704,0.33102867007255554
0.06355353444814682,0.27159979939460754,0.32943081855773926
0.06410036236047745,0.22335349023342133,0.3280731737613678
0.07667586952447891,0.19063815474510193,0.32830914855003357
0.08313429355621338,0.20573866367340088,0.3268361985683441
0.07137249410152435,0.18829895555973053,0.3253055214881897
0.07319815456867218,0.1842939555644989,0.32373613119125366
0.07296185940504074,0.20190075039863586,0.32209253311157227
0.07183842360973358,0.2274654358625412,0.3204754889011383
0.07228786498308182,0.23577353358268738,0.31871700286865234
0.0866108313202858,0.23663991689682007,0.3170444369316101
0.08779487013816833,0.2378503531217575,0.31541240215301514
0.09492375701665878,0.23786284029483795,0.3149508237838745
0.09693265706300735,0.23732513189315796,0.3144873082637787
0.09728007018566132,0.23969703912734985,0.31347835063934326
0.09457483887672424,0.24095843732357025,0.31242766976356506
0.06955427676439285,0.24011912941932678,0.3112626373767853
0.07989917695522308,0.24128423631191254,0.3101074993610382
0.07094243913888931,0.24036163091659546,0.30887478590011597
0.06193501874804497,0.23997999727725983,0.3076786696910858
0.0397411584854126,0.24053379893302917,0.30644187331199646
0.04913567006587982,0.2418532520532608,0.3052224814891815
