benign.velocity,forward.velocity,reverse.velocity
29.42141907313243,11.540826072808779,1.6518809893960287
29.393188849130496,11.365445480628736,1.6690523945910172
29.430880233907967,11.230178357562846,1.7413335847516471
29.53921377827887,11.081388249866963,1.7239364351828919
29.6932065250379,10.945185512592825,1.7752110154287755
29.84012591289477,10.77960054864036,1.758183278973537
30.06767260286776,10.482581204708056,1.8313267888278417
29.968312288009095,10.284374385628823,1.851983943411168
29.73642779594363,10.046092270945465,1.8352892124886329
29.472431127467335,9.839771826135044,1.840193097423236
29.297494833146892,9.659782200745918,1.909798160851237
29.159722557261563,9.499523369046516,1.9184627614353396
29.172974835356413,9.342445556454015,1.9027116456448854
29.35004618452722,9.171368001070668,1.8812364081124724
29.641631916650123,9.08433207709867,1.8669784157581824
29.92677229717588,8.962434237939078,2.0051059543267926
30.054815891654716,8.850611614239433,2.1374411158881585
30.019455987769778,8.741576197716933,2.028148924150716
29.893407550462744,8.59239645197775,2.0336205950134234
29.71343306963126,8.466333136033608,1.016313896300896
29.51740114995577,8.338250207992763,1.0256141284023057
29.333899761260273,8.221059013299486,0.9930654848660819
29.18408687131103,8.096462068746202,1.0865674222926665
29.160021517356356,7.989142688150818,1.0512742256007785
29.23783476975422,7.880340802725413,1.266128940834181
29.453558473004826,7.7618845871963345,1.3964835494363659
29.69628851463418,7.593783800117543,1.4488534323031819
30.008384495667226,7.429823263858532,1.4711473625638274
30.052150866390036,7.350771502469625,1.543871918444008
29.94765862201567,7.196464436706193,1.5259711545883818
29.914827464901496,7.023149521295864,1.5019245352412265
29.66834355075679,6.8947918935111066,1.4811651404987247
29.396154973396214,6.838105565725268,1.452460915881885
29.181098184130278,6.768081306648038,1.4502414216705473
29.07353681024876,6.686886895949941,1.5578586672719772
29.091947372746695,6.597201893437813,1.599515593925512
29.221058029315074,6.518486096236395,1.7139832464196298
29.429612385347365,6.428256979261491,1.8383133877014162
29.68771257502861,6.341407408360465,1.8776085098428261
29.931152298044264,6.245362862851178,1.8567540769806956
30.019064928281615,6.18585431431436,1.6738356405938983
29.96937015395628,6.110998184573958,1.8028286081103861
29.72989921395457,6.045941918580033,1.8032800105644144
29.48707217975802,5.925002172362706,1.7579557490733857
29.271029437347778,5.825092250458575,1.7771643997690003
28.96774780646642,5.611198340007683,1.7436949734159286
29.077193407525474,5.545645142253084,1.9474981363161499
29.100159415772982,5.457331066896675,1.941906017788549
29.26883571026721,5.418926376389044,1.9149847721380275
29.799845908882467,5.361608819846079,1.8921093949754166
30.089559258714086,5.299368528799704,1.892348605221386
30.392170469925478,5.258503800896355,1.9328810771150144
30.215288215333246,5.175362364264192,2.1147283129237837
29.491377867609923,5.103587150195196,2.1728903825528434
29.261543334933954,5.066901758908063,2.1220102781660213
28.982005834211606,5.0184071385054345,2.0763776571370696
28.600411481739677,4.976055702708963,2.04653330625308
28.628094954707635,4.942564347879074,2.0410877756056443
28.967018897163275,4.890595577707163,2.0501547067923447
29.197132850594215,4.879130338311658,2.071905386060683
29.47649173529187,5.002999542066521,2.093959718305244
29.777927701594145,4.877333147920059,2.094569420812409
30.049017002375088,4.71649594853898,2.120122266841293
30.19047281542369,4.60088360545776,2.116199525248001
30.127368648837695,4.540232632420133,2.1349867368200006
29.902982617139354,4.523184428549157,2.233809213490417
29.621745573681274,4.495033513045583,2.299004195425132
29.339207082831688,4.445511868401836,2.3664840320724814
28.97113817745543,4.395862022284606,2.3067243856740505
28.854245066894254,4.355188146012945,2.2709805739984468
28.96250339567101,4.287216166531492,2.34670337883083
29.123109991323815,4.198443307427934,2.329611332801543
29.348931581065433,4.179546297217856,2.3108955879131203
29.643634573033015,4.160569502914003,2.3005306683345594
29.90503929485181,4.123968068241972,2.3188800089196713
30.097220104340842,4.103461160925254,2.358203365974742
30.163711948025767,4.0386020825774835,2.357843104957398
29.74082073511568,3.898295960585317,2.3054462493199837
29.46505913760873,4.041899744203615,2.2471135075454827
29.16365778714567,4.021560600903867,2.2117047704854804
29.01293384321541,4.041667473594847,2.157795314406409
29.19464109765122,4.068240166114784,2.0977281080454437
29.4082533817118,4.042981343586774,2.1424512366185455
29.610507025940976,3.8606801385904013,2.237803484674273
29.919441292331516,3.881104215982558,2.2917412386073917
29.960517168864026,3.842219578524195,2.3176873309838224
30.035792608000268,3.926708628317174,2.383943894800484
29.69527845779298,3.903910415557658,2.375359589937579
29.444734065685324,3.8132959455007494,2.350612744494906
29.349862955167747,3.744219338283429,2.3725587903827527
29.09268002089937,3.6947936551995824,2.389325384295465
29.045283900623463,3.639041564439119,2.407036288817729
29.126885838730274,3.5761660750049202,2.4118495491371275
29.366933422602493,3.5130027591897774,2.41958355131535
29.617295157389073,3.463343136586275,2.467387618927418
29.846512580184694,3.420534128312321,2.4469622708388785
29.986579062991364,3.389393939145416,2.393830405768547
30.138941853183866,3.356951579108419,2.4268878409960206
29.492684294994916,3.3374587102931415,2.390841629531838
29.11379132707624,3.3144143635370518,2.417082154686534
28.900523804252774,3.2909713716016804,2.4429085742037815
28.949661062153346,3.2753538482062083,2.4297886775893565
28.980191583480757,3.249152735362002,2.472699928245709
28.92260907374775,3.223264557055603,2.4615585988222457
29.411901476743637,3.2093297651717303,2.4826467811442376
29.66437845640293,3.1773683582376453,2.457357109378412
30.18168166170831,3.12116064308045,2.4641372970518534
30.329721979208156,3.0759788736758678,2.5126783029625974
30.249426213523957,3.023873354306374,2.4881675175803797
30.016478327595955,2.9651671176550125,2.524645529128826
29.58290271613095,2.916480674282753,2.528314484520022
29.253823184193287,2.9209024676135416,2.5511478681686595
28.94023705779496,2.9166412744458934,2.5444764645313818
28.91439122586517,2.905960546018222,2.5158744692268344
28.815002820409667,2.8867179521909807,2.515821473049317
29.12203809521646,2.863939341884045,2.5426357446706676
29.339496994093093,2.8189222090458155,2.543517292425253
29.572401189396476,2.821759190603453,2.5659620695153684
29.790139895306453,2.818973638508648,2.5488386975664232
30.01752941234232,2.7922389444688434,2.5416909032461845
30.088000049253207,2.7453870045140953,2.5321940777760834
29.984292975044546,2.7212487121261106,2.53489498250272
29.868186828625948,2.6953294493967563,2.543745308365904
29.640552241362187,2.6955848336662855,2.5320102396231188
29.40469848824868,2.6647478667987485,2.583817536712304
29.357139941559193,2.635296663661135,2.6330109924115956
29.297618482945726,2.623148701681898,2.6557594286067925
29.316241545147932,2.6350072625515626,2.5908933923082023
29.61821515128202,2.653464286656546,2.641771155556186
29.72167231654991,2.662956733742507,2.638893492392409
29.815511026428837,2.6677377476403272,2.6352489170985387
29.849095121964297,2.656478550895593,2.626435652792337
29.754315801177967,2.6480794315479335,2.6142232063198123
29.650624946741576,2.6320541311402454,2.659944194173758
29.502409962519696,2.6197057886471753,2.6696382213313057
29.403537329819002,2.621156780430542,2.667410765823537
29.368168180144256,2.6067127519157687,2.693295861295523
29.44920152026206,2.5900233896216234,2.674755977005049
29.538395468140266,2.606619324347091,2.7143870352021295
29.58187021940433,2.709932427097217,2.694818214570405
29.916965698637085,2.7466797437156942,2.6481060961019547
30.01045167058657,2.7551900449324926,1.399194415191898
29.70578189510016,2.7669819618974056,1.6207642088248284
29.694162869006398,2.7652554098974997,1.7705315388823033
29.523079335578327,2.7518265648974745,1.757908816336605
29.098924669188037,2.7328360622873347,1.832624679867621
29.357388629142527,2.7230783638924523,1.8266319859327789
29.513420871199592,2.702329303841476,1.683208104394448
29.614701962101535,2.7045658502009924,1.8322943361086268
29.938878362933607,2.6910467510484297,1.8403672736964642
29.944187153423734,2.6775113833728272,1.8818687841771253
30.00712458196729,2.646751567798898,2.0004228980992624
29.857070838440414,2.6062659399441688,1.9606160232853207
29.623393948916213,2.583757532603096,1.9561086701920782
29.37611802939931,2.5852932391741326,1.953159770472596
29.169194898413572,2.6026764283224293,2.0733170676248776
29.061348317210907,2.614593823934139,2.0692727497884316
29.053914568684906,2.6350817566728284,2.057829744597922
29.347451202834364,2.68379066199311,2.141108577473768
30.30885891575484,2.6670398030078584,2.2208514590338684
30.278455074136296,2.6264052287854356,2.141389434831901
30.04915701415378,2.581344504885059,2.228732482244387
29.75729141723047,2.5409661193770785,2.1979862102299985
29.46697204541687,2.5336447060328804,2.1838996294346615
29.220011662316637,2.547298002443162,2.1933044382976177
28.740744327308096,2.541489058583914,2.2707959307614827
28.89794817935824,2.503712094546948,2.239327403670965
29.344075392546575,2.4881410435413716,2.2021528259602237
29.610646991061238,2.500310328270789,2.1330673681395425
30.01614834227188,2.5190995996263656,2.340152389679112
30.055049978756923,2.5148443601154122,2.1286887908286913
29.573192046453688,2.52098599744508,2.399643220290403
29.309890365674814,2.4911596144416057,2.2957977787058343
28.96160756263254,2.4716686730764623,2.235923594839366
28.99579947001283,2.457008655494923,2.2509629564027986
28.99519979107836,2.463045214540293,2.1960982091465553
29.238705214446206,2.4655762285667038,2.3201724216696693
29.368440780460894,2.4470440375802363,2.289318495501183
29.71765990465339,2.484472296208775,2.2537186095708623
30.02805660054356,2.4643746926182866,2.2311540029025854
30.13097345457327,2.4833486860539464,2.20548939550157
30.07186610588959,2.446608533706305,2.3250267881483624
30.008355647750832,2.450210747842854,2.3190234338412825
29.337922490486594,2.450220713007432,2.3389494771764223
28.874035435057685,2.4751295926689925,2.35889798561702
28.900485413795998,2.460187555759163,2.422939416642998
28.827354081700353,2.4496223091806857,2.439829495631314
28.852705450199444,2.445401184524867,2.4195638830654076
29.33323150868087,2.429593748214549,2.4146661996076553
30.050861605282588,2.407328958558274,2.415995375997683
30.115934230848424,2.3750321441686464,2.4044098894683184
29.412826405211074,2.354058611208767,2.4048693209309513
29.15449171162291,2.3395268454430838,2.4081812428014295
28.983563513519705,2.3531534418759885,2.483065871912709
28.9450706516336,2.4050783126985786,2.5231104170064014
28.871879251954695,2.429894063382701,2.540836973919955
29.377908357384552,2.4145473286960213,2.4792708837086233
29.67936937956912,2.3705873432511817,2.4808682832958517
29.964268244665504,2.34281274814971,2.47838802224274
30.123722295476913,2.310892549672301,2.4915882406629812
30.114983414858116,2.3348937896028485,2.4806156372039183
29.303623850428096,2.3608987308155744,2.454305976634933
28.634869237000203,2.365159718908665,2.482621510005421
28.991038622674335,2.4170177567528763,2.479139578566312
29.213261792244392,2.3971471064193586,2.5789855361310154
29.488036487412018,2.37427038022295,2.542586667548498
29.712895955078285,2.3549223212315384,2.5450069715880907
30.295278872353794,2.31811600465438,2.5261667090556363
30.223237483577574,2.3172564865774667,2.5363405518664623
30.03881559782553,2.3498910729436626,2.518784989007268
29.840471561634846,2.3715521134679456,2.5572819090979766
29.582995326161218,2.411948417805871,2.5435095962628096
29.29675070586454,2.410717835648828,2.5802182249829024
29.26255156511725,2.377318236754197,2.5831400119513317
29.203750647917268,2.364192695148263,2.5530390506857987
29.136142790797575,2.3698682424344115,2.5424621101135143
29.48248268644697,2.3677425260339477,2.5414850136765974
29.944765796618853,2.355998115893683,2.5409001961960582
30.08798462490046,2.3308065224463714,2.557234742400195
29.927934295367542,2.320391566832548,2.5452818747599317
29.756337077852955,2.3494000136343676,2.538750567305699
29.62660345485858,2.3131441292302384,2.5571358579117516
29.394019174458467,2.3164584259315006,2.5585682536899412
29.23805564529541,2.3424951140062618,2.567391411958044
29.205051878218672,2.370189586144514,2.5555010182941893
29.285823535009552,2.3616809617847285,2.5284030935843704
29.451984768682486,2.405214367191133,2.570670211188606
29.64892099925028,2.4307851201594297,2.5845828494257455
29.788248142212577,2.4339281895579266,2.5766556039687454
29.85813095195541,2.520694926025935,2.6425618571787037
29.769739842730363,2.553243704698808,2.5892826810227674
29.60079629026323,2.5648043560603795,2.5329934978001423
29.394539772772422,2.563534904011313,2.5224048846443483
29.512344863906407,2.5548398477992684,2.529731658110302
29.532233965890104,2.5421796433938937,2.519427744309663
29.569915836997332,2.539552065175198,2.5648126955465385
29.621422972172702,2.5457506403143433,2.580481609810661
29.6465341860823,2.527848175766212,2.575953781673165
29.67402607456073,2.506742917498381,2.5928044592470982
29.664371105690602,2.4958480728835597,2.632491102627907
29.652219895337964,2.469328544323069,2.597709153269193
29.632596160426207,2.4828189188566343,2.6054194194802562
29.580527958144653,2.4967912774837826,2.6595454927009374
29.54075958640637,2.4673875260418194,2.626637503880822
29.526117895626136,2.4725349708750746,2.6769451476317823
29.468351842604168,2.4868877774352556,2.6684569879694564
29.68240478153249,2.5039559093674173,2.647774495121071
29.648688198942192,2.5533157823046713,2.6516480691500974
29.79882102839978,2.5653218824563577,2.655873264889657
29.593230947908005,2.569802204593216,2.725676693828816
29.456246485925732,2.571558153205418,2.7199628382448706
29.45583530768661,2.543352667922132,2.7096311591696596
29.631634670186838,2.5172645186082345,2.687118034509517
29.68521290676128,2.533341600029926,2.677129238158287
29.677553567093426,2.544496277762163,2.6786797823432487
29.46102403180136,2.5657247220453545,2.6854694582643255
29.39687982175447,2.535778877634743,2.698270921760761
29.51791242637964,2.553414593855926,2.7362789091328072
29.59751671677421,2.556982201878865,2.721158936927338
29.827730060989055,2.5773162367716727,2.7296198330668835
29.700272930650286,2.555658293090133,1.3425784448222404
29.609925378791548,2.5306372141936384,1.266484608654663
29.472500284614277,2.4997895174272804,1.2494117300006897
29.47938756464067,2.467485149608164,1.4417431227280246
29.568275797655133,2.45351214543686,1.5872915704126733
29.649922855073246,2.4367070555927697,1.5736380744274994
29.81890239863187,2.441096392266702,1.7407552097420123
29.70751130387015,2.4246234717332307,1.7345406953370825
29.612616246693175,2.421041826507893,1.7349544846200633
29.481667675061026,2.414794961778296,1.7640637007649442
29.336615415939626,2.5001019791764754,1.7424750003152973
29.37148657784717,2.4532988606367665,1.7133421020899107
29.588413261133784,2.480413879591415,1.7323077474179283
29.93493100538219,2.450960545163454,1.762856418187998
29.799231065735,2.423065663050111,1.7705215424326752
29.71860635578584,2.3812527476368084,1.7621754920199229
29.61253552699744,2.345931554142938,1.7226882503345846
29.46292428377279,2.3385958982700656,1.8135426714755485
29.13384681336942,2.3631150780130383,1.8303686784016613
29.36515430808304,2.4000305224948817,1.8285417529528312
29.366292042144995,2.4276518234679725,1.8864509801343925
30.086494950228914,2.4279600570537245,1.8609119002160979
29.89532822332859,2.4127602744672707,1.9081310777276332
29.840281165970524,2.386347401247011,2.128899830528923
29.27753932534943,2.510139362724448,2.0834798431722104
28.70365240164905,2.498446898177602,2.0918126123499845
28.49468269644632,2.464716299354418,2.091176957565769
28.48691211529227,2.4487122879036693,2.3562033563005875
28.748674903397227,2.412981966998915,2.3043957129284856
29.233470397188754,2.425267497140424,2.3142294761042614
29.482989955809032,2.436436239620414,2.1239687157288705
30.1003138301315,2.5535817890931565,2.282834791721763
30.386342935549788,2.525943239076589,2.2885339797474415
30.426451788436434,2.4356524344690764,2.2960918247923785
30.274123221925944,2.4003784112316335,2.3404107279736808
30.0176610630912,2.3343163584609243,2.3834616545225358
29.489645699213224,2.331526427752792,2.4220501986497944
29.09474630019816,2.2970620579716967,2.4162021056752194
28.784399361727917,2.3289766744579135,2.4536961424353736
28.786461305857596,2.47529389474932,2.3373485540421957
28.82202026152209,2.533733121037417,2.2941873770459167
28.961928673355658,2.497624987427941,2.450158696651334
29.174757990634554,2.4559618640490353,2.3398730556264504
29.5166748816807,2.441492337137025,2.5599326861313925
30.028488769157896,2.4306846239675486,2.337985953905263
30.270186090995754,2.4426600559183456,2.438368722093963
30.34870993966243,2.4425154463742653,2.548650041160124
30.018344671171207,2.4215003173024288,2.4497794366208065
29.656860636047625,2.4698039962396416,2.4108714809281078
29.00583076008329,2.4606273686439977,2.435652527196691
28.879689668303058,2.4208931742086124,2.3968356330491907
29.01083323600107,2.418829217581656,2.404433741683562
28.99626272342762,2.5169557935899047,2.4137078494260416
29.20238036491181,2.5071369103928345,2.4555763893252833
29.71519206047901,2.5375981058295345,2.4275599467407005
30.015889999967293,2.675624132407835,2.488182664574472
30.24898726094725,2.6763728988053295,2.4970796997132707
30.284612187133124,2.8214581092711613,2.489149562194454
30.059771828735613,3.0093763088644603,2.528926621060583
29.78265099756224,3.3040672778205917,2.5392451298177634
29.50795799202281,3.672365777030084,2.4769595620460487
29.24624788104241,4.119868357037811,2.5103988732248075
29.058705279896824,4.802310711871135,2.50778639701113
29.00388326052701,5.356198989860186,2.503117246533278
28.810831391744035,5.776533010147164,2.5077279940750667
29.557138600433568,6.240355774014448,2.607227366039025
30.06244528616839,7.003616704343908,2.6616101487753228
30.03336256139989,8.016474455744095,2.905887758961193
29.787715597774525,9.109429155805824,3.368207764997751
29.506742669637354,10.34590635149348,3.8162402160120132
29.259118622017844,11.428001608453407,4.3119495012346585
29.077449499670088,12.387111516817495,4.690173604034235
29.03189028113971,13.31239704985933,5.246506437734138
29.126290765680633,14.248253705563132,6.081583176613755
29.335646876380025,15.19151600564536,7.320710499361504
29.79959531493948,16.222223818085755,8.429320387672616
30.162992028466274,17.14852941005162,9.372765591141231
30.133364160845506,18.058365896984,10.063742801072085
29.959340079777068,18.89811473828931,10.917616098306814
29.830152258947564,19.667058942669627,11.788544268712842
29.58033924011218,19.94761556215226,12.975069352162349
29.315727534574354,20.19542897349183,14.16179682572635
28.940526003614462,20.50101545820637,15.091701379324075
28.888988439604663,20.452000122548586,15.975059826355949
29.15924624417077,20.432804109225707,16.849335570843124
29.353567819152108,20.565842359205604,17.821346278677986
29.6192231395457,23.03692679602407,18.896805555189026
29.874465420651987,24.545043607335682,19.951923447817812
30.0518446345929,25.862704002211434,20.31150375343008
30.032813213375125,27.144585077124155,20.582342143839718
29.858595342202307,28.298863478364026,21.15893244146428
29.350721602153715,29.41431002613412,21.787574630057094
29.103430461253176,30.33222136243249,22.5970858847594
28.928292742736115,31.084371312771776,23.47107757369247
29.0724229186507,31.666509348830672,24.500116404116106
29.159772142641962,32.13487122234354,25.452445298024976
29.461264793309244,32.72801235076601,26.51801678265699
30.016644988162387,32.66270146190251,27.766311842990046
30.238859298847203,32.72669239338414,28.977329697849253
29.716961160526264,32.89219125781864,30.081964467410224
29.496881281278995,32.95570292889535,31.14816981981762
29.29656392994652,33.05323428217863,32.221903680893426
29.217077972635956,33.06454739366927,33.28529238095348
29.25785099974909,33.130254717643815,34.38668338544542
29.573658450750386,33.37352708132677,35.43196083938392
29.782412343614524,33.76511695046553,36.42574918960354
29.95767994712377,34.279677038400315,37.27446910652104
29.995429060880685,34.907625773219905,38.07524894646784
29.912148717096784,35.65627288010644,38.922952625360395
29.73419057919145,36.43853588885067,39.657472685524105
28.9632807409507,37.2619495073805,40.38498792003885
28.931670763088974,37.13184466936145,41.0635372978242
28.901607416365515,37.46971685875113,41.759980415066266
29.17525077475837,37.46738084051365,42.4176616418867
29.289427282810546,38.69287663405725,43.08370602849531
29.925094238558614,39.83061210737791,43.729500676277
30.2983511058102,40.65568107528919,44.367117134726165
30.479282249775697,41.47147070695169,45.01434985911824
30.090519572210553,42.22184348892357,45.76131482491939
29.84513889475901,42.93055054703849,46.50755845481065
29.60481097764938,43.74928778174718,47.191110786038806
29.351146449710612,44.41723580744682,47.849153879556596
29.359724519111786,45.067705307656155,48.55590418190147
29.198993557224455,45.72591708688509,49.12547903344075
29.187899588645354,46.34134348180872,49.701405191510425
29.867474574732203,47.12556408855384,50.27256939473525
29.995600373037018,47.834929048920564,50.836018981092096
29.98162882991928,48.60726755858562,51.35324668167871
29.83638986207476,49.288167571125,51.870845096892275
29.53700288025561,50.23567655056285,52.38231165697188
29.345101820427104,50.93634593954692,52.91198114468387
29.178702066408288,51.571003724374464,53.40284811277891
29.00198542011944,52.17278791671685,53.91029063035747
29.095229981691304,52.79042040779011,54.67602553394646
29.747627782026214,53.43193163284568,55.37086400246406
30.011865929104545,53.69565313156718,56.28671655126688
30.13041100447941,53.66359870240298,57.344930995541574
29.97511548424197,53.64349132326064,57.90483236706373
29.789718162825732,54.07057617360311,58.41736539955965
29.724071427816384,54.811766978808805,58.9121347831645
29.511391042230514,55.49074051555197,59.47092685676761
29.316359913156248,56.19613077262531,60.07283324415943
29.031802048313224,56.840478101376505,60.67245288356615
29.17257239410115,57.48297229224105,61.22629379284143
29.296102297470316,58.06874222346239,61.72475669282885
29.83278218649663,58.77239882641647,60.7947034766435
29.94122027085658,59.39257848467321,61.35663240716651
29.92191265260043,59.92568965627076,62.286013968339006
29.65407109990634,60.523127698933806,62.920467999743124
29.390502903637756,61.01705829942659,62.70725654867155
29.274195806629333,61.48938663778279,63.30161692743807
29.426025468643573,61.96816286138714,63.941796567153204
29.454644746354656,62.441583274742115,64.6268819783451
29.67591960634598,62.906722652671085,65.18227312025867
29.711041709394888,63.36625896251716,65.55313139193265
29.628790580575657,63.820384516786426,65.86190369559091
29.558449714840496,64.27740104268888,66.1997762350982
29.44651913658804,64.78615106070504,66.56878913896642
29.469425590646686,65.28326917932567,66.96736730076691
29.4592620934957,65.90365762475831,67.46338534716475
