benign.location_y,forward.location_y,reverse.location_y
24.676340103149414,24.52790641784668,24.443750381469727
24.6795654296875,24.528011322021484,24.443632125854492
24.680315017700195,24.528120040893555,24.4434757232666
24.68117332458496,24.52822494506836,24.443363189697266
24.68197250366211,24.528329849243164,24.44327735900879
24.68282699584961,24.52845001220703,24.443180084228516
24.68358039855957,24.528568267822266,24.443082809448242
24.68558692932129,24.52869987487793,24.442989349365234
24.686437606811523,24.528932571411133,24.442890167236328
24.687501907348633,24.52909278869629,24.44280433654785
24.68843650817871,24.52921485900879,24.44266128540039
24.690168380737305,24.52931785583496,24.442426681518555
24.690982818603516,24.529430389404297,24.442157745361328
24.693021774291992,24.529537200927734,24.44189453125
24.693811416625977,24.529680252075195,24.441640853881836
24.69472885131836,24.529787063598633,24.44146728515625
24.696414947509766,24.52989387512207,24.44127082824707
24.697330474853516,24.53000259399414,24.44109344482422
24.69801902770996,24.530099868774414,24.44093894958496
24.698938369750977,24.530208587646484,24.440786361694336
24.699743270874023,24.530338287353516,24.44062042236328
24.700529098510742,24.53044319152832,24.440425872802734
24.701425552368164,24.530553817749023,24.44025421142578
24.702301025390625,24.530691146850586,24.440082550048828
24.703420639038086,24.530826568603516,24.439905166625977
24.70548439025879,24.530921936035156,24.439722061157227
24.70655059814453,24.531017303466797,24.43951416015625
24.707530975341797,24.53111457824707,24.439340591430664
24.70846176147461,24.531219482421875,24.439167022705078
24.709360122680664,24.531322479248047,24.438989639282227
24.710338592529297,24.53141975402832,24.438800811767578
24.712446212768555,24.531518936157227,24.438617706298828
24.71498680114746,24.5316162109375,24.43844223022461
24.717355728149414,24.53171157836914,24.438268661499023
24.718332290649414,24.531808853149414,24.438079833984375
24.71921730041504,24.531932830810547,24.43788719177246
24.720094680786133,24.53206443786621,24.437707901000977
24.721065521240234,24.53215789794922,24.43747901916504
24.7220401763916,24.532243728637695,24.437257766723633
24.722824096679688,24.53236961364746,24.43705177307129
24.723602294921875,24.53247833251953,24.436771392822266
24.724428176879883,24.5325870513916,24.43642234802246
24.725116729736328,24.532690048217773,24.436159133911133
24.727495193481445,24.532772064208984,24.435937881469727
24.73115348815918,24.532865524291992,24.435754776000977
24.732145309448242,24.5329532623291,24.435577392578125
24.73291015625,24.533050537109375,24.435380935668945
24.733747482299805,24.533153533935547,24.435148239135742
24.734691619873047,24.533248901367188,24.434932708740234
24.736536026000977,24.53334617614746,24.434743881225586
24.737274169921875,24.53343391418457,24.434566497802734
24.73805046081543,24.533536911010742,24.43438148498535
24.738821029663086,24.53367042541504,24.434162139892578
24.739648818969727,24.533790588378906,24.433944702148438
24.740509033203125,24.533918380737305,24.433752059936523
24.74151039123535,24.534061431884766,24.43350601196289
24.742355346679688,24.5341796875,24.433256149291992
24.7432861328125,24.53427505493164,24.433074951171875
24.74441909790039,24.53436279296875,24.432889938354492
24.74534034729004,24.534460067749023,24.432703018188477
24.74712371826172,24.534557342529297,24.432525634765625
24.74797821044922,24.53465461730957,24.432340621948242
24.74879264831543,24.534748077392578,24.432157516479492
24.74989128112793,24.534847259521484,24.43198013305664
24.75082015991211,24.534942626953125,24.431791305541992
24.751605987548828,24.53504753112793,24.431598663330078
24.75235366821289,24.535158157348633,24.431406021118164
24.753070831298828,24.53525733947754,24.431203842163086
24.7537841796875,24.53537940979004,24.43099594116211
24.754682540893555,24.535491943359375,24.430761337280273
24.75550651550293,24.53561019897461,24.430559158325195
24.75717544555664,24.53581428527832,24.43032455444336
24.75804328918457,24.535905838012695,24.430105209350586
24.75896644592285,24.536001205444336,24.429889678955078
24.76031494140625,24.536108016967773,24.42969512939453
24.76129913330078,24.536205291748047,24.429508209228516
24.76214027404785,24.53633689880371,24.429296493530273
24.762868881225586,24.53645896911621,24.429121017456055
24.763729095458984,24.536556243896484,24.428932189941406
24.764493942260742,24.536659240722656,24.428735733032227
24.76527214050293,24.536767959594727,24.428552627563477
24.766098022460938,24.536874771118164,24.4283447265625
24.766794204711914,24.536991119384766,24.428131103515625
24.767677307128906,24.53710174560547,24.427936553955078
24.768470764160156,24.5372314453125,24.427717208862305
24.769325256347656,24.537364959716797,24.427473068237305
24.770105361938477,24.537494659423828,24.427249908447266
24.771007537841797,24.537626266479492,24.426965713500977
24.77195167541504,24.537710189819336,24.426761627197266
24.772932052612305,24.537948608398438,24.42656898498535
24.774749755859375,24.538070678710938,24.42637825012207
24.775768280029297,24.53821563720703,24.42616081237793
24.776655197143555,24.538333892822266,24.42595863342285
24.77744483947754,24.538471221923828,24.425765991210938
24.778425216674805,24.538602828979492,24.42557144165039
24.779253005981445,24.538724899291992,24.42537498474121
24.780141830444336,24.538848876953125,24.425180435180664
24.7811279296875,24.53900909423828,24.424972534179688
24.78199005126953,24.539134979248047,24.424787521362305
24.782724380493164,24.539241790771484,24.424570083618164
24.78351593017578,24.539369583129883,24.424354553222656
24.78459930419922,24.53948211669922,24.42410659790039
24.786266326904297,24.539596557617188,24.423847198486328
24.787118911743164,24.53970718383789,24.423696517944336
24.78881072998047,24.539804458618164,24.42351722717285
24.78963851928711,24.539901733398438,24.423303604125977
24.791696548461914,24.540023803710938,24.42315673828125
24.79283332824707,24.54013442993164,24.423017501831055
24.79385757446289,24.540250778198242,24.42290687561035
24.795394897460938,24.54036521911621,24.422847747802734
24.796228408813477,24.540468215942383,24.422800064086914
24.797109603881836,24.54057502746582,24.42272186279297
24.79871368408203,24.540700912475586,24.422582626342773
24.799551010131836,24.540863037109375,24.42241668701172
24.801294326782227,24.54097557067871,24.422199249267578
24.802318572998047,24.541067123413086,24.422067642211914
24.803449630737305,24.541162490844727,24.42193031311035
24.80437469482422,24.541269302368164,24.421722412109375
24.806406021118164,24.541366577148438,24.421571731567383
24.8072509765625,24.541461944580078,24.421361923217773
24.808256149291992,24.54155731201172,24.42115592956543
24.809247970581055,24.541669845581055,24.42094612121582
24.810237884521484,24.54178810119629,24.420793533325195
24.812589645385742,24.541908264160156,24.42067527770996
24.814306259155273,24.54203224182129,24.42057228088379
24.81542205810547,24.54213523864746,24.42047119140625
24.816802978515625,24.54241371154785,24.420339584350586
24.818721771240234,24.542327880859375,24.42018699645996
24.81954002380371,24.542409896850586,24.420021057128906
24.82077407836914,24.54241943359375,24.41981315612793
24.821998596191406,24.542526245117188,24.419607162475586
24.82313346862793,24.542280197143555,24.41948699951172
24.824066162109375,24.542083740234375,24.41931915283203
24.824953079223633,24.5421085357666,24.419164657592773
24.82577896118164,24.54189682006836,24.419017791748047
24.826623916625977,24.542261123657227,24.41887092590332
24.82735252380371,24.542526245117188,24.41871452331543
24.828231811523438,24.542720794677734,24.418581008911133
24.829242706298828,24.54286766052246,24.41845703125
24.83023452758789,24.542978286743164,24.4183292388916
24.83121109008789,24.543075561523438,24.418182373046875
24.832721710205078,24.543291091918945,24.417997360229492
24.83363151550293,24.54336929321289,24.417842864990234
24.834447860717773,24.54345703125,24.41769027709961
24.835344314575195,24.543535232543945,24.417505264282227
24.836090087890625,24.543609619140625,24.41732406616211
24.83719253540039,24.543691635131836,24.417098999023438
24.837961196899414,24.543806076049805,24.41693115234375
24.83881950378418,24.543903350830078,24.416772842407227
24.83976173400879,24.54398536682129,24.416595458984375
24.840986251831055,24.544069290161133,24.41645050048828
24.84282112121582,24.544145584106445,24.416296005249023
24.843656539916992,24.544227600097656,24.416139602661133
24.844762802124023,24.54430389404297,24.415998458862305
24.84575080871582,24.544445037841797,24.415842056274414
24.846576690673828,24.54454803466797,24.415687561035156
24.847702026367188,24.544618606567383,24.415536880493164
24.848575592041016,24.544734954833984,24.41535186767578
24.84929084777832,24.544843673706055,24.41518211364746
24.850160598754883,24.54494857788086,24.415021896362305
24.850955963134766,24.54505157470703,24.41487693786621
24.851818084716797,24.545166015625,24.414710998535156
24.852619171142578,24.54534339904785,24.414501190185547
24.85350227355957,24.545528411865234,24.414318084716797
24.854333877563477,24.545711517333984,24.414161682128906
24.85517692565918,24.545917510986328,24.413997650146484
24.85578727722168,24.546127319335938,24.413843154907227
24.85744857788086,24.546382904052734,24.413679122924805
24.858978271484375,24.546735763549805,24.41349983215332
24.86052894592285,24.54710578918457,24.41331672668457
24.861406326293945,24.54751205444336,24.41310691833496
24.862255096435547,24.548025131225586,24.41288185119629
24.86308479309082,24.548500061035156,24.412572860717773
24.86397361755371,24.54898452758789,24.412267684936523
24.86479377746582,24.549495697021484,24.411901473999023
24.865602493286133,24.550058364868164,24.411386489868164
24.8663272857666,24.550678253173828,24.41050148010254
24.868207931518555,24.55140495300293,24.409610748291016
24.869848251342773,24.55210304260254,24.40891456604004
24.870656967163086,24.552833557128906,24.40831184387207
24.871496200561523,24.554616928100586,24.407684326171875
24.872583389282227,24.55398178100586,24.407026290893555
24.873443603515625,24.554777145385742,24.406049728393555
24.874359130859375,24.555736541748047,24.404987335205078
24.875350952148438,24.556665420532227,24.40409278869629
24.87618064880371,24.55759620666504,24.4031925201416
24.87725830078125,24.558536529541016,24.40225601196289
24.87798309326172,24.559459686279297,24.401153564453125
24.87874412536621,24.560686111450195,24.399869918823242
24.879493713378906,24.56174087524414,24.398517608642578
24.880319595336914,24.56285858154297,24.396879196166992
24.88118553161621,24.56415557861328,24.395544052124023
24.88207244873047,24.565507888793945,24.394311904907227
24.88311767578125,24.56698226928711,24.39299774169922
24.883983612060547,24.568363189697266,24.39167594909668
24.884838104248047,24.569835662841797,24.39030647277832
24.885814666748047,24.571062088012695,24.388952255249023
24.886659622192383,24.57390785217285,24.38741683959961
24.88775062561035,24.57683753967285,24.385976791381836
24.88993263244629,24.57834243774414,24.38446807861328
24.89179229736328,24.57975959777832,24.382831573486328
24.893686294555664,24.58108901977539,24.381149291992188
24.89461326599121,24.58112907409668,24.379352569580078
24.895526885986328,24.583559036254883,24.377363204956055
24.89638328552246,24.585023880004883,24.375219345092773
24.8972110748291,24.586137771606445,24.37282371520996
24.898298263549805,24.58721160888672,24.37039566040039
24.89905548095703,24.588390350341797,24.367938995361328
24.899898529052734,24.58963966369629,24.365671157836914
24.900705337524414,24.590959548950195,24.36353874206543
24.90152931213379,24.592496871948242,24.36114501953125
24.902345657348633,24.594112396240234,24.358978271484375
24.90419578552246,24.595727920532227,24.356754302978516
24.905441284179688,24.59738540649414,24.3546085357666
24.906267166137695,24.599191665649414,24.35233497619629
24.90796661376953,24.600671768188477,24.350122451782227
24.909013748168945,24.602394104003906,24.347808837890625
24.909963607788086,24.604278564453125,24.345502853393555
24.91083526611328,24.60582733154297,24.343158721923828
24.91164779663086,24.607511520385742,24.340709686279297
24.912729263305664,24.609193801879883,24.33779525756836
24.913625717163086,24.610897064208984,24.334789276123047
24.914518356323242,24.61298942565918,24.331947326660156
24.91542625427246,24.614789962768555,24.32912826538086
24.91646957397461,24.61661148071289,24.326013565063477
24.916629791259766,24.61852264404297,24.323427200317383
24.916027069091797,24.620363235473633,24.320751190185547
24.91423797607422,24.622785568237305,24.318038940429688
24.913021087646484,24.625043869018555,24.315319061279297
24.911508560180664,24.627573013305664,24.312782287597656
24.909894943237305,24.62985610961914,24.31021499633789
24.90318489074707,24.63311767578125,24.30764389038086
24.893871307373047,24.635595321655273,24.304956436157227
24.88105010986328,24.63788604736328,24.302438735961914
24.86480712890625,24.640100479125977,24.299816131591797
24.84995460510254,24.642412185668945,24.295814514160156
24.816070556640625,24.644861221313477,24.292142868041992
24.796865463256836,24.647184371948242,24.287250518798828
24.772274017333984,24.6495361328125,24.281522750854492
24.73468017578125,24.651865005493164,24.278461456298828
24.696985244750977,24.65414810180664,24.27564239501953
24.64794158935547,24.656518936157227,24.272907257080078
24.602941513061523,24.658954620361328,24.26979637145996
24.55898666381836,24.661760330200195,24.266429901123047
24.503700256347656,24.664560317993164,24.26305389404297
24.435829162597656,24.667560577392578,24.25991439819336
24.370065689086914,24.67045783996582,24.257076263427734
24.22858428955078,24.674123764038086,24.2535400390625
24.14312744140625,24.677494049072266,24.250654220581055
24.0635929107666,24.680490493774414,24.245914459228516
23.9677734375,24.683935165405273,24.242589950561523
23.86536407470703,24.686853408813477,24.23984718322754
23.76496124267578,24.68968963623047,24.23631477355957
23.64285659790039,24.692617416381836,24.232418060302734
23.520076751708984,24.695556640625,24.228248596191406
23.392961502075195,24.698486328125,24.224905014038086
23.27968978881836,24.70142364501953,24.215341567993164
23.13175392150879,24.704362869262695,24.212324142456055
22.97864532470703,24.707355499267578,24.209381103515625
22.785356521606445,24.710737228393555,24.20647430419922
22.632043838500977,24.71408462524414,24.203556060791016
22.17996597290039,24.71832275390625,24.200159072875977
21.739521026611328,24.722381591796875,24.196725845336914
21.516977310180664,24.725440979003906,24.19351577758789
21.343212127685547,24.727514266967773,24.18992805480957
21.169843673706055,24.729345321655273,24.130117416381836
20.972213745117188,24.73064422607422,24.074228286743164
20.745258331298828,24.73185157775879,24.033416748046875
20.5020694732666,24.73306655883789,24.003402709960938
20.276138305664062,24.733871459960938,23.984115600585938
20.033708572387695,24.734535217285156,23.98467254638672
19.81800651550293,24.735107421875,23.989620208740234
19.582372665405273,24.735639572143555,23.998830795288086
19.320709228515625,24.736122131347656,24.011144638061523
19.055145263671875,24.736591339111328,24.02608299255371
18.747661590576172,24.73703956604004,24.044776916503906
18.50168228149414,24.73744773864746,24.040651321411133
18.236061096191406,24.73794174194336,24.04018783569336
17.973804473876953,24.738344192504883,24.04319190979004
17.423959732055664,24.738704681396484,24.047521591186523
17.140623092651367,24.73903465270996,24.04766082763672
16.886510848999023,24.7393741607666,24.048404693603516
