benign.location_x,benign.location_y,forward.location_x,forward.location_y,reverse.location_x,reverse.location_y
-70.03651428222656,24.48943328857422,-72.8101806640625,24.48249053955078,-79.09375,24.46499252319336
-69.75128936767578,24.490224838256836,-72.60218048095703,24.483076095581055,-79.08929443359375,24.46502113342285
-69.41936492919922,24.491146087646484,-72.37710571289062,24.483705520629883,-79.0848388671875,24.46504020690918
-69.1329116821289,24.491939544677734,-72.16517639160156,24.48430061340332,-79.08116149902344,24.46506690979004
-68.84375762939453,24.492738723754883,-71.96097564697266,24.484865188598633,-79.07707214355469,24.46507453918457
-68.56942749023438,24.49350357055664,-71.75407409667969,24.485441207885742,-79.07315826416016,24.465126037597656
-68.29582977294922,24.494264602661133,-71.55408477783203,24.485998153686523,-79.07012176513672,24.46512794494629
-67.99131774902344,24.49510955810547,-71.35694885253906,24.48654556274414,-79.06785583496094,24.465145111083984
-67.69353485107422,24.495939254760742,-71.14360809326172,24.48713493347168,-79.06562805175781,24.465173721313477
-67.4117202758789,24.496723175048828,-70.93988037109375,24.487701416015625,-79.06412506103516,24.46516227722168
-67.12303924560547,24.49752426147461,-70.70803833007812,24.48834228515625,-79.06315612792969,24.46516227722168
-66.8367691040039,24.498321533203125,-70.49742126464844,24.488922119140625,-79.06242370605469,24.46516227722168
-66.5553970336914,24.499101638793945,-70.03311920166016,24.490198135375977,-79.06200408935547,24.465166091918945
-66.26131439208984,24.49991798400879,-69.77722930908203,24.49090003967285,-79.06175231933594,24.46518325805664
-65.98417663574219,24.500690460205078,-69.5265884399414,24.491586685180664,-79.0616683959961,24.465185165405273
-65.59449005126953,24.501771926879883,-69.28754425048828,24.49224281311035,-79.0617446899414,24.465185165405273
-65.26250457763672,24.50269317626953,-69.05806732177734,24.492868423461914,-79.06197357177734,24.465185165405273
-64.89707946777344,24.503705978393555,-68.82553100585938,24.49350357055664,-79.06239318847656,24.46518325805664
-64.20197296142578,24.505634307861328,-68.52291107177734,24.494325637817383,-79.06298828125,24.46518898010254
-63.59962844848633,24.507314682006836,-68.30670166015625,24.494909286499023,-79.06370544433594,24.46518898010254
-63.20199966430664,24.508419036865234,-68.11345672607422,24.495433807373047,-79.06451416015625,24.465179443359375
-62.86867904663086,24.50934600830078,-67.93402862548828,24.49588966369629,-79.0654525756836,24.46517562866211
-62.58896255493164,24.51130485534668,-67.75010681152344,24.49639892578125,-79.067138671875,24.46516990661621
-62.3176155090332,24.51214027404785,-67.57831573486328,24.496877670288086,-79.07170867919922,24.465158462524414
-62.0468864440918,24.512977600097656,-67.39403533935547,24.49738311767578,-79.07766723632812,24.46514129638672
-61.70841598510742,24.511871337890625,-67.22735595703125,24.497833251953125,-79.08470916748047,24.465145111083984
-61.36797332763672,24.51300048828125,-67.07536315917969,24.49824333190918,-79.0921401977539,24.465087890625
-61.08363723754883,24.51406478881836,-66.91676330566406,24.49867057800293,-79.09947204589844,24.465011596679688
-60.80929946899414,24.515024185180664,-66.76569366455078,24.49907684326172,-79.1065902709961,24.464935302734375
-60.41715621948242,24.516281127929688,-66.6190185546875,24.499469757080078,-79.115478515625,24.464834213256836
-60.12818145751953,24.517154693603516,-66.47595977783203,24.499853134155273,-79.12566375732422,24.464698791503906
-59.829559326171875,24.519006729125977,-66.32411193847656,24.500255584716797,-79.135986328125,24.464595794677734
-59.539833068847656,24.52044105529785,-66.0237808227539,24.501054763793945,-79.14618682861328,24.46453857421875
-59.24315643310547,24.520694732666016,-65.85920715332031,24.501495361328125,-79.15901947021484,24.46446990966797
-58.95764923095703,24.519378662109375,-65.70675659179688,24.50189971923828,-79.1732406616211,24.46436882019043
-58.68248748779297,24.52008819580078,-65.57508087158203,24.50225067138672,-79.18727111816406,24.464279174804688
-58.4015998840332,24.52124786376953,-65.40221405029297,24.502710342407227,-79.20249938964844,24.464197158813477
-58.10031509399414,24.52243995666504,-65.26314544677734,24.50307846069336,-79.21698760986328,24.46412467956543
-57.81452941894531,24.52349090576172,-65.12970733642578,24.50343132019043,-79.23170471191406,24.46401596069336
-57.535003662109375,24.524452209472656,-65.00247192382812,24.503767013549805,-79.2469482421875,24.463930130004883
-57.251522064208984,24.525375366210938,-64.856201171875,24.504154205322266,-79.2588119506836,24.463851928710938
-56.95724868774414,24.526296615600586,-64.7259521484375,24.504493713378906,-79.2713623046875,24.46377182006836
-56.66434860229492,24.527191162109375,-64.60401153564453,24.504817962646484,-79.28648376464844,24.463714599609375
-56.377410888671875,24.528053283691406,-64.485595703125,24.505130767822266,-79.30058288574219,24.463598251342773
-56.04777526855469,24.529035568237305,-64.3586196899414,24.50546646118164,-79.3143310546875,24.463485717773438
-55.67647171020508,24.530067443847656,-64.22482299804688,24.50581932067871,-79.3298568725586,24.46334457397461
-55.26272964477539,24.531232833862305,-64.11028289794922,24.506122589111328,-79.34537506103516,24.46319007873535
-54.97244644165039,24.532054901123047,-63.995121002197266,24.506425857543945,-79.36042785644531,24.46308135986328
-54.47056198120117,24.53350067138672,-63.866268157958984,24.50676727294922,-79.37663269042969,24.462953567504883
-54.159969329833984,24.534374237060547,-63.746253967285156,24.507083892822266,-79.39311981201172,24.462881088256836
-53.84002685546875,24.53526496887207,-63.63978958129883,24.507368087768555,-79.40946960449219,24.46282196044922
-53.519954681396484,24.53615951538086,-63.5311393737793,24.50765037536621,-79.42717742919922,24.4627685546875
-53.208984375,24.53702735900879,-63.42853927612305,24.507925033569336,-79.44802856445312,24.46268081665039
-52.91162109375,24.537860870361328,-63.31903839111328,24.50821304321289,-79.46739196777344,24.462554931640625
-52.56901168823242,24.538801193237305,-63.14472961425781,24.50867462158203,-79.48528289794922,24.462430953979492
-52.255550384521484,24.540571212768555,-63.01212692260742,24.509033203125,-79.5037841796875,24.462371826171875
-51.960140228271484,24.540283203125,-62.87256622314453,24.50939178466797,-79.52207946777344,24.46229362487793
-51.64625930786133,24.541120529174805,-62.76677703857422,24.50999641418457,-79.54008483886719,24.46217155456543
-51.37435531616211,24.541940689086914,-62.64383316040039,24.510622024536133,-79.55815124511719,24.46208953857422
-51.02852249145508,24.542945861816406,-62.53807830810547,24.510560989379883,-79.57642364501953,24.461959838867188
-50.67532730102539,24.54392433166504,-62.432899475097656,24.51064109802246,-79.5956802368164,24.461864471435547
-50.327640533447266,24.544864654541016,-62.30184555053711,24.510833740234375,-79.6157455444336,24.461750030517578
-49.99165344238281,24.545753479003906,-62.19742202758789,24.51104736328125,-79.6358642578125,24.46163558959961
-49.64434051513672,24.546676635742188,-62.111751556396484,24.51116943359375,-79.65727233886719,24.461515426635742
-49.37088394165039,24.54790687561035,-62.0266227722168,24.510936737060547,-79.68190002441406,24.46134376525879
-49.060150146484375,24.54814338684082,-61.94937515258789,24.510536193847656,-79.70557403564453,24.46116828918457
-48.77471923828125,24.54891586303711,-61.865047454833984,24.510997772216797,-79.74018096923828,24.460851669311523
-48.494930267333984,24.549720764160156,-61.784881591796875,24.511377334594727,-79.76020812988281,24.46070098876953
-48.222015380859375,24.55049705505371,-61.7047119140625,24.511642456054688,-79.7784194946289,24.460599899291992
-47.943817138671875,24.551279067993164,-61.626731872558594,24.511837005615234,-79.7886734008789,24.460529327392578
-47.64450454711914,24.552106857299805,-61.548030853271484,24.512001037597656,-79.79901885986328,24.46045684814453
-47.35276412963867,24.55290412902832,-61.47269821166992,24.51214027404785,-79.80923461914062,24.46040153503418
-47.05521011352539,24.553714752197266,-61.383846282958984,24.512287139892578,-79.82478332519531,24.46026039123535
-46.783119201660156,24.55445671081543,-61.2951545715332,24.512441635131836,-79.83869171142578,24.460163116455078
-46.39228820800781,24.555517196655273,-61.213260650634766,24.512577056884766,-79.85260772705078,24.460065841674805
-46.05872344970703,24.55643081665039,-61.132102966308594,24.512714385986328,-79.8666763305664,24.459980010986328
-45.72745895385742,24.55733299255371,-61.049583435058594,24.512845993041992,-79.88082122802734,24.459890365600586
-45.42278289794922,24.557321548461914,-60.97100067138672,24.512977600097656,-79.89518737792969,24.459814071655273
-45.09942626953125,24.55870819091797,-60.87675476074219,24.51315689086914,-79.91041564941406,24.459726333618164
-44.77971267700195,24.559329986572266,-60.80302429199219,24.513282775878906,-79.92460632324219,24.459638595581055
-44.47005081176758,24.559852600097656,-60.7261848449707,24.513410568237305,-79.94064331054688,24.459545135498047
-44.17021942138672,24.56043815612793,-60.66288757324219,24.513519287109375,-79.95616149902344,24.459457397460938
-43.87810516357422,24.561079025268555,-60.59928512573242,24.513629913330078,-79.97052001953125,24.459354400634766
-43.57876968383789,24.561784744262695,-60.535438537597656,24.513736724853516,-79.98526000976562,24.45926856994629
-43.285179138183594,24.5625,-60.47382354736328,24.51384735107422,-80.0018310546875,24.45913314819336
-42.965877532958984,24.56330108642578,-60.41136169433594,24.513954162597656,-80.01790618896484,24.45905876159668
-42.66690444946289,24.56337547302246,-60.35003662109375,24.51406478881836,-80.03421020507812,24.458967208862305
-42.338069915771484,24.56454086303711,-60.28804016113281,24.514171600341797,-80.05192565917969,24.458839416503906
-41.51518630981445,24.566495895385742,-60.23139953613281,24.514272689819336,-80.0716552734375,24.45865249633789
-41.11317825317383,24.56753921508789,-60.17345428466797,24.51437759399414,-80.09026336669922,24.45846939086914
-40.83056640625,24.568300247192383,-60.1175537109375,24.514474868774414,-80.108642578125,24.458282470703125
-40.5558967590332,24.56906509399414,-60.05466842651367,24.514589309692383,-80.12733459472656,24.45808982849121
-40.285987854003906,24.569843292236328,-59.99540328979492,24.514699935913086,-80.14789581298828,24.45787239074707
-39.95207595825195,24.57080841064453,-59.9345817565918,24.51531982421875,-80.16726684570312,24.457660675048828
-39.568084716796875,24.571971893310547,-59.87357711791992,24.515771865844727,-80.18763732910156,24.457504272460938
-39.2269287109375,24.572948455810547,-59.81573486328125,24.515426635742188,-80.20840454101562,24.457380294799805
-38.92020797729492,24.57383918762207,-59.76554489135742,24.515336990356445,-80.22883605957031,24.457258224487305
-38.57081985473633,24.574886322021484,-59.70320510864258,24.515350341796875,-80.25312042236328,24.45710563659668
-38.21192169189453,24.575927734375,-59.652347564697266,24.51541519165039,-80.27006530761719,24.45701026916504
-37.855796813964844,24.576990127563477,-59.6049919128418,24.51548957824707,-80.28836822509766,24.4569034576416
-37.427608489990234,24.578250885009766,-59.552738189697266,24.515581130981445,-80.30697631835938,24.45681381225586
-36.90392303466797,24.579769134521484,-59.50238037109375,24.51565170288086,-80.32563781738281,24.456754684448242
-36.545127868652344,24.580856323242188,-59.45665740966797,24.51572608947754,-80.34637451171875,24.456682205200195
-36.2256965637207,24.581806182861328,-59.41084289550781,24.515844345092773,-80.36515045166016,24.456586837768555
-35.86540603637695,24.582826614379883,-59.36625289916992,24.515872955322266,-80.38414001464844,24.45647621154785
-35.58387756347656,24.58363151550293,-59.3221549987793,24.515810012817383,-80.40226745605469,24.45636749267578
-35.247169494628906,24.584611892700195,-59.27967071533203,24.51601791381836,-80.42048645019531,24.456262588500977
-34.97269058227539,24.58538818359375,-59.23333740234375,24.51601791381836,-80.43946838378906,24.45614242553711
-34.67430114746094,24.586217880249023,-59.18775177001953,24.51506233215332,-80.45828247070312,24.456024169921875
-34.39093017578125,24.586992263793945,-59.14133071899414,24.51521873474121,-80.47695922851562,24.455909729003906
-34.11812210083008,24.58774185180664,-59.09116744995117,24.515859603881836,-80.4957275390625,24.45578956604004
-33.83406448364258,24.58853530883789,-59.04405975341797,24.516260147094727,-80.51483154296875,24.455673217773438
-33.546627044677734,24.589340209960938,-59.001068115234375,24.5164737701416,-80.53365325927734,24.45555877685547
-33.224369049072266,24.59025001525879,-58.96134948730469,24.516603469848633,-80.55672454833984,24.45541763305664
-32.910377502441406,24.591127395629883,-58.921024322509766,24.516706466674805,-80.57777404785156,24.455238342285156
-32.59513473510742,24.592008590698242,-58.87980651855469,24.51679801940918,-80.59908294677734,24.45505142211914
-32.25811767578125,24.592926025390625,-58.83897018432617,24.516881942749023,-80.62071990966797,24.45488166809082
-31.96397590637207,24.59375762939453,-58.79907989501953,24.516950607299805,-80.64227294921875,24.454742431640625
-31.702728271484375,24.59450340270996,-58.75716781616211,24.517024993896484,-80.66598510742188,24.454599380493164
-31.43606185913086,24.595272064208984,-58.71305847167969,24.517107009887695,-80.6871109008789,24.454477310180664
-31.16387176513672,24.59606170654297,-58.67598342895508,24.517168045043945,-80.70989990234375,24.454355239868164
-30.903217315673828,24.596818923950195,-58.63905715942383,24.517230987548828,-80.73110961914062,24.454240798950195
-30.62769889831543,24.597620010375977,-58.601497650146484,24.51729393005371,-80.75151062011719,24.454120635986328
-30.360990524291992,24.598400115966797,-58.56545639038086,24.51735496520996,-80.77287292480469,24.453996658325195
-29.97172737121582,24.59956932067871,-58.52579116821289,24.517423629760742,-80.79523468017578,24.45386505126953
-29.612632751464844,24.600603103637695,-58.47749710083008,24.517425537109375,-80.81905364990234,24.4537296295166
-29.31551170349121,24.601469039916992,-58.43282699584961,24.517518997192383,-80.84342193603516,24.453603744506836
-28.996185302734375,24.602413177490234,-58.391727447509766,24.517553329467773,-80.86688995361328,24.45347785949707
-28.69599723815918,24.603300094604492,-58.3508186340332,24.51761245727539,-80.90193939208984,24.45328140258789
-28.349872589111328,24.60436248779297,-58.311580657958984,24.517702102661133,-80.94295501708984,24.45305824279785
-27.920419692993164,24.60561180114746,-58.270198822021484,24.517805099487305,-80.96669006347656,24.452926635742188
-27.593950271606445,24.60651397705078,-58.2214469909668,24.517934799194336,-80.9873046875,24.452821731567383
-27.16713523864746,24.60763931274414,-58.18354797363281,24.518049240112305,-81.00963592529297,24.452709197998047
-26.815555572509766,24.608551025390625,-58.14319610595703,24.518178939819336,-81.03028869628906,24.452606201171875
-26.426156997680664,24.609638214111328,-58.0998649597168,24.518321990966797,-81.0552749633789,24.452484130859375
-26.07973289489746,24.61058235168457,-58.065731048583984,24.51845932006836,-81.08119201660156,24.45233917236328
-25.789403915405273,24.61140251159668,-58.031551361083984,24.518600463867188,-81.1050033569336,24.45221710205078
-25.461402893066406,24.61234474182129,-57.99772262573242,24.51875114440918,-81.12680053710938,24.45210075378418
-25.131383895874023,24.613265991210938,-57.965389251708984,24.518898010253906,-81.14783477783203,24.451990127563477
-24.843618392944336,24.614084243774414,-57.93229675292969,24.51904296875,-81.1698989868164,24.451871871948242
-24.55133819580078,24.614919662475586,-57.89849090576172,24.51919174194336,-81.1918716430664,24.451749801635742
-24.286693572998047,24.61566925048828,-57.85764694213867,24.519372940063477,-81.21369171142578,24.45163345336914
-24.013195037841797,24.616445541381836,-57.82157897949219,24.519527435302734,-81.23821258544922,24.45149040222168
-23.72756576538086,24.617258071899414,-57.78977966308594,24.51966667175293,-81.26382446289062,24.45134162902832
-23.433517456054688,24.61809539794922,-57.7562255859375,24.519811630249023,-81.2901611328125,24.451196670532227
-23.067102432250977,24.619157791137695,-57.722801208496094,24.51995849609375,-81.31312561035156,24.451066970825195
-22.501432418823242,24.620723724365234,-57.69123840332031,24.520092010498047,-81.33956146240234,24.4509220123291
-22.067827224731445,24.621950149536133,-57.65913009643555,24.520231246948242,-81.3615493774414,24.450801849365234
-21.782142639160156,24.62276840209961,-57.62742233276367,24.520368576049805,-81.38536071777344,24.45067024230957
-21.436635971069336,24.623775482177734,-57.59694290161133,24.520503997802734,-81.40878295898438,24.450544357299805
-21.13953971862793,24.62460708618164,-57.56520462036133,24.520641326904297,-81.43254852294922,24.450414657592773
-20.746721267700195,24.62563705444336,-57.53399658203125,24.520776748657227,-81.45575714111328,24.45029640197754
-20.333587646484375,24.62673568725586,-57.50432586669922,24.520902633666992,-81.48017883300781,24.450162887573242
-20.015722274780273,24.627599716186523,-57.47248840332031,24.521039962768555,-81.50420379638672,24.45003318786621
-19.669986724853516,24.62856101989746,-57.43794250488281,24.521188735961914,-81.5274429321289,24.44990348815918
-19.376270294189453,24.629371643066406,-57.40517044067383,24.52133560180664,-81.5582275390625,24.449743270874023
-19.105266571044922,24.63011932373047,-57.36463928222656,24.521512985229492,-81.58663177490234,24.44959831237793
-18.785341262817383,24.631010055541992,-57.27304458618164,24.52191925048828,-81.61592864990234,24.449438095092773
-18.45351219177246,24.63191795349121,-57.22507095336914,24.522130966186523,-81.64714813232422,24.44927978515625
-18.15375518798828,24.632768630981445,-57.19194793701172,24.52227783203125,-81.67838287353516,24.449125289916992
-17.843931198120117,24.6336669921875,-57.16391372680664,24.52239990234375,-81.70872497558594,24.448965072631836
-17.454936981201172,24.63482666015625,-57.13614273071289,24.52251625061035,-81.73328399658203,24.44882583618164
-17.12814712524414,24.63569450378418,-57.10137176513672,24.522663116455078,-81.75716400146484,24.448699951171875
-16.753612518310547,24.636722564697266,-57.06663131713867,24.522809982299805,-81.78282165527344,24.44856071472168
-16.46253776550293,24.637495040893555,-57.03584289550781,24.5229434967041,-81.8058853149414,24.448442459106445
-16.104961395263672,24.63841438293457,-57.00952911376953,24.523061752319336,-81.83084106445312,24.448305130004883
-15.780105590820312,24.639278411865234,-56.9831428527832,24.523178100585938,-81.85494232177734,24.44817352294922
-15.475007057189941,24.64011001586914,-56.95489501953125,24.523300170898438,-81.87918853759766,24.448041915893555
-15.170315742492676,24.640947341918945,-56.92497253417969,24.523427963256836,-81.90463256835938,24.44790267944336
-14.86622428894043,24.64179801940918,-56.89752960205078,24.523544311523438,-81.93025970458984,24.44776725769043
-14.592399597167969,24.642578125,-56.870018005371094,24.52366065979004,-81.95417022705078,24.447643280029297
-14.303970336914062,24.643407821655273,-56.84430694580078,24.523771286010742,-81.97942352294922,24.447505950927734
-14.015148162841797,24.64425277709961,-56.814666748046875,24.52389907836914,-82.00910186767578,24.447351455688477
-13.678746223449707,24.645254135131836,-56.78742980957031,24.524015426635742,-82.04237365722656,24.447168350219727
-13.398969650268555,24.646060943603516,-56.76129150390625,24.524133682250977,-82.0763931274414,24.446985244750977
-13.100316047668457,24.64689826965332,-56.73643493652344,24.524240493774414,-82.1085205078125,24.446815490722656
-12.570138931274414,24.64833641052246,-56.711814880371094,24.52434730529785,-82.1388931274414,24.446657180786133
-12.217212677001953,24.6492862701416,-56.686946868896484,24.52445411682129,-82.16447448730469,24.446523666381836
-11.930665969848633,24.65007972717285,-56.66175079345703,24.52457046508789,-82.19002532958984,24.446388244628906
