benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27606201171875,24.441530227661133 
benign_1,-87.27409362792969,24.44153594970703 
benign_1,-87.25995635986328,24.441593170166016 
benign_1,-87.2289810180664,24.441707611083984 
benign_1,-87.18388366699219,24.441747665405273 
benign_1,-87.13875579833984,24.44189453125 
benign_1,-87.09127044677734,24.44205093383789 
benign_1,-87.03846740722656,24.442138671875 
benign_1,-86.97914123535156,24.442235946655273 
benign_1,-86.91693878173828,24.44235610961914 
benign_1,-86.85509490966797,24.442487716674805 
benign_1,-86.78819274902344,24.442638397216797 
benign_1,-86.71170043945312,24.442821502685547 
benign_1,-86.62648010253906,24.443021774291992 
benign_1,-86.49979400634766,24.443342208862305 
benign_1,-86.3763656616211,24.44367218017578 
benign_1,-86.271240234375,24.443946838378906 
benign_1,-86.15337371826172,24.444276809692383 
benign_1,-86.03093719482422,24.44463348388672 
benign_1,-85.8888168334961,24.4450626373291 
benign_1,-85.74335479736328,24.445499420166016 
benign_1,-85.60626983642578,24.44590950012207 
benign_1,-85.46087646484375,24.44633674621582 
benign_1,-85.3263168334961,24.446733474731445 
benign_1,-85.18523406982422,24.447145462036133 
benign_1,-85.0297622680664,24.447595596313477 
benign_1,-84.86968231201172,24.448055267333984 
benign_1,-84.65711975097656,24.44866371154785 
benign_1,-84.49974060058594,24.449113845825195 
benign_1,-84.32548522949219,24.44961166381836 
benign_1,-84.13424682617188,24.450153350830078 
benign_1,-83.94173431396484,24.45069694519043 
benign_1,-83.72306823730469,24.451313018798828 
benign_1,-83.47782897949219,24.45200538635254 
benign_1,-83.27179718017578,24.452579498291016 
benign_1,-83.04741668701172,24.45319938659668 
benign_1,-82.82144165039062,24.453832626342773 
benign_1,-82.31163787841797,24.455251693725586 
benign_1,-82.10877990722656,24.455814361572266 
benign_1,-81.87297821044922,24.45647430419922 
benign_1,-81.63320922851562,24.45714569091797 
benign_1,-81.38835906982422,24.457828521728516 
benign_1,-81.1661605834961,24.458452224731445 
benign_1,-80.91243743896484,24.45916175842285 
benign_1,-80.665771484375,24.459856033325195 
benign_1,-80.41133117675781,24.460567474365234 
benign_1,-80.16148376464844,24.461267471313477 
benign_1,-79.90367889404297,24.461986541748047 
benign_1,-79.62174987792969,24.46277618408203 
benign_1,-79.36128997802734,24.463502883911133 
benign_1,-79.05543518066406,24.46435546875 
benign_1,-78.77745056152344,24.465131759643555 
benign_1,-78.48210144042969,24.465953826904297 
benign_1,-78.13462829589844,24.466920852661133 
benign_1,-77.48040771484375,24.468746185302734 
benign_1,-77.17523956298828,24.4695987701416 
benign_1,-76.8879165649414,24.47039794921875 
benign_1,-76.51004028320312,24.471446990966797 
benign_1,-76.20282745361328,24.472293853759766 
benign_1,-75.93522644042969,24.47303581237793 
benign_1,-75.66831970214844,24.47378158569336 
benign_1,-75.39540100097656,24.474538803100586 
benign_1,-75.09835052490234,24.47536277770996 
benign_1,-74.81246185302734,24.476160049438477 
benign_1,-74.51749420166016,24.476980209350586 
