benign_rotation,replay_rotation
89.85636901855469,-77.89203643798828
89.85836791992188,-77.61289978027344
89.86054992675781,-77.27267456054688
89.8623046875,-76.99896240234375
89.86380004882812,-76.71134185791016
89.86515808105469,-76.43548583984375
89.86640167236328,-76.09693145751953
89.86568450927734,-75.68952941894531
89.86517333984375,-75.3404312133789
89.86518096923828,-74.95851135253906
89.86524963378906,-74.69541931152344
89.86534118652344,-74.39787292480469
89.86540985107422,-74.1971206665039
89.86547088623047,-73.88452911376953
89.86549377441406,-73.57209014892578
89.86529541015625,-73.19438934326172
89.86490631103516,-72.8806381225586
89.86458587646484,-72.5355224609375
89.86458587646484,-72.27030944824219
89.86458587646484,-71.97601318359375
89.86458587646484,-71.71588134765625
89.86459350585938,-71.34468841552734
89.86459350585938,-70.9788818359375
89.8646011352539,-70.58123779296875
89.8646011352539,-70.28153991699219
89.8646011352539,-69.93207550048828
89.86459350585938,-69.64056396484375
89.8646011352539,-69.39777374267578
89.86459350585938,-69.1700439453125
89.8646011352539,-68.8211669921875
89.86458587646484,-68.4906997680664
89.86458587646484,-68.11642456054688
89.8646011352539,-67.81763458251953
89.8646011352539,-67.49732971191406
89.8646011352539,-67.2095947265625
89.8646011352539,-66.92930603027344
89.8646011352539,-66.54933166503906
89.8646011352539,-66.19722747802734
89.8646011352539,-65.78388214111328
89.8646011352539,-65.48149108886719
89.8646011352539,-65.14616394042969
89.8646011352539,-64.86127471923828
89.8646011352539,-64.53065490722656
89.8646011352539,-64.11507415771484
89.8646011352539,-63.67171096801758
89.8646011352539,-63.260948181152344
89.8646011352539,-62.88075256347656
89.8646011352539,-62.53980255126953
89.8646011352539,-62.2806396484375
89.8646011352539,-61.93112564086914
89.8646011352539,-61.545928955078125
89.8646011352539,-61.20354461669922
89.8646011352539,-60.840370178222656
89.8646011352539,-60.53986358642578
89.8646011352539,-60.219146728515625
89.8646011352539,-59.990135192871094
89.8646011352539,-59.65700149536133
89.8646011352539,-59.24619674682617
89.8646011352539,-58.821983337402344
89.8646011352539,-58.35505676269531
89.8646011352539,-58.00657272338867
89.8646011352539,-57.73628234863281
89.8646011352539,-57.456626892089844
89.8646011352539,-57.18417739868164
89.8646011352539,-56.7259635925293
89.8646011352539,-56.24501037597656
89.8646011352539,-55.81303024291992
89.8646011352539,-55.43006134033203
89.8646011352539,-55.06865310668945
89.8646011352539,-54.74480438232422
89.8646011352539,-54.293296813964844
89.8646011352539,-53.87802505493164
89.8646011352539,-53.406410217285156
89.8646011352539,-53.00642013549805
89.8646011352539,-52.57758712768555
89.8646011352539,-52.22871780395508
89.8646011352539,-51.86006546020508
89.8646011352539,-51.38945388793945
89.8646011352539,-50.952632904052734
89.8646011352539,-50.4591178894043
89.8646011352539,-50.01917266845703
89.8646011352539,-49.674686431884766
89.8646011352539,-49.30864715576172
89.8646011352539,-48.98039627075195
89.8646011352539,-48.4454231262207
89.8646011352539,-47.91175079345703
89.8646011352539,-47.365455627441406
89.8646011352539,-46.9977912902832
89.8646011352539,-46.59768295288086
89.8646011352539,-46.29238510131836
89.8646011352539,-45.92729187011719
89.8646011352539,-45.5253791809082
89.8646011352539,-44.99669647216797
89.8646011352539,-44.5294303894043
89.8646011352539,-44.03217315673828
89.8646011352539,-43.60216522216797
89.8646011352539,-43.17127227783203
89.8646011352539,-42.70963668823242
89.8646011352539,-42.1505241394043
89.8646011352539,-41.6424674987793
89.8646011352539,-41.13193130493164
89.8646011352539,-40.66463851928711
89.8646011352539,-40.316158294677734
89.8646011352539,-39.84642028808594
89.8646011352539,-39.21293258666992
89.8646011352539,-38.62232208251953
89.8646011352539,-38.10935592651367
89.8646011352539,-37.6574821472168
89.8646011352539,-37.23418045043945
89.8646011352539,-36.78227233886719
89.8646011352539,-36.244842529296875
89.8646011352539,-35.727935791015625
89.8646011352539,-35.17841339111328
89.8646011352539,-34.666114807128906
89.8646011352539,-34.27579879760742
89.8646011352539,-33.88636779785156
89.8646011352539,-33.47401809692383
89.8646011352539,-32.98695373535156
89.8646011352539,-32.44508743286133
89.8646011352539,-31.97639274597168
89.8646011352539,-31.483440399169922
89.8646011352539,-31.097675323486328
89.8646011352539,-30.66730499267578
89.8646011352539,-30.20823097229004
89.8646011352539,-29.563997268676758
89.8646011352539,-28.87856674194336
89.8646011352539,-28.27034568786621
89.8646011352539,-27.765247344970703
89.8646011352539,-27.358139038085938
89.8646011352539,-26.98405647277832
89.8646011352539,-26.48764991760254
89.8646011352539,-25.927898406982422
89.8646011352539,-25.36234474182129
89.8646011352539,-24.942602157592773
89.8646011352539,-24.50565528869629
89.8646011352539,-24.080881118774414
89.8646011352539,-23.46430778503418
89.8646011352539,-22.83955192565918
89.8646011352539,-22.304521560668945
89.8646011352539,-21.841022491455078
89.8646011352539,-21.342151641845703
89.8646011352539,-20.91594696044922
89.8646011352539,-20.46755599975586
89.8646011352539,-19.719268798828125
89.8646011352539,-19.110416412353516
89.8646011352539,-18.621007919311523
89.8646011352539,-18.217323303222656
89.8646011352539,-17.808452606201172
89.8646011352539,-17.352855682373047
89.8646011352539,-16.80943489074707
89.8646011352539,-16.27870750427246
89.8646011352539,-15.71696949005127
89.8646011352539,-15.267444610595703
89.8646011352539,-14.793169975280762
89.8646011352539,-14.38224983215332
89.8646011352539,-14.014667510986328
89.8646011352539,-13.451465606689453
89.8646011352539,-12.753894805908203
89.8646011352539,-11.898514747619629
89.8646011352539,-11.17552375793457
89.8646011352539,-10.535690307617188
89.8646011352539,-9.97102165222168
89.8646011352539,-9.410962104797363
89.8646011352539,-9.072856903076172
89.8646011352539,-8.77949333190918
89.8646011352539,-8.583169937133789
89.8646011352539,-8.351846694946289
89.8646011352539,-8.123024940490723
89.8646011352539,-7.77805233001709
89.8646011352539,-7.413731098175049
89.8646011352539,-7.084966659545898
89.8646011352539,-6.797125339508057
89.8646011352539,-6.58478307723999
89.8646011352539,-6.341282367706299
89.8646011352539,-6.190709114074707
89.8646011352539,-5.913059711456299
89.8646011352539,-5.578525543212891
89.8646011352539,-5.253696441650391
89.8646011352539,-4.984224796295166
89.8646011352539,-4.776491165161133
89.8646011352539,-4.581239700317383
89.8646011352539,-4.4169020652771
89.8646011352539,-4.185426235198975
89.8646011352539,-3.8335275650024414
89.8646011352539,-3.4465951919555664
89.8646011352539,-3.064697742462158
89.8646011352539,-2.737701654434204
89.8646011352539,-2.517975091934204
89.8646011352539,-2.220703363418579
89.8646011352539,-1.751556396484375
89.8646011352539,-1.173553466796875
89.8646011352539,-0.6306762099266052
89.8646011352539,-0.0548095703125
89.8646011352539,0.4248608946800232
89.8646011352539,0.9840862154960632
89.8646011352539,1.7021031379699707
89.8646011352539,2.4849462509155273
89.8646011352539,3.192952871322632
89.8646011352539,3.8276681900024414
89.8646011352539,4.447242736816406
89.8646011352539,5.1229939460754395
89.8646011352539,5.93903112411499
89.8646011352539,6.914891719818115
89.8646011352539,7.895571231842041
89.8646011352539,8.74956226348877
89.8646011352539,9.402647018432617
89.8646011352539,10.054951667785645
89.8646011352539,10.952360153198242
89.8646011352539,12.015129089355469
89.8646011352539,13.107726097106934
89.8646011352539,14.039576530456543
89.8646011352539,14.812918663024902
89.8646011352539,15.540700912475586
89.8646011352539,16.461904525756836
89.8646011352539,17.56951904296875
89.8646011352539,18.737770080566406
89.8646011352539,19.761962890625
89.8646011352539,20.758541107177734
89.8646011352539,21.91107177734375
89.8646011352539,23.213563919067383
89.8646011352539,24.483074188232422
89.8646011352539,25.749547958374023
89.8646011352539,26.968997955322266
89.8646011352539,28.152477264404297
89.8646011352539,29.67064666748047
89.8646011352539,31.471960067749023
89.8646011352539,33.041439056396484
89.8646011352539,34.27198028564453
89.8646011352539,35.467105865478516
89.8646011352539,36.70100021362305
89.8646011352539,38.3544921875
89.8646011352539,39.862831115722656
89.8646011352539,41.23537063598633
89.8646011352539,42.66257858276367
89.8646011352539,44.146724700927734
89.8646011352539,45.795936584472656
89.8646011352539,47.409706115722656
89.8646011352539,48.891971588134766
89.8646011352539,50.34958267211914
89.8646011352539,51.96088409423828
89.8646011352539,54.14243698120117
89.8646011352539,56.81550598144531
89.8646011352539,59.270179748535156
89.8646011352539,61.15484619140625
89.8646011352539,62.90611267089844
89.8646011352539,64.22023010253906
89.8646011352539,65.27922821044922
89.8646011352539,66.36842346191406
89.8646011352539,67.15670776367188
89.8646011352539,67.91463470458984
89.8646011352539,68.82987213134766
89.8646011352539,69.7834701538086
89.8646011352539,70.76011657714844
89.8646011352539,71.58382415771484
89.8646011352539,72.29773712158203
89.8646011352539,73.02587890625
89.8646011352539,73.7377700805664
89.8646011352539,74.5710220336914
89.8646011352539,75.37215423583984
89.8646011352539,76.06546783447266
89.8646011352539,76.75492858886719
89.8646011352539,77.27559661865234
89.8646011352539,77.7059555053711
89.8646011352539,78.17416381835938
89.8646011352539,78.71382904052734
89.8646011352539,79.28089141845703
89.8646011352539,79.79792022705078
89.8646011352539,80.2522964477539
89.8646011352539,80.65729522705078
89.8646011352539,80.99729919433594
89.8646011352539,81.27946472167969
89.8646011352539,81.60327911376953
89.8646011352539,82.09440612792969
89.8646011352539,82.60466766357422
89.8646011352539,83.04618835449219
89.8646011352539,83.33837890625
89.8646011352539,83.57262420654297
89.8646011352539,83.89496612548828
89.8646011352539,84.29877471923828
89.8646011352539,84.60209655761719
89.8646011352539,84.85563659667969
89.8646011352539,85.08133697509766
89.8646011352539,85.2581558227539
89.8646011352539,85.41569519042969
89.8646011352539,85.63894653320312
89.8646011352539,85.91136169433594
89.8646011352539,86.1395263671875
89.8646011352539,86.33932495117188
89.8646011352539,86.49818420410156
89.8646011352539,86.63662719726562
89.8646011352539,86.74464416503906
89.8646011352539,86.83415985107422
89.8646011352539,86.985107421875
89.8646011352539,87.18347930908203
89.8646011352539,87.34477996826172
89.8646011352539,87.47373962402344
89.8646011352539,87.57598114013672
89.8646011352539,87.65754699707031
89.8646011352539,87.72545623779297
89.8646011352539,87.84480285644531
89.8646011352539,87.99080657958984
89.8646011352539,88.10798645019531
89.8646011352539,88.19735717773438
89.8646011352539,88.27749633789062
89.8646011352539,88.34759521484375
89.8646011352539,88.426025390625
89.8646011352539,88.62188720703125
89.8646011352539,88.75167083740234
89.8646011352539,88.8532943725586
89.8646011352539,88.88402557373047
89.8646011352539,88.91093444824219
89.8646011352539,88.93603515625
89.8646011352539,89.00859069824219
89.8646011352539,89.08867645263672
89.8646011352539,89.15586853027344
89.8646011352539,89.19841003417969
89.8646011352539,89.23289489746094
89.8646011352539,89.26238250732422
89.8646011352539,89.28907775878906
89.8646011352539,89.3090591430664
89.8646011352539,89.36750793457031
89.8646011352539,89.44091796875
89.8646011352539,89.4815444946289
89.8646011352539,89.51335144042969
89.8646011352539,89.53772735595703
89.8646011352539,89.55839538574219
89.8646011352539,89.5760269165039
89.8646011352539,89.6217269897461
89.8646011352539,89.67106628417969
89.8646011352539,89.70418548583984
89.8646011352539,89.73006439208984
89.8646011352539,89.75019836425781
89.8646011352539,89.75521087646484
89.8646011352539,89.77055358886719
89.8646011352539,89.81646728515625
89.8646011352539,89.86036682128906
89.8646011352539,89.91915130615234
89.8646011352539,89.9318618774414
89.8646011352539,89.9374771118164
89.8646011352539,89.94493103027344
89.8646011352539,89.95423889160156
89.8646011352539,89.97284698486328
89.8646011352539,89.9940414428711
89.8646011352539,90.00972747802734
89.8646011352539,90.02021026611328
89.8646011352539,90.02977752685547
89.8646011352539,90.03694152832031
89.8646011352539,90.04350280761719
89.8646011352539,90.04845428466797
89.8646011352539,90.05245971679688
89.8646011352539,90.05677795410156
89.8646011352539,90.06148529052734
89.8646011352539,90.04655456542969
89.8646011352539,90.05145263671875
89.8646011352539,90.07792663574219
89.8646011352539,90.07709503173828
89.8646011352539,90.06632232666016
89.8646011352539,90.05451202392578
89.8646011352539,90.04564666748047
89.8646011352539,90.04032135009766
89.8646011352539,90.03627014160156
89.8646011352539,90.0335922241211
89.8646011352539,90.03202819824219
89.8646011352539,90.0298843383789
89.8646011352539,90.01515197753906
89.8646011352539,89.99801635742188
89.8646011352539,89.98540496826172
89.8646011352539,89.97654724121094
89.8646011352539,89.97021484375
89.8646011352539,89.96456146240234
89.8646011352539,89.95994567871094
89.8646011352539,89.94891357421875
89.8646011352539,89.93699645996094
89.8646011352539,89.9282455444336
89.8646011352539,89.9225845336914
89.8646011352539,89.91792297363281
89.8646011352539,89.91329193115234
89.8646011352539,89.91057586669922
89.8646011352539,89.90743255615234
89.8646011352539,89.90373992919922
89.8646011352539,89.89816284179688
89.8646011352539,89.8966064453125
89.8646011352539,89.89299011230469
89.8646011352539,89.86927795410156
89.8646011352539,89.87014770507812
89.8646011352539,89.8742446899414
89.8646011352539,89.8746337890625
89.8646011352539,89.87419128417969
89.8646011352539,89.87214660644531
89.8646011352539,89.86947631835938
89.8646011352539,89.8686294555664
89.8646011352539,89.86868286132812
89.8646011352539,89.86809539794922
89.8646011352539,89.867431640625
89.8646011352539,89.86787414550781
89.8646011352539,89.86640930175781
89.8646011352539,89.86537170410156
89.8646011352539,89.86478424072266
89.8646011352539,89.86112213134766
89.8646011352539,89.88204956054688
89.8646011352539,89.85709381103516
89.8646011352539,89.87208557128906
89.8646011352539,89.87313842773438
89.8646011352539,89.86923217773438
89.8646011352539,89.86518096923828
89.8646011352539,89.86109161376953
89.8646011352539,89.85982513427734
89.8646011352539,89.85814666748047
89.8646011352539,89.85775756835938
89.8646011352539,89.85730743408203
89.8646011352539,89.85688781738281
89.8646011352539,89.8557357788086
89.8646011352539,89.8585205078125
89.8646011352539,89.85688781738281
89.8646011352539,89.83749389648438
89.8646011352539,89.83927917480469
89.8646011352539,89.843017578125
89.8646011352539,89.84619903564453
89.8646011352539,89.84785461425781
89.8646011352539,89.84856414794922
89.8646011352539,89.8486099243164
89.8646011352539,89.8484115600586
89.8646011352539,89.84835052490234
89.8646011352539,89.8464126586914
89.8646011352539,89.84651947021484
89.8646011352539,89.8455581665039
89.8646011352539,89.8445816040039
89.8646011352539,89.84584045410156
89.8646011352539,89.8462142944336
89.8646011352539,89.84535217285156
89.8646011352539,89.84397888183594
89.8646011352539,89.8424072265625
89.8646011352539,89.85977935791016
89.8646011352539,89.85747528076172
89.8646011352539,89.85299682617188
89.8646011352539,89.85062408447266
89.8646011352539,89.84814453125
89.8646011352539,89.84703826904297
89.8646011352539,89.84674072265625
89.8646011352539,89.84613037109375
89.8646011352539,89.84469604492188
89.8646011352539,89.84398651123047
89.8646011352539,89.84423828125
89.8646011352539,89.84671020507812
89.8646011352539,89.84477233886719
89.8646011352539,89.84355926513672
89.8646011352539,89.8434066772461
89.8646011352539,89.8277359008789
89.8646011352539,89.82906341552734
89.8646011352539,89.8551025390625
89.8646011352539,89.84074401855469
89.8646011352539,89.84566497802734
89.8646011352539,89.85010528564453
89.8646011352539,89.85025787353516
89.8646011352539,89.84847259521484
89.8646011352539,89.8464584350586
89.8646011352539,89.8460693359375
89.8646011352539,89.84310913085938
89.8646011352539,89.84207916259766
89.8646011352539,89.84156799316406
89.8646011352539,89.8411865234375
89.8646011352539,89.8402099609375
89.8646011352539,89.8392105102539
89.8646011352539,89.83748626708984
89.8646011352539,89.83748626708984
89.8646011352539,89.83726501464844
89.8646011352539,89.83712768554688
89.8646011352539,89.83768463134766
89.8646011352539,89.83683013916016
89.8646011352539,89.83706665039062
89.8646011352539,89.8369369506836
89.8646011352539,89.83654022216797
89.8646011352539,89.83604431152344
89.8646011352539,89.83353424072266
89.8646011352539,89.83332061767578
89.8646011352539,89.83441925048828
89.8646011352539,89.8341293334961
89.8646011352539,89.83491516113281
89.8646011352539,89.83262634277344
89.8646011352539,89.83233642578125
89.8646011352539,89.83245849609375
89.8646011352539,89.8563003540039
89.8646011352539,89.83072662353516
89.8646011352539,90.20199584960938
89.8646011352539,90.82862091064453
89.8646011352539,92.05675506591797
89.8646011352539,93.58704376220703
89.8646011352539,96.05455017089844
89.8646011352539,97.92744445800781
89.8646011352539,101.4288330078125
89.8646011352539,104.67242431640625
89.8646011352539,108.53925323486328
89.8646011352539,110.8367919921875
89.8646011352539,114.13080596923828
89.8646011352539,115.92106628417969
89.8646011352539,118.09684753417969
89.8646011352539,120.13603973388672
89.8646011352539,122.14766693115234
89.8646011352539,125.96832275390625
89.8646011352539,127.84484100341797
89.86463928222656,130.10118103027344
89.86463928222656,131.90744018554688
89.86463928222656,135.5910186767578
89.86463928222656,139.9994659423828
89.86474609375,142.17062377929688
89.86478424072266,145.25775146484375
89.86399841308594,147.3228759765625
89.86223602294922,151.63133239746094
89.85299682617188,153.82200622558594
89.8392562866211,157.1374969482422
89.84164428710938,160.55807495117188
89.83599090576172,162.77023315429688
89.83731842041016,165.04598999023438
89.84561157226562,167.288330078125
89.84770965576172,170.6182861328125
89.855712890625,172.4027557373047
89.86810302734375,174.80772399902344
89.87899780273438,177.19699096679688
89.88225555419922,-179.95834350585938
89.8934326171875,-177.55609130859375
89.89208984375,-172.89805603027344
89.89105987548828,-169.3240203857422
89.89078521728516,-167.57057189941406
89.88994598388672,-165.7571563720703
89.8893814086914,-163.85975646972656
89.88886260986328,-161.97364807128906
89.88825225830078,-160.1505584716797
89.8876724243164,-158.16275024414062
89.88805389404297,-154.89071655273438
89.88629913330078,-151.02175903320312
89.88674926757812,-148.7097625732422
89.88619995117188,-145.8971405029297
89.88533782958984,-144.12838745117188
89.88471984863281,-140.4150848388672
89.88407897949219,-137.0363006591797
89.88343048095703,-134.88369750976562
89.88076782226562,-132.83567810058594
89.87860107421875,-130.53114318847656
89.87664794921875,-128.32785034179688
89.8753433227539,-125.05770874023438
89.87390899658203,-121.9804916381836
89.87227630615234,-120.08326721191406
89.86917877197266,-117.92420959472656
89.86825561523438,-114.21011352539062
89.86762237548828,-110.2295150756836
89.86686706542969,-107.5972900390625
89.865234375,-105.12327575683594
89.86346435546875,-102.2707290649414
89.8620376586914,-99.93585968017578
89.86116027832031,-97.72001647949219
89.86052703857422,-95.78455352783203
89.85991668701172,-92.04498291015625
89.8594741821289,-88.04086303710938
89.8591079711914,-85.94605255126953
89.85881042480469,-82.54104614257812
89.85797882080078,-80.29322814941406
89.85696411132812,-78.27620697021484
89.85591125488281,-74.18026733398438
89.85503387451172,-72.46123504638672
89.85431671142578,-69.67828369140625
89.85442352294922,-67.74137878417969
89.85488891601562,-65.00662994384766
89.85526275634766,-60.86553192138672
89.85486602783203,-58.41725158691406
89.8541030883789,-56.046058654785156
89.85358428955078,-51.54182815551758
89.85299682617188,-48.00391387939453
89.85196685791016,-44.67332458496094
89.8507308959961,-42.56709289550781
89.84953308105469,-40.30089569091797
89.84851837158203,-42.87689971923828
89.84758758544922,-42.62019729614258
89.84675598144531,-41.01392364501953
89.84606170654297,-39.37794494628906
89.84518432617188,-38.3364372253418
89.84443664550781,-36.42571258544922
89.84394836425781,-35.406795501708984
89.84371948242188,-34.08821105957031
89.84368896484375,-32.94899368286133
89.84371948242188,-30.54585075378418
89.84386444091797,-29.117033004760742
89.8437728881836,-26.93226432800293
89.84339141845703,-24.260448455810547
89.84306335449219,-21.29100799560547
89.84272766113281,-18.617650985717773
89.84222412109375,-16.910200119018555
89.8418960571289,-15.293627738952637
89.84162902832031,-12.560260772705078
89.84141540527344,-11.133713722229004
89.84127044677734,-9.536389350891113
89.84127807617188,-7.900704860687256
89.84140014648438,-6.290073871612549
89.84160614013672,-3.0925910472869873
89.84172058105469,-1.2476500272750854
89.84178924560547,1.9774988889694214
89.84166717529297,6.030545234680176
89.84139251708984,9.755508422851562
89.84104919433594,11.985451698303223
89.84069061279297,15.906503677368164
89.84046173095703,20.485218048095703
89.84039306640625,23.059764862060547
89.84040832519531,25.520313262939453
89.84043884277344,28.030086517333984
89.84044647216797,30.583250045776367
89.84051513671875,32.84489059448242
89.84065246582031,35.27857208251953
89.84065246582031,37.59257125854492
89.8405990600586,40.316612243652344
89.84040832519531,44.621063232421875
89.84015655517578,48.90142822265625
89.8398666381836,52.74150085449219
89.83968353271484,56.692909240722656
89.83956909179688,61.49121856689453
89.839599609375,63.760719299316406
89.83975219726562,66.32544708251953
89.83993530273438,68.99127960205078
89.8400650024414,70.9911880493164
89.84013366699219,73.28678131103516
89.84013366699219,75.60016632080078
89.84001159667969,77.85350799560547
89.8398666381836,82.21934509277344
89.8582534790039,84.3343734741211
89.85987091064453,86.48178100585938
89.85616302490234,88.70372009277344
89.84744262695312,92.57626342773438
89.82999420166016,94.65615844726562
89.81509399414062,99.36886596679688
89.805419921875,102.34567260742188
89.80075073242188,105.9339828491211
89.77851104736328,107.90583801269531
89.77446746826172,110.03008270263672
89.7781982421875,112.10204315185547
89.75699615478516,116.33406829833984
89.74728393554688,120.61129760742188
89.75572967529297,124.2229232788086
89.7886962890625,127.97664642333984
89.77268981933594,130.1752166748047
89.78022003173828,132.99546813964844
89.7894515991211,136.93162536621094
89.80107879638672,140.803466796875
89.80533599853516,142.9220428466797
89.81688690185547,145.25233459472656
89.82341766357422,148.8651885986328
89.82807159423828,151.3585205078125
89.82965087890625,155.86553955078125
89.83200073242188,159.4147186279297
89.830810546875,161.3505859375
89.83256530761719,164.8704376220703
89.836181640625,166.9525909423828
89.83927154541016,170.89149475097656
89.843994140625,173.12338256835938
89.84518432617188,176.54600524902344
89.84507751464844,178.3314208984375
89.86761474609375,-179.5321044921875
89.8613052368164,-177.3344268798828
89.83204650878906,-175.53468322753906
89.86032104492188,-172.11912536621094
89.8289794921875,-169.8913116455078
89.85809326171875,-166.58511352539062
89.82676696777344,-164.07241821289062
89.85384368896484,-160.58665466308594
89.84740447998047,-157.50186157226562
89.82858276367188,-155.3022003173828
89.82127380371094,-153.39036560058594
89.82125091552734,-151.0803680419922
89.82131958007812,-148.895263671875
89.82487487792969,-142.9718017578125
89.82520294189453,-140.4803009033203
89.80400848388672,-136.8866729736328
89.83839416503906,-134.97183227539062
89.81202697753906,-132.55177307128906
89.84339904785156,-129.32907104492188
89.84200286865234,-125.66043090820312
89.84051513671875,-122.29320526123047
89.84294128417969,-120.6590805053711
89.84029388427734,-117.5971908569336
89.84069061279297,-115.75365447998047
89.8172378540039,-113.46656036376953
89.82331848144531,-111.2972412109375
89.8292236328125,-109.14702606201172
89.83223724365234,-104.72672271728516
89.83387756347656,-102.29335021972656
89.86210632324219,-100.16505432128906
89.83626556396484,-97.64750671386719
89.83485412597656,-93.46878051757812
89.86068725585938,-89.65013122558594
89.83152770996094,-86.9171371459961
89.85917663574219,-83.39750671386719
89.83058166503906,-81.18788146972656
89.83445739746094,-78.99170684814453
89.83641815185547,-75.4296646118164
89.83814239501953,-72.91838073730469
89.86518096923828,-70.48503112792969
89.8587417602539,-67.98298645019531
89.85247039794922,-66.13863372802734
89.8484115600586,-64.00001525878906
89.82220458984375,-62.155845642089844
89.82669830322266,-57.96222686767578
89.83145904541016,-54.276851654052734
89.85262298583984,-50.86940383911133
89.82997131347656,-48.911338806152344
89.8543472290039,-44.78055953979492
89.84953308105469,-42.69309997558594
89.84733581542969,-41.018524169921875
89.82205963134766,-37.58930587768555
89.8270263671875,-35.71579360961914
89.831787109375,-33.71217346191406
89.83277893066406,-29.946746826171875
89.83511352539062,-28.18404197692871
89.83634185791016,-25.674352645874023
89.8593521118164,-22.815532684326172
89.82745361328125,-20.7362003326416
89.85299682617188,-16.97608757019043
89.82435607910156,-14.51726245880127
89.83009338378906,-12.386250495910645
89.83243560791016,-10.060256958007812
89.83486938476562,-5.256868839263916
89.83650207519531,-3.0472116470336914
89.83885955810547,0.07864763587713242
89.86167907714844,2.7844560146331787
89.8323745727539,5.29960823059082
89.85525512695312,7.608500957489014
89.83055114746094,9.967226028442383
89.8320083618164,14.248364448547363
89.8589096069336,18.55268096923828
89.8280029296875,21.22321128845215
89.85513305664062,25.576751708984375
89.82508850097656,27.687755584716797
89.82969665527344,29.700580596923828
89.83042907714844,32.06653594970703
89.83557891845703,34.686283111572266
89.85862731933594,36.912471771240234
89.85417175292969,41.50050354003906
89.85037231445312,43.81536865234375
89.8244857788086,46.0195426940918
89.82807159423828,50.21268844604492
89.82906341552734,53.57300567626953
89.82911682128906,55.885902404785156
89.83113861083984,59.509029388427734
89.83171844482422,62.226661682128906
89.83477783203125,64.60926055908203
89.83512878417969,66.98393249511719
89.83568572998047,69.06623077392578
89.85826110839844,73.440185546875
89.82718658447266,75.72972869873047
89.853515625,77.9194107055664
89.8235092163086,79.87959289550781
89.8512954711914,81.94795989990234
89.82279205322266,85.83031463623047
89.85128021240234,88.6201400756836
89.82154083251953,92.75480651855469
89.85218811035156,95.7433090209961
89.82481384277344,97.87751007080078
89.84991455078125,101.59807586669922
89.82273864746094,103.84737396240234
89.85153198242188,106.07756042480469
89.82487487792969,108.427490234375
89.8283920288086,110.63212585449219
89.830810546875,115.1424331665039
89.83139038085938,117.4815444946289
89.833251953125,120.04075622558594
89.83292388916016,123.97748565673828
89.8333511352539,128.7700653076172
89.83414459228516,132.77099609375
89.86222839355469,136.60751342773438
89.85525512695312,140.04241943359375
89.8225326538086,143.8443145751953
89.84748077392578,145.96559143066406
89.82106018066406,149.3529052734375
89.85121154785156,151.67926025390625
89.84738159179688,156.6399383544922
89.82183074951172,158.27870178222656
89.84696960449219,162.0648956298828
89.84423065185547,166.46449279785156
89.84242248535156,168.44444274902344
89.84036254882812,170.1604461669922
89.83832550048828,172.5597686767578
89.81407928466797,174.6628875732422
89.84638977050781,176.7644805908203
89.81591033935547,178.8162841796875
89.82168579101562,-179.17507934570312
89.82799530029297,-176.4401397705078
89.83182525634766,-174.32725524902344
89.83161926269531,-169.6517333984375
89.83403778076172,-165.56524658203125
89.85923767089844,-163.13644409179688
89.82745361328125,-161.21035766601562
89.85297393798828,-158.0323944091797
89.8216781616211,-153.78196716308594
89.85077667236328,-151.46798706054688
89.82417297363281,-148.1761016845703
89.85270690917969,-146.3502960205078
89.82500457763672,-141.82725524902344
89.8516845703125,-139.8820343017578
89.82194519042969,-136.02389526367188
89.82711791992188,-134.18096923828125
89.83173370361328,-132.04025268554688
89.8335952758789,-128.17919921875
89.8351821899414,-125.9374008178711
89.83521270751953,-121.13716888427734
89.85842895507812,-117.74125671386719
89.85277557373047,-114.44788360595703
89.84730529785156,-112.18843078613281
89.84554290771484,-110.03870391845703
89.8454818725586,-108.24624633789062
89.84288787841797,-104.45073699951172
89.84443664550781,-100.5728759765625
89.8411865234375,-98.40340423583984
89.84172058105469,-96.22400665283203
89.84069061279297,-92.75531005859375
89.81915283203125,-90.80123901367188
89.82395935058594,-88.71017456054688
89.85009002685547,-84.36702728271484
89.82377624511719,-80.34180450439453
89.85005950927734,-77.92316436767578
89.82415008544922,-75.81198120117188
89.85164642333984,-73.91597747802734
89.82469940185547,-71.93265533447266
89.85050964355469,-70.0519027709961
89.8217544555664,-67.93915557861328
89.85050201416016,-64.65498352050781
89.84717559814453,-61.22727584838867
89.82524871826172,-59.4178352355957
89.82906341552734,-57.432804107666016
89.83126068115234,-55.354209899902344
89.83219146728516,-51.896995544433594
89.83367919921875,-49.768653869628906
89.83577728271484,-45.20600891113281
89.83364868164062,-43.141822814941406
89.83438110351562,-41.09095001220703
89.83558654785156,-37.64429473876953
89.83584594726562,-34.33625411987305
89.83647918701172,-32.3315315246582
89.83821868896484,-30.24790382385254
89.83921813964844,-26.316076278686523
89.85758972167969,-23.66797637939453
89.82826232910156,-21.17101287841797
89.8313980102539,-17.052257537841797
89.8541488647461,-13.06114673614502
89.82613372802734,-10.848130226135254
89.8292007446289,-6.578374862670898
89.83343505859375,-4.777498245239258
89.83518981933594,-0.9562683701515198
89.83629608154297,0.9864625930786133
89.83637237548828,2.9565489292144775
89.83612823486328,5.2271504402160645
89.86028289794922,7.605701446533203
89.82843017578125,9.963479995727539
89.8531723022461,12.471719741821289
89.82695770263672,15.339700698852539
