benign_locationx,benign_locationy,replay_locationx,replay_locationy
-92.54286193847656,-47.81219482421875,-66.58792114257812,-50.70933532714844
-92.39423370361328,-47.97126770019531,-66.58792114257812,-50.70933532714844
-92.2386474609375,-48.135379791259766,-66.58792114257812,-50.70933532714844
-92.0870132446289,-48.29391098022461,-66.58792114257812,-50.70933532714844
-91.92906951904297,-48.45747375488281,-66.58792114257812,-50.70933532714844
-91.77851104736328,-48.61240768432617,-66.58792114257812,-50.70933532714844
-91.59819793701172,-48.796531677246094,-66.58792114257812,-50.70933532714844
-91.39910125732422,-48.9949951171875,-66.58792114257812,-50.70933532714844
-91.20877838134766,-49.17869567871094,-66.58792114257812,-50.70933532714844
-91.03076934814453,-49.347469329833984,-66.58792114257812,-50.70933532714844
-90.86173248291016,-49.50639724731445,-66.58792114257812,-50.70933532714844
-90.6978988647461,-49.65901565551758,-66.58792114257812,-50.70933532714844
-90.52581787109375,-49.81818771362305,-66.58792114257812,-50.70933532714844
-90.35739135742188,-49.970985412597656,-66.58792114257812,-50.70933532714844
-90.1905288696289,-50.11825942993164,-66.58792114257812,-50.70933532714844
-90.0176773071289,-50.26747131347656,-66.58792114257812,-50.70933532714844
-89.84873962402344,-50.41143035888672,-66.58792114257812,-50.70933532714844
-89.6803207397461,-50.55328369140625,-66.58792114257812,-50.70933532714844
-89.5140609741211,-50.692176818847656,-66.58792114257812,-50.70933532714844
-89.34075927734375,-50.83566665649414,-66.58792114257812,-50.70933532714844
-89.167236328125,-50.97848129272461,-66.58792114257812,-50.70933532714844
-88.9925765991211,-51.11955642700195,-66.58792114257812,-50.70933532714844
-88.79008483886719,-51.27793884277344,-66.58792114257812,-50.70933532714844
-88.58385467529297,-51.43537139892578,-66.58792114257812,-50.70933532714844
-88.36839294433594,-51.59761428833008,-66.58792114257812,-50.70933532714844
-88.17259216308594,-51.74319076538086,-66.58792114257812,-50.70933532714844
-87.95574188232422,-51.90316390991211,-66.58792114257812,-50.70933532714844
-87.73709869384766,-52.06082534790039,-66.58792114257812,-50.70933532714844
-87.51591491699219,-52.21478271484375,-66.58792114257812,-50.70933532714844
-87.3033447265625,-52.359619140625,-66.58792114257812,-50.70933532714844
-87.09380340576172,-52.500404357910156,-66.58792114257812,-50.70933532714844
-86.86659240722656,-52.651268005371094,-66.58792114257812,-50.70933532714844
-86.66423797607422,-52.784423828125,-66.58792114257812,-50.70933532714844
-86.4711685180664,-52.910648345947266,-66.58792114257812,-50.70933532714844
-86.2791519165039,-53.03362274169922,-66.58792114257812,-50.70933532714844
-86.08283233642578,-53.15525817871094,-66.58792114257812,-50.70933532714844
-85.8740234375,-53.28132629394531,-66.58792114257812,-50.70933532714844
-85.6839599609375,-53.3945198059082,-66.58792114257812,-50.70933532714844
-85.48106384277344,-53.51377487182617,-66.58792114257812,-50.70933532714844
-85.28728485107422,-53.62670135498047,-66.58792114257812,-50.70933532714844
-85.07582092285156,-53.74872589111328,-66.58792114257812,-50.70933532714844
-84.85488891601562,-53.87322235107422,-66.58792114257812,-50.70933532714844
-84.5931625366211,-54.014373779296875,-66.58792114257812,-50.70933532714844
-84.37004852294922,-54.13187026977539,-66.58792114257812,-50.70933532714844
-84.1712646484375,-54.23504638671875,-66.58792114257812,-50.70933532714844
-83.97113037109375,-54.33760452270508,-66.58792114257812,-50.70933532714844
-83.76396179199219,-54.44276809692383,-66.58792114257812,-50.70933532714844
-83.56013488769531,-54.54520034790039,-66.58792114257812,-50.70933532714844
-83.35547637939453,-54.645721435546875,-66.58792114257812,-50.70933532714844
-83.1510238647461,-54.742122650146484,-66.58792114257812,-50.70933532714844
-82.94158935546875,-54.83827590942383,-66.58792114257812,-50.70933532714844
-82.7217788696289,-54.93722152709961,-66.58792114257812,-50.70933532714844
-82.50398254394531,-55.03406524658203,-66.58792114257812,-50.70933532714844
-82.28533935546875,-55.13005065917969,-66.58792114257812,-50.70933532714844
-82.06880950927734,-55.2242431640625,-66.58792114257812,-50.70933532714844
-81.85734558105469,-55.3138313293457,-66.58792114257812,-50.70933532714844
-81.6408920288086,-55.40177917480469,-66.58792114257812,-50.70933532714844
-81.38066101074219,-55.50380325317383,-66.58792114257812,-50.70933532714844
-81.12800598144531,-55.60054397583008,-66.58792114257812,-50.70933532714844
-80.87815856933594,-55.69404220581055,-66.58792114257812,-50.70933532714844
-80.56195068359375,-55.81055450439453,-66.58792114257812,-50.70933532714844
-80.2951431274414,-55.90515899658203,-66.58792114257812,-50.70933532714844
-80.0234146118164,-55.99612045288086,-66.58792114257812,-50.70933532714844
-79.73371124267578,-56.089744567871094,-66.58792114257812,-50.70933532714844
-79.4547348022461,-56.17800521850586,-66.58792114257812,-50.70933532714844
-79.1172866821289,-56.28265380859375,-66.58792114257812,-50.70933532714844
-78.89503479003906,-56.348690032958984,-66.58792114257812,-50.70933532714844
-78.6654052734375,-56.41313171386719,-66.58792114257812,-50.70933532714844
-78.44097137451172,-56.47333526611328,-66.58792114257812,-50.70933532714844
-78.2157211303711,-56.53209686279297,-103.17900085449219,-14.434906959533691
-77.99464416503906,-56.58833694458008,-103.17900085449219,-14.434906959533691
-77.77620697021484,-56.64291000366211,-103.17900085449219,-14.434906959533691
-77.5301513671875,-56.70311737060547,-103.17900085449219,-14.434906959533691
-77.2825927734375,-56.760658264160156,-103.17900085449219,-14.434906959533691
-77.0035400390625,-56.8187141418457,-103.17900085449219,-14.434906959533691
-76.7499771118164,-56.86719512939453,-103.17900085449219,-14.434906959533691
-76.50884246826172,-56.91095733642578,-103.17900085449219,-14.434906959533691
-76.26341247558594,-56.953948974609375,-103.17900085449219,-14.434906959533691
-76.0274887084961,-56.99386215209961,-103.17900085449219,-14.434906959533691
-75.78998565673828,-57.03280258178711,-103.17900085449219,-14.434906959533691
-75.52981567382812,-57.07430648803711,-103.17900085449219,-14.434906959533691
-75.26448059082031,-57.11546325683594,-103.17900085449219,-14.434906959533691
-75.01979064941406,-57.152523040771484,-103.17900085449219,-14.434906959533691
-74.78995513916016,-57.18660354614258,-103.17900085449219,-14.434906959533691
-74.5594253540039,-57.22008514404297,-103.17900085449219,-14.434906959533691
-74.32170867919922,-57.25416564941406,-103.17900085449219,-14.434906959533691
-74.09718322753906,-57.28583526611328,-103.17900085449219,-14.434906959533691
-73.85954284667969,-57.31748962402344,-103.17900085449219,-14.434906959533691
-73.62166595458984,-57.346736907958984,-103.17900085449219,-14.434906959533691
-73.39176940917969,-57.37394332885742,-103.17900085449219,-14.434906959533691
-73.13172149658203,-57.4036750793457,-103.17888641357422,-14.439495086669922
-72.82759857177734,-57.43745803833008,-103.17855834960938,-14.45236873626709
-72.55582427978516,-57.46710205078125,-103.17803192138672,-14.472285270690918
-72.2933578491211,-57.49517822265625,-103.17728424072266,-14.49825382232666
-72.0295181274414,-57.5228157043457,-103.1763916015625,-14.528786659240723
-71.76740264892578,-57.54803466796875,-103.17530822753906,-14.565516471862793
-71.51276397705078,-57.57022476196289,-103.1741943359375,-14.603361129760742
-71.24348449707031,-57.592742919921875,-103.17303466796875,-14.644092559814453
-70.9837646484375,-57.61387252807617,-103.17167663574219,-14.691014289855957
-70.70921325683594,-57.63561248779297,-103.17025756835938,-14.739285469055176
-70.4268569946289,-57.65742492675781,-103.1686782836914,-14.795303344726562
-70.19168090820312,-57.67517852783203,-103.16720581054688,-14.847728729248047
-69.93539428710938,-57.692649841308594,-103.16549682617188,-14.908711433410645
-69.69391632080078,-57.70591354370117,-103.16383361816406,-14.967704772949219
-69.46137237548828,-57.71710968017578,-103.16169738769531,-15.043424606323242
-69.2251205444336,-57.72761154174805,-103.15940856933594,-15.124258995056152
-68.9923095703125,-57.73712921142578,-103.15725708007812,-15.201045036315918
-68.75236511230469,-57.74637222290039,-103.15496063232422,-15.282402038574219
-68.45348358154297,-57.75696563720703,-103.15254974365234,-15.368257522583008
-68.17225646972656,-57.763919830322266,-103.15007781982422,-15.456513404846191
-67.91451263427734,-57.76548767089844,-103.1474380493164,-15.550556182861328
-67.66484069824219,-57.76408004760742,-103.14478302001953,-15.645174980163574
-67.4200439453125,-57.76104736328125,-103.14175415039062,-15.752779960632324
-67.17635345458984,-57.757171630859375,-103.13987731933594,-15.848878860473633
-66.92854309082031,-57.75217819213867,-103.13787841796875,-15.946073532104492
-66.68263244628906,-57.74483871459961,-103.1357421875,-16.038898468017578
-66.43888854980469,-57.73261642456055,-103.13339233398438,-16.14013671875
-66.20259094238281,-57.71722412109375,-103.13096618652344,-16.244693756103516
-65.95552062988281,-57.6983642578125,-103.12843322753906,-16.353431701660156
-65.7057876586914,-57.67708969116211,-103.12584686279297,-16.464290618896484
-65.4600601196289,-57.65457534790039,-103.12296295166016,-16.588064193725586
-65.20745086669922,-57.630027770996094,-103.1197738647461,-16.724536895751953
-64.9656753540039,-57.603485107421875,-103.11652374267578,-16.86471176147461
-64.71166229248047,-57.57021713256836,-103.11349487304688,-16.9941463470459
-64.39845275878906,-57.52146530151367,-103.10983276367188,-17.124887466430664
-64.04589080810547,-57.46184539794922,-103.10601043701172,-17.260915756225586
-63.759033203125,-57.41132354736328,-103.10233306884766,-17.397705078125
-63.4818229675293,-57.36039733886719,-103.09860229492188,-17.537872314453125
-63.21578598022461,-57.307395935058594,-103.09493255615234,-17.675968170166016
-62.96406555175781,-57.25032424926758,-103.09107971191406,-17.820505142211914
-62.72097396850586,-57.18886184692383,-103.08702087402344,-17.971792221069336
-62.462371826171875,-57.11908721923828,-103.08291625976562,-18.125120162963867
-62.22334671020508,-57.05207824707031,-103.07901763916016,-18.270435333251953
-61.97677230834961,-56.980735778808594,-103.07522583007812,-18.411720275878906
-61.72195053100586,-56.90264129638672,-103.07050323486328,-18.554601669311523
-61.46869659423828,-56.81729507446289,-103.06481170654297,-18.708574295043945
-61.23457336425781,-56.731689453125,-103.05905151367188,-18.862613677978516
-60.99457931518555,-56.63925552368164,-103.0533676147461,-19.014049530029297
-60.751220703125,-56.54217529296875,-103.04764556884766,-19.1641788482666
-60.513099670410156,-56.44458770751953,-103.04057312011719,-19.348230361938477
-60.27036666870117,-56.34033966064453,-103.03296661376953,-19.544605255126953
-60.0023193359375,-56.21510696411133,-103.0255355834961,-19.735626220703125
-59.71873474121094,-56.07160568237305,-103.0179443359375,-19.928815841674805
-59.10374069213867,-55.7296028137207,-103.00755310058594,-20.146629333496094
-58.85795211791992,-55.583431243896484,-102.99809265136719,-20.31687355041504
-58.6475830078125,-55.44944381713867,-102.98446655273438,-20.56003189086914
-58.42752456665039,-55.29986572265625,-102.97321319580078,-20.761474609375
-58.21560287475586,-55.14955520629883,-102.9598617553711,-20.996829986572266
-58.006385803222656,-54.99689483642578,-102.9440689086914,-21.237281799316406
-57.80336380004883,-54.84244918823242,-102.92750549316406,-21.46162223815918
-57.59703826904297,-54.67469024658203,-102.91069030761719,-21.684955596923828
-57.404754638671875,-54.50727844238281,-102.89328002929688,-21.913286209106445
-57.211605072021484,-54.33035659790039,-102.8742446899414,-22.158422470092773
-57.0297737121582,-54.15797805786133,-102.85555267333984,-22.395158767700195
-56.83161926269531,-53.964744567871094,-102.83377075195312,-22.64705467224121
-56.6422004699707,-53.77176284790039,-102.80796813964844,-22.915124893188477
-56.4457893371582,-53.55684280395508,-102.783203125,-23.16477394104004
-56.23423767089844,-53.306888580322266,-102.75889587402344,-23.404531478881836
-56.05409622192383,-53.08314895629883,-102.73526000976562,-23.63489532470703
-55.868045806884766,-52.84395980834961,-102.70769500732422,-23.897762298583984
-55.70526885986328,-52.62375259399414,-102.6771240234375,-24.16663360595703
-55.5528564453125,-52.40110397338867,-102.64493560791016,-24.427501678466797
-55.41200256347656,-52.17521286010742,-102.61170959472656,-24.688085556030273
-55.288909912109375,-51.95777893066406,-102.5799560546875,-24.93133544921875
-55.17549514770508,-51.74050521850586,-102.54894256591797,-25.16408348083496
-55.06328582763672,-51.51188659667969,-102.51797485351562,-25.393823623657227
-54.95530700683594,-51.28133773803711,-102.48567962646484,-25.628942489624023
-54.84737777709961,-51.04174041748047,-102.45513153076172,-25.84937286376953
-54.74283218383789,-50.80137634277344,-102.42172241210938,-26.078752517700195
-54.64398956298828,-50.566795349121094,-102.38682556152344,-26.3043155670166
-54.54634094238281,-50.32795715332031,-102.3492202758789,-26.537904739379883
-54.44955825805664,-50.08472442626953,-102.31267547607422,-26.76030158996582
-54.35379409790039,-49.83196258544922,-102.2733383178711,-26.994754791259766
-54.256736755371094,-49.55253219604492,-102.23455810546875,-27.22328758239746
-54.1689338684082,-49.283363342285156,-102.18855285644531,-27.490079879760742
-54.08041000366211,-48.99995803833008,-102.14461517333984,-27.73256492614746
-54.000877380371094,-48.73679733276367,-102.0972900390625,-27.98093032836914
-53.92985153198242,-48.49466323852539,-102.04928588867188,-28.22441864013672
-53.85453796386719,-48.230072021484375,-102.00477600097656,-28.44575309753418
-53.78524398803711,-47.97256088256836,-101.9598388671875,-28.66549301147461
-53.72055435180664,-47.71100997924805,-101.912109375,-28.896488189697266
-53.66096878051758,-47.45615005493164,-101.86299896240234,-29.130977630615234
-53.603397369384766,-47.20045852661133,-101.80864715576172,-29.38818359375
-53.54878234863281,-46.95037841796875,-101.76079559326172,-29.60707664489746
-53.49306106567383,-46.68791961669922,-101.70963287353516,-29.829618453979492
-53.44094467163086,-46.43638229370117,-101.66036224365234,-30.03837013244629
-53.376487731933594,-46.11689758300781,-101.60645294189453,-30.261831283569336
-53.324363708496094,-45.84006881713867,-101.55130767822266,-30.487613677978516
-53.27278137207031,-45.53974533081055,-101.49663543701172,-30.70844841003418
-53.21518325805664,-45.186279296875,-101.430419921875,-30.973384857177734
-53.164573669433594,-44.86561965942383,-101.35904693603516,-31.24793815612793
-53.12025833129883,-44.5771484375,-101.28875732421875,-31.50583839416504
-53.0777587890625,-44.29185485839844,-101.2229995727539,-31.741769790649414
-53.04163360595703,-44.03048324584961,-101.15691375732422,-31.975093841552734
-53.00999069213867,-43.779685974121094,-101.0967788696289,-32.185367584228516
-52.97813034057617,-43.514408111572266,-101.03247833251953,-32.407352447509766
-52.943016052246094,-43.21152114868164,-100.9720230102539,-32.614463806152344
-52.90514373779297,-42.87501525878906,-100.9019546508789,-32.84730529785156
-52.87303924560547,-42.5826301574707,-100.83291625976562,-33.06855010986328
-52.84592819213867,-42.32941818237305,-100.76371765136719,-33.28469467163086
-52.82171630859375,-42.08261489868164,-100.69524383544922,-33.49541473388672
-52.79879379272461,-41.82350158691406,-100.62349700927734,-33.7131233215332
-52.777156829833984,-41.56883239746094,-100.55162811279297,-33.9293098449707
-52.75446701049805,-41.29349136352539,-100.47563934326172,-34.155601501464844
-52.73237991333008,-41.01829147338867,-100.40253448486328,-34.36804962158203
-52.709930419921875,-40.73139953613281,-100.32718658447266,-34.57948303222656
-52.68916702270508,-40.45973205566406,-100.24494171142578,-34.8056526184082
-52.6707649230957,-40.18964385986328,-100.16386413574219,-35.025108337402344
-52.65556335449219,-39.93839645385742,-100.08600616455078,-35.233863830566406
-52.64035415649414,-39.68382263183594,-99.99980926513672,-35.46221923828125
-52.625736236572266,-39.434417724609375,-99.90699005126953,-35.706241607666016
-52.61109161376953,-39.178436279296875,-99.81302642822266,-35.95124053955078
-52.59654998779297,-38.91791534423828,-99.72696685791016,-36.17034912109375
-52.58277893066406,-38.66550827026367,-99.64089965820312,-36.3824577331543
-52.56901168823242,-38.40774154663086,-99.55242156982422,-36.596439361572266
-52.55720138549805,-38.15215301513672,-99.46297454833984,-36.80961227416992
-52.54680633544922,-37.89686584472656,-99.37274932861328,-37.022727966308594
-52.53453063964844,-37.59933090209961,-99.28131866455078,-37.23663330078125
-52.523460388183594,-37.330162048339844,-99.17778778076172,-37.47711944580078
-52.513328552246094,-37.07838439941406,-99.07803344726562,-37.70349884033203
-52.50240707397461,-36.79920959472656,-98.98343658447266,-37.91194152832031
-52.49089050292969,-36.498260498046875,-98.88676452636719,-38.12134552001953
-52.47815704345703,-36.15918731689453,-98.78447723388672,-38.339752197265625
-52.46864700317383,-35.83956527709961,-98.68892669677734,-38.54215621948242
-52.46091079711914,-35.55562210083008,-98.57941436767578,-38.77174377441406
-52.45286178588867,-35.26915740966797,-98.47014617919922,-38.998924255371094
-52.44507598876953,-34.990753173828125,-98.35484313964844,-39.23317337036133
-52.4381103515625,-34.735652923583984,-98.23899841308594,-39.46115493774414
-52.43142318725586,-34.485042572021484,-98.11675262451172,-39.697471618652344
-52.425804138183594,-34.22349166870117,-97.99295806884766,-39.93414306640625
-52.420867919921875,-33.969322204589844,-97.86092376708984,-40.18436050415039
-52.41586685180664,-33.717979431152344,-97.72077941894531,-40.44792938232422
-52.41075897216797,-33.45902633666992,-97.59429168701172,-40.684288024902344
-52.40623092651367,-33.22303009033203,-97.45030975341797,-40.94697570800781
-52.40154266357422,-32.97600173950195,-97.33612823486328,-41.149261474609375
-52.39712905883789,-32.73824691772461,-97.22075653076172,-41.351078033447266
-52.39266586303711,-32.489036560058594,-97.10955810546875,-41.54338836669922
-52.38785171508789,-32.21377944946289,-96.99333953857422,-41.74290084838867
-52.38423538208008,-31.93439292907715,-96.87552642822266,-41.94350814819336
-52.38136291503906,-31.688804626464844,-96.76026153564453,-42.138832092285156
-52.37797164916992,-31.420385360717773,-96.62409973144531,-42.36505889892578
-52.37482833862305,-31.173357009887695,-96.49849700927734,-42.56766891479492
-52.371726989746094,-30.91932487487793,-96.36396026611328,-42.78152084350586
-52.36872100830078,-30.664979934692383,-96.20686340332031,-43.02808380126953
-52.36574172973633,-30.407073974609375,-96.07192993164062,-43.23818588256836
-52.36378860473633,-30.165807723999023,-95.94137573242188,-43.44007110595703
-52.36188888549805,-29.915653228759766,-95.81665802001953,-43.63155746459961
-52.35983657836914,-29.65806007385254,-95.687255859375,-43.826786041259766
-52.35780334472656,-29.400108337402344,-95.53433227539062,-44.05078887939453
-52.35569763183594,-29.125228881835938,-95.3823013305664,-44.26911163330078
-52.35374450683594,-28.86400032043457,-95.23493957519531,-44.47829055786133
-52.35200500488281,-28.62562370300293,-95.09630584716797,-44.673343658447266
-52.35017013549805,-28.358835220336914,-94.9371109008789,-44.89583969116211
-52.34907150268555,-28.085311889648438,-94.79509735107422,-45.09052658081055
-52.34789276123047,-27.750228881835938,-94.65462493896484,-45.27793884277344
-52.34614181518555,-27.34899139404297,-94.51787567138672,-45.45736312866211
-52.34442138671875,-26.932695388793945,-94.37550354003906,-45.64165115356445
-52.34336853027344,-26.649328231811523,-94.22692108154297,-45.832298278808594
-52.3424072265625,-26.371871948242188,-94.0611801147461,-46.04294967651367
-52.342063903808594,-26.0855712890625,-93.9022445678711,-46.24339294433594
-52.34187316894531,-25.83706283569336,-93.74256896972656,-46.44094467163086
-52.34157943725586,-25.57613754272461,-93.5897216796875,-46.62428665161133
-52.3412971496582,-25.326513290405273,-93.4388656616211,-46.80245590209961
-52.34103012084961,-25.0703067779541,-93.27359771728516,-46.99495315551758
-52.34075927734375,-24.782636642456055,-93.1187515258789,-47.17340850830078
-52.340579986572266,-24.539813995361328,-92.96324920654297,-47.35152053833008
-52.34034729003906,-24.29880714416504,-92.80445098876953,-47.531951904296875
-52.340476989746094,-24.055383682250977,-92.64979553222656,-47.70460510253906
-52.34063720703125,-23.79723358154297,-92.46356964111328,-47.90621566772461
-52.34079360961914,-23.538192749023438,-92.29532623291016,-48.08460998535156
-52.340965270996094,-23.28014373779297,-92.10025024414062,-48.289100646972656
-52.34113311767578,-23.030675888061523,-91.94329071044922,-48.452152252197266
-52.341312408447266,-22.780216217041016,-91.77681732177734,-48.6235237121582
-52.34147644042969,-22.535621643066406,-91.60820007324219,-48.79603958129883
-52.34172821044922,-22.291839599609375,-91.44541931152344,-48.959739685058594
-52.34189224243164,-22.051265716552734,-91.28216552734375,-49.11951446533203
-52.34215545654297,-21.79843521118164,-91.1076431274414,-49.28667068481445
-52.34247970581055,-21.5404052734375,-90.92948913574219,-49.45515060424805
-52.34279251098633,-21.280981063842773,-90.73763275146484,-49.63439178466797
-52.343074798583984,-21.030670166015625,-90.54702758789062,-49.81068801879883
-52.34336853027344,-20.78169059753418,-90.37191009521484,-49.969417572021484
-52.3436164855957,-20.5080509185791,-90.19717407226562,-50.12354278564453
-52.3438720703125,-20.24545669555664,-90.0181655883789,-50.27810287475586
-52.34394836425781,-19.968059539794922,-89.83091735839844,-50.43761444091797
-52.34398651123047,-19.69576644897461,-89.64928436279297,-50.590511322021484
-52.34410095214844,-19.37891387939453,-89.44940948486328,-50.757205963134766
-52.34421920776367,-19.06304168701172,-89.2624282836914,-50.91182327270508
-52.344329833984375,-18.76666259765625,-89.0443115234375,-51.08827209472656
-52.344482421875,-18.411643981933594,-88.80805206298828,-51.27264404296875
-52.34465026855469,-18.12196922302246,-88.59186553955078,-51.43785095214844
-52.3444709777832,-17.83572769165039,-88.39793395996094,-51.58408737182617
-52.34419631958008,-17.553329467773438,-88.19727325439453,-51.73392868041992
-52.343997955322266,-17.289649963378906,-87.98280334472656,-51.89241409301758
-52.343807220458984,-17.023271560668945,-87.76831817626953,-52.04727554321289
-52.34359359741211,-16.75748634338379,-87.56236267089844,-52.190921783447266
-52.343387603759766,-16.51044464111328,-87.36502075195312,-52.32557678222656
-52.34317398071289,-16.266944885253906,-87.1664047241211,-52.45925521850586
-52.34299850463867,-16.035400390625,-86.94930267333984,-52.60384750366211
-52.34262466430664,-15.800382614135742,-86.74525451660156,-52.73847961425781
-52.34221649169922,-15.569231033325195,-86.546142578125,-52.86866760253906
-52.341835021972656,-15.323967933654785,-86.33406829833984,-53.00428771972656
-52.34148406982422,-15.090847969055176,-86.12648010253906,-53.13223648071289
-52.341121673583984,-14.850944519042969,-85.92686462402344,-53.25270080566406
-52.34074401855469,-14.598136901855469,-85.72743225097656,-53.37144088745117
-52.34029769897461,-14.300451278686523,-85.5236587524414,-53.49120330810547
-52.340003967285156,-14.05859088897705,-85.32209014892578,-53.608646392822266
-52.33972930908203,-13.85167121887207,-85.08283996582031,-53.74655532836914
-52.339412689208984,-13.659333229064941,-84.8460693359375,-53.87939453125
-52.339012145996094,-13.46713924407959,-84.59878540039062,-54.01155471801758
-52.33859634399414,-13.295866012573242,-84.34173583984375,-54.14543914794922
-52.33815383911133,-13.119467735290527,-84.07443237304688,-54.28317642211914
-52.33787155151367,-12.967657089233398,-83.80598449707031,-54.420066833496094
-52.337581634521484,-12.800986289978027,-83.54545593261719,-54.55153274536133
-52.337337493896484,-12.668478965759277,-83.31976318359375,-54.662601470947266
-52.33708953857422,-12.538853645324707,-83.0946044921875,-54.76856231689453
-52.33683776855469,-12.416077613830566,-82.8732681274414,-54.86955261230469
-52.336605072021484,-12.298253059387207,-82.62884521484375,-54.979251861572266
-52.33634948730469,-12.175360679626465,-82.41658782958984,-55.07325744628906
-52.33613586425781,-12.065789222717285,-82.19984436035156,-55.16803741455078
-52.3359375,-11.965407371520996,-81.9760513305664,-55.26322555541992
-52.33570098876953,-11.849108695983887,-81.72532653808594,-55.36508560180664
-52.33551025390625,-11.748705863952637,-81.48110961914062,-55.46095657348633
-52.33533477783203,-11.658849716186523,-81.2659683227539,-55.54368209838867
-52.33516311645508,-11.572138786315918,-81.03944396972656,-55.62958908081055
-52.33500671386719,-11.489521026611328,-80.78374481201172,-55.72498321533203
-52.33482360839844,-11.413190841674805,-80.52472686767578,-55.8203125
-52.33464050292969,-11.337752342224121,-80.26593780517578,-55.91243362426758
-52.33446502685547,-11.25971794128418,-79.94139862060547,-56.0209846496582
-52.334320068359375,-11.194475173950195,-79.6741714477539,-56.10723114013672
-52.33417892456055,-11.13060474395752,-79.4367904663086,-56.18232345581055
-52.33404541015625,-11.068617820739746,-79.20799255371094,-56.253353118896484
-52.33390426635742,-11.004230499267578,-78.96878814697266,-56.32635498046875
-52.33376693725586,-10.945744514465332,-78.73478698730469,-56.39490509033203
-52.33364486694336,-10.894109725952148,-78.49168395996094,-56.46223449707031
-52.33360290527344,-10.875497817993164,-78.26023864746094,-56.523494720458984
-52.3336067199707,-10.875751495361328,-78.02983856201172,-56.58279800415039
-52.3336067199707,-10.875656127929688,-77.8060073852539,-56.63930130004883
-52.3336067199707,-10.875457763671875,-77.55801391601562,-56.700496673583984
-52.33360290527344,-10.875227928161621,-77.32191467285156,-56.75764846801758
-52.33360290527344,-10.87501049041748,-77.08942413330078,-56.81166076660156
-52.33360290527344,-10.874810218811035,-76.84188079833984,-56.86449432373047
-52.33360290527344,-10.874637603759766,-76.59490203857422,-56.91197204589844
-52.33360290527344,-10.874469757080078,-76.29619598388672,-56.96561050415039
-52.33360290527344,-10.87434196472168,-76.01727294921875,-57.01373291015625
-52.33359909057617,-10.874213218688965,-75.72887420654297,-57.06178665161133
-52.33359909057617,-10.874127388000488,-75.42777252197266,-57.110252380371094
-52.33359909057617,-10.874055862426758,-75.07819366455078,-57.16455841064453
-52.33359909057617,-10.87399673461914,-74.80179595947266,-57.206424713134766
-52.33359909057617,-10.873946189880371,-74.52001953125,-57.24794006347656
-52.33359909057617,-10.873903274536133,-74.27700805664062,-57.28290557861328
-52.33359909057617,-10.87386703491211,-74.03837585449219,-57.31643295288086
-52.33359909057617,-10.873833656311035,-73.79447937011719,-57.34866714477539
-52.33359909057617,-10.87381362915039,-73.54242706298828,-57.37934112548828
-52.33359909057617,-10.87379264831543,-73.28003692626953,-57.40962219238281
-52.33359909057617,-10.873772621154785,-73.04061126708984,-57.4363899230957
-52.33359909057617,-10.873758316040039,-72.78333282470703,-57.46452331542969
-52.33359909057617,-10.873753547668457,-72.53732299804688,-57.49082946777344
-52.33359909057617,-10.873745918273926,-72.29273986816406,-57.51632308959961
-52.33359909057617,-10.873736381530762,-72.05103302001953,-57.541194915771484
-52.33359909057617,-10.87372875213623,-71.763671875,-57.56825637817383
-52.33359909057617,-10.873720169067383,-71.49080657958984,-57.59133529663086
-52.33359909057617,-10.873714447021484,-71.19803619384766,-57.615150451660156
-52.33359909057617,-10.873708724975586,-70.91353607177734,-57.63761520385742
-52.33359909057617,-10.873703002929688,-70.65508270263672,-57.65746307373047
-52.33359909057617,-10.873700141906738,-70.40821838378906,-57.67588424682617
-52.33359909057617,-10.873696327209473,-70.12800598144531,-57.69636917114258
-52.33359909057617,-10.873693466186523,-69.84579467773438,-57.71465301513672
-52.33359909057617,-10.87369155883789,-69.57476043701172,-57.72869110107422
-52.33359909057617,-10.873688697814941,-69.30327606201172,-57.74082565307617
-52.33359909057617,-10.873687744140625,-69.01893615722656,-57.75231170654297
-52.33359909057617,-10.873685836791992,-68.74111938476562,-57.76266860961914
-52.33359909057617,-10.873684883117676,-68.49906158447266,-57.77111053466797
-52.33359909057617,-10.873684883117676,-68.24913787841797,-57.77776336669922
-52.33359909057617,-10.87368392944336,-67.99192810058594,-57.77992248535156
-52.33359909057617,-10.873682975769043,-67.72512817382812,-57.77863693237305
-52.33359909057617,-10.873682975769043,-67.47020721435547,-57.77554702758789
-52.33359909057617,-10.87368106842041,-67.168701171875,-57.77020263671875
-52.33359909057617,-10.87368106842041,-66.87799835205078,-57.76385498046875
-52.33359909057617,-10.87368106842041,-66.56404113769531,-57.753196716308594
-52.33359909057617,-10.873680114746094,-66.27626037597656,-57.73684310913086
-52.33359909057617,-10.873680114746094,-65.99701690673828,-57.716434478759766
-52.33359909057617,-10.873680114746094,-65.73470306396484,-57.69467544555664
-52.33359909057617,-10.873680114746094,-65.4745101928711,-57.671146392822266
-52.33359909057617,-10.873680114746094,-65.18396759033203,-57.64297103881836
-52.33359909057617,-10.873680114746094,-64.88524627685547,-57.60972595214844
-52.33359909057617,-10.873680114746094,-64.61239624023438,-57.57242965698242
-52.33359909057617,-10.873680114746094,-64.3247299194336,-57.52716064453125
-52.33359909057617,-10.873679161071777,-64.02410125732422,-57.47605895996094
-52.33359909057617,-10.873679161071777,-63.72737503051758,-57.42300033569336
