benign_1,-66.88886260986328,-41.81945037841797 
benign_1,-66.88882446289062,-41.81946563720703 
benign_1,-66.88880157470703,-41.81946563720703 
benign_1,-66.8886489868164,-41.81942367553711 
benign_1,-66.88861846923828,-41.81942367553711 
benign_1,-66.88848114013672,-41.8194465637207 
benign_1,-66.88844299316406,-41.8194580078125 
benign_1,-66.88866424560547,-41.81948471069336 
benign_1,-66.8888168334961,-41.81946563720703 
benign_1,-66.88893127441406,-41.81944274902344 
benign_1,-66.88916015625,-41.81943130493164 
benign_1,-66.88907623291016,-41.81945037841797 
benign_1,-66.88916778564453,-41.819427490234375 
benign_1,-66.88914489746094,-41.819427490234375 
benign_1,-66.8892822265625,-41.819496154785156 
benign_1,-66.88973236083984,-41.81944274902344 
benign_1,-66.89028930664062,-41.81938934326172 
benign_1,-66.89073181152344,-41.819374084472656 
benign_1,-66.89075469970703,-41.81931686401367 
benign_1,-66.89078521728516,-41.819305419921875 
benign_1,-66.89083099365234,-41.819297790527344 
benign_1,-66.89076232910156,-41.81930923461914 
benign_1,-66.8906021118164,-41.81896209716797 
benign_1,-66.89051818847656,-41.819297790527344 
benign_1,-66.89051818847656,-41.81919860839844 
benign_1,-66.8904800415039,-41.81922912597656 
benign_1,-66.8904037475586,-41.81918716430664 
benign_1,-66.89029693603516,-41.81928634643555 
benign_1,-66.89021301269531,-41.81930160522461 
benign_1,-66.89036560058594,-41.81927490234375 
benign_1,-66.8903579711914,-41.819271087646484 
benign_1,-66.89043426513672,-41.81930160522461 
benign_1,-66.89088439941406,-41.819339752197266 
benign_1,-66.89093780517578,-41.81932830810547 
benign_1,-66.89094543457031,-41.81932067871094 
benign_1,-66.89093780517578,-41.81932067871094 
benign_1,-66.89122009277344,-41.81930923461914 
benign_1,-66.89130401611328,-41.81930160522461 
benign_1,-66.8914566040039,-41.81926727294922 
benign_1,-66.89187622070312,-41.81928253173828 
benign_1,-66.89179229736328,-41.81919860839844 
benign_1,-66.89176177978516,-41.81920623779297 
benign_1,-66.89179992675781,-41.81919479370117 
benign_1,-66.8918228149414,-41.81926345825195 
benign_1,-66.89168548583984,-41.81926345825195 
benign_1,-66.89168548583984,-41.819183349609375 
benign_1,-66.89148712158203,-41.81926345825195 
benign_1,-66.8917236328125,-41.819271087646484 
benign_1,-66.89180755615234,-41.81926727294922 
benign_1,-66.89183807373047,-41.81920623779297 
benign_1,-66.89164733886719,-41.81924057006836 
benign_1,-66.8916015625,-41.819252014160156 
benign_1,-66.8915023803711,-41.819271087646484 
benign_1,-66.89142608642578,-41.819271087646484 
benign_1,-66.89146423339844,-41.81926345825195 
benign_1,-66.89147186279297,-41.81926345825195 
benign_1,-66.89179992675781,-41.81928634643555 
benign_1,-66.8919677734375,-41.81927490234375 
benign_1,-66.89209747314453,-41.819183349609375 
benign_1,-66.89197540283203,-41.81922912597656 
benign_1,-66.89183807373047,-41.81925582885742 
benign_1,-66.89179229736328,-41.81925582885742 
benign_1,-66.89216613769531,-41.81914138793945 
benign_1,-66.89273071289062,-41.81922149658203 
benign_1,-66.89271545410156,-41.81922149658203 
benign_1,-66.89265441894531,-41.819236755371094 
benign_1,-66.8927001953125,-41.81923294067383 
benign_1,-66.89275360107422,-41.8192138671875 
benign_1,-66.89275360107422,-41.81920623779297 
benign_1,-66.89305877685547,-41.8192024230957 
benign_1,-66.89317321777344,-41.819095611572266 
benign_1,-66.89329528808594,-41.81907653808594 
benign_1,-66.89330291748047,-41.81907272338867 
benign_1,-66.89303588867188,-41.81912612915039 
benign_1,-66.89303588867188,-41.81912612915039 
benign_1,-66.89262390136719,-41.81919860839844 
benign_1,-66.89263153076172,-41.8192138671875 
benign_1,-66.89274597167969,-41.81919479370117 
benign_1,-66.89270782470703,-41.81919479370117 
benign_1,-66.89271545410156,-41.81918716430664 
benign_1,-66.89276885986328,-41.81919860839844 
benign_1,-66.89274597167969,-41.81913375854492 
benign_1,-66.89258575439453,-41.819175720214844 
benign_1,-66.8927001953125,-41.81914520263672 
benign_1,-66.89263153076172,-41.819149017333984 
benign_1,-66.892578125,-41.81916809082031 
benign_1,-66.8923110961914,-41.81916427612305 
benign_1,-66.89215850830078,-41.81916809082031 
benign_1,-66.89201354980469,-41.81920623779297 
benign_1,-66.89202117919922,-41.81920623779297 
benign_1,-66.89195251464844,-41.8192138671875 
benign_1,-66.89205169677734,-41.81918716430664 
benign_1,-66.89205169677734,-41.81916046142578 
benign_1,-66.89179229736328,-41.81915283203125 
benign_1,-66.89179229736328,-41.819175720214844 
benign_1,-66.89146423339844,-41.81916809082031 
benign_1,-66.89118194580078,-41.81924057006836 
benign_1,-66.89100646972656,-41.819252014160156 
benign_1,-66.89104461669922,-41.81924819946289 
benign_1,-66.8909912109375,-41.819252014160156 
benign_1,-66.8908462524414,-41.819183349609375 
