benign_1,8.191261196136475 
benign_1,9.336467456817628 
benign_1,10.496676063537597 
benign_1,10.530345726014621 
benign_1,5.624994421005794 
benign_1,2.4346252441410106 
benign_1,0.7834281921388454 
benign_1,0.07516346276574641 
benign_1,0.5551575601171898 
benign_1,0.7876253664603501 
benign_1,0.8691709578072312 
benign_1,0.8663185894498164 
benign_1,0.8108718037605921 
benign_1,0.7139660060406602 
benign_1,0.5812651634217559 
benign_1,0.49463919997250505 
benign_1,0.40940508842473683 
benign_1,0.3353919178247543 
benign_1,0.2760161250829831 
benign_1,1.253654253719456 
benign_1,2.2330614204308765 
benign_1,2.979139948965385 
benign_1,3.77585212200894 
benign_1,4.362304276163244 
benign_1,4.9069076246529395 
benign_1,5.331554349100653 
benign_1,5.489802696056815 
benign_1,5.7791752568721115 
benign_1,6.231706483605821 
benign_1,6.636769847952899 
benign_1,7.022746274590812 
benign_1,7.2293279835525395 
benign_1,7.66176742955051 
benign_1,8.176523131236076 
benign_1,8.610869746465214 
benign_1,9.298148098189005 
benign_1,9.845056924459291 
benign_1,10.32692387573078 
benign_1,10.933424904815345 
benign_1,11.551291612550203 
benign_1,12.171760890970496 
benign_1,12.751423382136656 
benign_1,13.280843294344395 
benign_1,13.794705820851284 
benign_1,14.322213973883276 
benign_1,14.825503844643698 
benign_1,15.316269771874582 
benign_1,15.788145294708553 
benign_1,16.28337774540228 
benign_1,16.752789221408285 
benign_1,17.22442612264827 
benign_1,17.713401407245193 
benign_1,18.217174700325746 
benign_1,18.720426238733918 
benign_1,19.172459662734905 
benign_1,19.127517904038942 
benign_1,19.16748641545389 
benign_1,19.036072271870612 
benign_1,19.28041204874531 
benign_1,19.45955302068816 
benign_1,19.973719033318837 
benign_1,20.31817810551641 
benign_1,20.72468923185134 
benign_1,20.79040038130287 
benign_1,21.318277812182004 
benign_1,21.556482764637842 
benign_1,21.639476881946194 
benign_1,21.638781332645717 
benign_1,21.671722171633654 
benign_1,23.241310480655166 
benign_1,24.510249019281936 
