benign_locationx,benign_locationy,replay_locationx,replay_locationy
-52.3330078125,-10.660910606384277,-66.72692108154297,10.311127662658691
-52.3330078125,-10.660910606384277,-66.53060913085938,10.043665885925293
-52.3330078125,-10.660910606384277,-66.1873779296875,9.667266845703125
-52.3330078125,-10.660910606384277,-65.9784927368164,9.456558227539062
-52.3330078125,-10.660910606384277,-65.75092315673828,9.24315357208252
-52.3330078125,-10.660910606384277,-65.65669250488281,9.201700210571289
-52.3330078125,-10.660910606384277,-65.6686782836914,9.243511199951172
-52.3330078125,-10.660910606384277,-65.6822509765625,9.26060676574707
-52.3330078125,-10.660910606384277,-65.71537780761719,9.285365104675293
-52.3330078125,-10.660910606384277,-65.72315216064453,9.291622161865234
-52.3330078125,-10.660910606384277,-65.70909118652344,9.281352043151855
-52.3330078125,-10.660910606384277,-65.68895721435547,9.26677131652832
-52.3330078125,-10.660910606384277,-65.6533203125,9.2407808303833
-52.3330078125,-10.660910606384277,-65.61540985107422,9.213576316833496
-52.3330078125,-10.660910606384277,-65.60810089111328,9.213705062866211
-52.3330078125,-10.660910606384277,-65.60604858398438,9.215352058410645
-52.3330078125,-10.660910606384277,-65.60465240478516,9.216376304626465
-52.3330078125,-10.660910606384277,-65.6032485961914,9.217352867126465
-52.3330078125,-10.660910606384277,-65.60198211669922,9.218170166015625
-52.3330078125,-10.660910606384277,-65.60103607177734,9.218725204467773
-52.3330078125,-10.660910606384277,-65.59999084472656,9.219402313232422
-52.3330078125,-10.660910606384277,-65.59880065917969,9.220123291015625
-52.3330078125,-10.660910606384277,-65.59695434570312,9.219870567321777
-52.3330078125,-10.660910606384277,-65.59547424316406,9.220450401306152
-52.3330078125,-10.660910606384277,-65.59391784667969,9.220258712768555
-52.3330078125,-10.660910606384277,-65.59297943115234,9.220792770385742
-52.3330078125,-10.660910606384277,-65.59203338623047,9.221209526062012
-52.3330078125,-10.660910606384277,-65.59097290039062,9.22150707244873
-52.3330078125,-10.660910606384277,-65.58890533447266,9.221343040466309
-52.3330078125,-10.660910606384277,-65.58577728271484,9.222359657287598
-52.3330078125,-10.660910606384277,-65.5841293334961,9.222516059875488
-52.3330078125,-10.660910606384277,-65.58204650878906,9.222143173217773
-52.3330078125,-10.660910606384277,-65.58084869384766,9.222745895385742
-52.3330078125,-10.660910606384277,-65.579345703125,9.222841262817383
-52.3330078125,-10.660910606384277,-65.57816314697266,9.223316192626953
-52.3330078125,-10.660910606384277,-65.57722473144531,9.22371768951416
-52.3330078125,-10.660910606384277,-65.57542419433594,9.224349975585938
-52.3330078125,-10.660910606384277,-65.5740966796875,9.224382400512695
-52.3330078125,-10.660910606384277,-65.57189178466797,9.22457218170166
-52.3330078125,-10.660910606384277,-65.57095336914062,9.224855422973633
-52.3330078125,-10.660910606384277,-65.56916046142578,9.224754333496094
-52.3330078125,-10.660910606384277,-65.5682373046875,9.225234985351562
-52.3330078125,-10.660910606384277,-65.56621551513672,9.226491928100586
-52.3330078125,-10.660910606384277,-65.56471252441406,9.226401329040527
-52.3330078125,-10.660910606384277,-65.5623550415039,9.226706504821777
-52.3330078125,-10.660910606384277,-65.55946350097656,9.226972579956055
-52.3330078125,-10.660910606384277,-65.55802154541016,9.226839065551758
-52.3330078125,-10.660910606384277,-65.55683135986328,9.22741413116455
-52.3330078125,-10.660910606384277,-65.55583953857422,9.227859497070312
-52.3330078125,-10.660910606384277,-65.55424499511719,9.22773551940918
-52.3330078125,-10.660910606384277,-65.55269622802734,9.227818489074707
-52.3330078125,-10.660910606384277,-65.55160522460938,9.22799301147461
-52.3330078125,-10.660910606384277,-65.55057525634766,9.228530883789062
-52.3330078125,-10.660910606384277,-65.54930877685547,9.228435516357422
-52.3330078125,-10.660910606384277,-65.54837036132812,9.22952651977539
-52.3330078125,-10.660910606384277,-65.5467529296875,9.229079246520996
-52.3330078125,-10.660910606384277,-65.54602813720703,9.229753494262695
-52.3330078125,-10.660910606384277,-65.54490661621094,9.229907989501953
-52.3330078125,-10.660910606384277,-65.54387664794922,9.23005199432373
-52.3330078125,-10.660910606384277,-65.54280853271484,9.230645179748535
-52.3330078125,-10.660910606384277,-65.54080963134766,9.230313301086426
-52.3330078125,-10.660910606384277,-65.53960418701172,9.230368614196777
-52.3330078125,-10.660910606384277,-65.5384750366211,9.2310152053833
-52.3330078125,-10.660910606384277,-65.5374755859375,9.231143951416016
-52.3330078125,-10.660910606384277,-65.53666687011719,9.231547355651855
-52.3330078125,-10.660910606384277,-65.53561401367188,9.232076644897461
-52.3330078125,-10.660910606384277,-65.53411865234375,9.232040405273438
-52.3330078125,-10.660910606384277,-65.53235626220703,9.232013702392578
-52.3330078125,-10.660910606384277,-65.53119659423828,9.232151985168457
-52.3330078125,-10.660910606384277,-65.52994537353516,9.23287296295166
-52.3330078125,-10.660910606384277,-65.52888488769531,9.233502388000488
-52.3330078125,-10.660910606384277,-65.52741241455078,9.233440399169922
-52.3330078125,-10.660910606384277,-65.5263900756836,9.233595848083496
-52.3330078125,-10.660910606384277,-65.52477264404297,9.233216285705566
-52.3330078125,-10.660910606384277,-65.52374267578125,9.233515739440918
-52.3330078125,-10.660910606384277,-65.52273559570312,9.234034538269043
-52.3330078125,-10.660910606384277,-65.52149200439453,9.234241485595703
-52.3330078125,-10.660910606384277,-65.52017211914062,9.234577178955078
-52.3330078125,-10.660910606384277,-65.51806640625,9.233988761901855
-52.3330078125,-10.660910606384277,-65.51622772216797,9.233907699584961
-52.3330078125,-10.660910606384277,-65.5148696899414,9.234529495239258
-52.3330078125,-10.660910606384277,-65.513671875,9.23537540435791
-52.3330078125,-10.660910606384277,-65.5120849609375,9.235319137573242
-52.3330078125,-10.660910606384277,-65.51095581054688,9.235867500305176
-52.3330078125,-10.660910606384277,-65.50933074951172,9.23557186126709
-52.3330078125,-10.660910606384277,-65.50847625732422,9.236242294311523
-52.3330078125,-10.660910606384277,-65.5074234008789,9.236427307128906
-52.3330078125,-10.660910606384277,-65.50648498535156,9.236679077148438
-52.3330078125,-10.660910606384277,-65.50535583496094,9.237114906311035
-52.3330078125,-10.660910606384277,-65.50386047363281,9.237218856811523
-52.3330078125,-10.660910606384277,-65.50261688232422,9.23727798461914
-52.3330078125,-10.660910606384277,-65.50146484375,9.237308502197266
-52.3330078125,-10.660910606384277,-65.5006103515625,9.237838745117188
-52.3330078125,-10.660910606384277,-65.49958038330078,9.237823486328125
-52.3330078125,-10.660910606384277,-65.49858093261719,9.23829174041748
-52.3330078125,-10.660910606384277,-65.49734497070312,9.238184928894043
-52.3330078125,-10.660910606384277,-65.49618530273438,9.238372802734375
-52.3330078125,-10.660910606384277,-65.49506378173828,9.23897647857666
-52.3330078125,-10.660910606384277,-65.49400329589844,9.23913288116455
-52.3330078125,-10.660910606384277,-65.49267578125,9.239477157592773
-52.3330078125,-10.660910606384277,-65.49153900146484,9.239810943603516
-52.3330078125,-10.660910606384277,-65.49081420898438,9.240270614624023
-52.3330078125,-10.660910606384277,-65.48949432373047,9.240251541137695
-52.3330078125,-10.660910606384277,-65.48869323730469,9.2413330078125
-52.3330078125,-10.660910606384277,-65.48789978027344,9.241720199584961
-52.3330078125,-10.660910606384277,-65.486572265625,9.241780281066895
-52.3330078125,-10.660910606384277,-65.48506927490234,9.241630554199219
-52.3330078125,-10.660910606384277,-65.48431396484375,9.241782188415527
-52.3330078125,-10.660910606384277,-65.48370361328125,9.242084503173828
-52.3330078125,-10.660910606384277,-65.48277282714844,9.242111206054688
-52.3330078125,-10.660910606384277,-65.48180389404297,9.242531776428223
-52.3330078125,-10.660910606384277,-65.480712890625,9.242740631103516
-52.3330078125,-10.660910606384277,-65.47984313964844,9.243121147155762
-52.3330078125,-10.660910606384277,-65.47838592529297,9.242918968200684
-52.3330078125,-10.660910606384277,-65.47734069824219,9.243249893188477
-52.3330078125,-10.660910606384277,-65.47615051269531,9.24328327178955
-52.3330078125,-10.660910606384277,-65.47517395019531,9.24354362487793
-52.3330078125,-10.660910606384277,-65.47417449951172,9.244039535522461
-52.3330078125,-10.660910606384277,-65.47303771972656,9.244624137878418
-52.3330078125,-10.660910606384277,-65.4710693359375,9.244393348693848
-52.3330078125,-10.660910606384277,-65.46957397460938,9.244004249572754
-52.3330078125,-10.660910606384277,-65.46846771240234,9.24444580078125
-52.3330078125,-10.660910606384277,-65.4678955078125,9.245444297790527
-52.3330078125,-10.660910606384277,-65.46693420410156,9.245573997497559
-52.3330078125,-10.660910606384277,-65.46540832519531,9.245448112487793
-52.3330078125,-10.660910606384277,-65.46435546875,9.245957374572754
-52.3330078125,-10.660910606384277,-65.46359252929688,9.246197700500488
-52.3330078125,-10.660910606384277,-65.46269989013672,9.24662971496582
-52.3330078125,-10.660910606384277,-65.46184539794922,9.247076034545898
-52.3330078125,-10.660910606384277,-65.45986938476562,9.246685981750488
-52.3330078125,-10.660910606384277,-65.45868682861328,9.246886253356934
-52.3330078125,-10.660910606384277,-65.45701599121094,9.24665641784668
-52.3330078125,-10.660910606384277,-65.45616149902344,9.247061729431152
-52.3330078125,-10.660910606384277,-65.45525360107422,9.247491836547852
-52.3330078125,-10.660910606384277,-65.45452117919922,9.247819900512695
-52.3330078125,-10.660910606384277,-65.45359802246094,9.247967720031738
-52.3330078125,-10.660910606384277,-65.45232391357422,9.248037338256836
-52.3330078125,-10.660910606384277,-65.45130920410156,9.248235702514648
-52.3330078125,-10.660910606384277,-65.45020294189453,9.248556137084961
-52.3330078125,-10.660910606384277,-65.44888305664062,9.248621940612793
-52.3330078125,-10.660910606384277,-65.4474868774414,9.248656272888184
-52.3330078125,-10.660910606384277,-65.44635772705078,9.249536514282227
-52.3330078125,-10.660910606384277,-65.44525909423828,9.250073432922363
-52.3330078125,-10.660910606384277,-65.44428253173828,9.250539779663086
-52.3330078125,-10.660910606384277,-65.44302368164062,9.250738143920898
-52.3330078125,-10.660910606384277,-65.4417953491211,9.25074291229248
-52.3330078125,-10.660910606384277,-65.44066619873047,9.250937461853027
-52.3330078125,-10.660910606384277,-65.43973541259766,9.2514009475708
-52.3330078125,-10.660910606384277,-65.4380874633789,9.25134563446045
-52.3330078125,-10.660910606384277,-65.43694305419922,9.251504898071289
-52.3330078125,-10.660910606384277,-65.43597412109375,9.251980781555176
-52.3330078125,-10.660910606384277,-65.43425750732422,9.251925468444824
-52.3330078125,-10.660910606384277,-65.43316650390625,9.252277374267578
-52.3330078125,-10.660910606384277,-65.43187713623047,9.251993179321289
-52.3330078125,-10.660910606384277,-65.43038177490234,9.251909255981445
-52.3330078125,-10.660910606384277,-65.42926788330078,9.252050399780273
-52.3330078125,-10.660910606384277,-65.42819213867188,9.2525053024292
-52.3330078125,-10.660910606384277,-65.42667388916016,9.252351760864258
-52.3330078125,-10.660910606384277,-65.4253921508789,9.252706527709961
-52.3330078125,-10.660910606384277,-65.423095703125,9.25234603881836
-52.3330078125,-10.660910606384277,-65.42092895507812,9.25240421295166
-52.3330078125,-10.660910606384277,-65.41791534423828,9.25198745727539
-52.3330078125,-10.660910606384277,-65.41517639160156,9.252553939819336
-52.3330078125,-10.660910606384277,-65.41246795654297,9.252525329589844
-52.3330078125,-10.660910606384277,-65.41051483154297,9.252575874328613
-52.3330078125,-10.660910606384277,-65.4084243774414,9.252633094787598
-52.3330078125,-10.660910606384277,-65.40656280517578,9.252501487731934
-52.3330078125,-10.660910606384277,-65.40436553955078,9.252321243286133
-52.3330078125,-10.660910606384277,-65.4028549194336,9.253125190734863
-52.3330078125,-10.660910606384277,-65.40090942382812,9.253134727478027
-52.3330078125,-10.660910606384277,-65.39888763427734,9.252857208251953
-52.3330078125,-10.660910606384277,-65.39641571044922,9.252182006835938
-52.3330078125,-10.660910606384277,-65.39457702636719,9.252119064331055
-52.3330078125,-10.660910606384277,-65.39299774169922,9.252835273742676
-52.3330078125,-10.660910606384277,-65.3909912109375,9.252992630004883
-52.3330078125,-10.660910606384277,-65.38870239257812,9.252846717834473
-52.3330078125,-10.660910606384277,-65.38690948486328,9.252680778503418
-52.3330078125,-10.660910606384277,-65.385009765625,9.25247573852539
-52.3330078125,-10.660910606384277,-65.38275146484375,9.25220012664795
-52.3330078125,-10.660910606384277,-65.38127136230469,9.252745628356934
-52.3330078125,-10.660910606384277,-65.37979888916016,9.252623558044434
-52.3330078125,-10.660910606384277,-65.37752532958984,9.252640724182129
-52.3330078125,-10.660910606384277,-65.3746337890625,9.252562522888184
-52.3330078125,-10.660910606384277,-65.37175750732422,9.252212524414062
-52.3330078125,-10.660910606384277,-65.36986541748047,9.25317668914795
-52.3330078125,-10.660910606384277,-65.36815643310547,9.253463745117188
-52.3330078125,-10.660910606384277,-65.36609649658203,9.253311157226562
-52.3330078125,-10.660910606384277,-65.36376953125,9.25318431854248
-52.3330078125,-10.660910606384277,-65.36181640625,9.253384590148926
-52.3330078125,-10.660910606384277,-65.36034393310547,9.253487586975098
-52.3330078125,-10.660910606384277,-65.35814666748047,9.253406524658203
-52.3330078125,-10.660910606384277,-65.35682678222656,9.25409984588623
-52.3330078125,-10.660910606384277,-65.35485076904297,9.254178047180176
-52.3330078125,-10.660910606384277,-65.35275268554688,9.254036903381348
-52.3330078125,-10.660910606384277,-65.35066986083984,9.254032135009766
-52.3330078125,-10.660910606384277,-65.34855651855469,9.254225730895996
-52.3330078125,-10.660910606384277,-65.34606170654297,9.254112243652344
-52.3330078125,-10.660910606384277,-65.34416198730469,9.254039764404297
-52.3330078125,-10.660910606384277,-65.34294128417969,9.254961013793945
-52.3330078125,-10.660910606384277,-65.34092712402344,9.25468921661377
-52.3330078125,-10.660910606384277,-65.33822631835938,9.254134178161621
-52.3330078125,-10.660910606384277,-65.3360595703125,9.254183769226074
-52.3330078125,-10.660910606384277,-65.3338394165039,9.254419326782227
-52.3330078125,-10.660910606384277,-65.33145904541016,9.254731178283691
-52.3330078125,-10.660910606384277,-65.32903289794922,9.254712104797363
-52.3330078125,-10.660910606384277,-65.32677459716797,9.25479793548584
-52.3330078125,-10.660910606384277,-65.32472229003906,9.254717826843262
-52.3330078125,-10.660910606384277,-65.32205200195312,9.25450611114502
-52.3330078125,-10.660910606384277,-65.32012176513672,9.255146026611328
-52.3330078125,-10.660910606384277,-65.3173828125,9.25458812713623
-52.3330078125,-10.660910606384277,-65.3150634765625,9.254669189453125
-52.3330078125,-10.660910606384277,-65.31314086914062,9.254817008972168
-52.3330078125,-10.660910606384277,-65.31124877929688,9.255080223083496
-52.3330078125,-10.660910606384277,-65.30970001220703,9.255664825439453
-52.3330078125,-10.660910606384277,-65.30760955810547,9.255570411682129
-52.3330078125,-10.660910606384277,-65.3055419921875,9.255454063415527
-52.3330078125,-10.660910606384277,-65.30361938476562,9.255385398864746
-52.3330078125,-10.660910606384277,-65.3014907836914,9.255354881286621
-52.3330078125,-10.660910606384277,-65.29971313476562,9.255352020263672
-52.3330078125,-10.660910606384277,-65.29791259765625,9.256117820739746
-52.3330078125,-10.660910606384277,-65.29644012451172,9.256282806396484
-52.3330078125,-10.660910606384277,-65.29443359375,9.256181716918945
-52.3330078125,-10.660910606384277,-65.2919692993164,9.256142616271973
-52.3330078125,-10.660910606384277,-65.28980255126953,9.256115913391113
-52.3330078125,-10.660910606384277,-65.28759002685547,9.256611824035645
-52.3330078125,-10.660910606384277,-65.28277587890625,9.252436637878418
-52.3330078125,-10.660910606384277,-65.27227020263672,9.249149322509766
-52.3330078125,-10.660910606384277,-65.26227569580078,9.248132705688477
-52.3330078125,-10.660910606384277,-65.25576782226562,9.248461723327637
-52.3330078125,-10.660910606384277,-65.25251007080078,9.249088287353516
-52.3330078125,-10.660910606384277,-65.24925994873047,9.24949836730957
-52.3330078125,-10.660910606384277,-65.24880981445312,9.250563621520996
-52.3330078125,-10.660910606384277,-65.24750518798828,9.252205848693848
-52.3330078125,-10.660910606384277,-65.24778747558594,9.252705574035645
-52.3330078125,-10.660910606384277,-65.2477798461914,9.254652976989746
-52.3330078125,-10.660910606384277,-65.24828338623047,9.254157066345215
-52.3330078125,-10.660910606384277,-65.242919921875,9.251730918884277
-52.3330078125,-10.660910606384277,-65.24052429199219,9.252856254577637
-52.3330078125,-10.660910606384277,-65.239013671875,9.253371238708496
-52.3330078125,-10.660910606384277,-65.23789978027344,9.25377082824707
-52.3330078125,-10.660910606384277,-65.2377700805664,9.254243850708008
-52.3330078125,-10.660910606384277,-65.23749542236328,9.255839347839355
-52.3330078125,-10.660910606384277,-65.23674011230469,9.253108978271484
-52.3330078125,-10.660910606384277,-65.22733306884766,9.2498140335083
-52.3330078125,-10.660910606384277,-65.22270965576172,9.251006126403809
-52.3330078125,-10.660910606384277,-65.22134399414062,9.252113342285156
-52.3330078125,-10.660910606384277,-65.22023010253906,9.252906799316406
-52.3330078125,-10.660910606384277,-65.21939086914062,9.253091812133789
-52.3330078125,-10.660910606384277,-65.21949768066406,9.254093170166016
-52.3330078125,-10.660910606384277,-65.21893310546875,9.25515079498291
-52.3330078125,-10.660910606384277,-65.21874237060547,9.25549030303955
-52.3330078125,-10.660910606384277,-65.2179183959961,9.2565336227417
-52.3330078125,-10.660910606384277,-65.21878051757812,9.257413864135742
-52.3330078125,-10.660910606384277,-65.21827697753906,9.25619125366211
-52.3330078125,-10.660910606384277,-65.21195983886719,9.251516342163086
-52.3330078125,-10.660910606384277,-65.20252990722656,9.249652862548828
-52.3330078125,-10.660910606384277,-65.19506072998047,9.249604225158691
-52.3330078125,-10.660910606384277,-65.19097900390625,9.249903678894043
-52.3330078125,-10.660910606384277,-65.18734741210938,9.250332832336426
-52.3330078125,-10.660910606384277,-65.18415069580078,9.250520706176758
-52.3330078125,-10.660910606384277,-65.18071746826172,9.250941276550293
-52.3330078125,-10.660910606384277,-65.17654418945312,9.251250267028809
-52.3330078125,-10.660910606384277,-65.17253875732422,9.251054763793945
-52.3330078125,-10.660910606384277,-65.1683349609375,9.250875473022461
-52.3330078125,-10.660910606384277,-65.16436767578125,9.250746726989746
-52.3330078125,-10.660910606384277,-65.15621185302734,9.24294376373291
-52.3330078125,-10.660910606384277,-65.13754272460938,9.238285064697266
-52.3330078125,-10.660910606384277,-65.12374114990234,9.238432884216309
-52.3330078125,-10.660910606384277,-65.11707305908203,9.238616943359375
-52.3330078125,-10.660910606384277,-65.11325073242188,9.238717079162598
-52.3330078125,-10.660910606384277,-65.1109390258789,9.23956298828125
-52.3330078125,-10.660910606384277,-65.10797882080078,9.239974975585938
-52.3330078125,-10.660910606384277,-65.10465240478516,9.240128517150879
-52.3330078125,-10.660910606384277,-65.10330200195312,9.240585327148438
-52.3330078125,-10.660910606384277,-65.10498046875,9.242353439331055
-52.3330078125,-10.660910606384277,-65.10661315917969,9.24366283416748
-52.3330078125,-10.660910606384277,-65.10343933105469,9.243608474731445
-52.3330078125,-10.660910606384277,-65.10155487060547,9.24406623840332
-52.3330078125,-10.660910606384277,-65.09707641601562,9.234701156616211
-52.3330078125,-10.660910606384277,-65.0842514038086,9.228293418884277
-52.3330078125,-10.660910606384277,-65.067626953125,9.222755432128906
-52.3330078125,-10.660910606384277,-65.05653381347656,9.222079277038574
-52.3330078125,-10.660910606384277,-65.05060577392578,9.222344398498535
-52.3330078125,-10.660910606384277,-65.04732513427734,9.222644805908203
-52.3330078125,-10.660910606384277,-65.0438461303711,9.223247528076172
-52.3330078125,-10.660910606384277,-65.03963470458984,9.223682403564453
-52.3330078125,-10.660910606384277,-65.03424835205078,9.223780632019043
-52.3330078125,-10.660910606384277,-65.02908325195312,9.223457336425781
-52.3330078125,-10.660910606384277,-65.0239486694336,9.222952842712402
-52.3330078125,-10.660910606384277,-65.01902770996094,9.22282886505127
-52.3330078125,-10.660910606384277,-65.01419067382812,9.22218132019043
-52.3330078125,-10.660910606384277,-65.01143646240234,9.221688270568848
-52.3330078125,-10.660910606384277,-65.00930786132812,9.221766471862793
-52.3330078125,-10.660910606384277,-65.00922393798828,9.22245979309082
-52.3330078125,-10.660910606384277,-65.00702667236328,9.222283363342285
-52.3330078125,-10.660910606384277,-65.00460052490234,9.222249031066895
-52.3330078125,-10.660910606384277,-65.00202941894531,9.22237491607666
-52.3330078125,-10.660910606384277,-64.99903106689453,9.222179412841797
-52.3330078125,-10.660910606384277,-64.99543762207031,9.221993446350098
-52.3330078125,-10.660910606384277,-64.99179077148438,9.22173023223877
-52.3330078125,-10.660910606384277,-64.98844146728516,9.221555709838867
-52.3330078125,-10.660910606384277,-64.98625946044922,9.21369457244873
-52.3330078125,-10.660910606384277,-64.96997833251953,9.199895858764648
-52.3330078125,-10.660910606384277,-64.94442749023438,9.193160057067871
-52.3330078125,-10.660910606384277,-64.91431427001953,9.184152603149414
-52.3330078125,-10.660910606384277,-64.8824234008789,9.176347732543945
-52.3330078125,-10.660910606384277,-64.8587646484375,9.170828819274902
-52.3330078125,-10.660910606384277,-64.83840942382812,9.166436195373535
-52.3330078125,-10.660910606384277,-64.8349609375,9.168550491333008
-52.3330078125,-10.660910606384277,-64.83352661132812,9.168758392333984
-52.3330078125,-10.660910606384277,-64.83209991455078,9.169228553771973
-52.3330078125,-10.660910606384277,-64.8304214477539,9.170079231262207
-52.3330078125,-10.660910606384277,-64.82841491699219,9.17096996307373
-52.3330078125,-10.660910606384277,-64.82809448242188,9.17116928100586
-52.3330078125,-10.660910606384277,-64.82858276367188,9.171603202819824
-52.3330078125,-10.660910606384277,-64.82939910888672,9.172192573547363
-52.3330078125,-10.660910606384277,-64.82938385009766,9.172367095947266
-52.3330078125,-10.660910606384277,-64.82819366455078,9.172616958618164
-52.3330078125,-10.660910606384277,-64.8263168334961,9.173202514648438
-52.3330078125,-10.660910606384277,-64.82457733154297,9.173919677734375
-52.3330078125,-10.660910606384277,-64.8224868774414,9.174741744995117
-52.3330078125,-10.660910606384277,-64.82024383544922,9.174860954284668
-52.3330078125,-10.660910606384277,-64.81790161132812,9.175490379333496
-52.3330078125,-10.660910606384277,-64.81575012207031,9.176041603088379
-52.3330078125,-10.660910606384277,-64.81361389160156,9.17656135559082
-52.3330078125,-10.660910606384277,-64.8110122680664,9.17673397064209
-52.3330078125,-10.660910606384277,-64.80738830566406,9.176224708557129
-52.3330078125,-10.660910606384277,-64.8039779663086,9.17587947845459
-52.3330078125,-10.660910606384277,-64.80174255371094,9.175612449645996
-52.3330078125,-10.660910606384277,-64.80095672607422,9.175660133361816
-52.3330078125,-10.660910606384277,-64.8010482788086,9.176037788391113
-52.3330078125,-10.660910606384277,-64.80097198486328,9.176311492919922
-52.3330078125,-10.660910606384277,-64.79647064208984,9.174367904663086
-52.3330078125,-10.660910606384277,-64.79055786132812,9.171381950378418
-52.3330078125,-10.660910606384277,-64.78191375732422,9.166451454162598
-52.3330078125,-10.660910606384277,-64.77111053466797,9.160170555114746
-52.3330078125,-10.660910606384277,-64.7572021484375,9.152090072631836
-52.3330078125,-10.660910606384277,-64.74053192138672,9.142295837402344
-52.3330078125,-10.660910606384277,-64.72296142578125,9.132025718688965
-52.3330078125,-10.660910606384277,-64.7012710571289,9.119540214538574
-52.3330078125,-10.660910606384277,-64.67825317382812,9.106431007385254
-52.3330078125,-10.660910606384277,-64.64979553222656,9.090432167053223
-52.3330078125,-10.660910606384277,-64.61979675292969,9.073741912841797
-52.3330078125,-10.660910606384277,-64.5831069946289,9.053675651550293
-52.3330078125,-10.660910606384277,-64.54539489746094,9.033262252807617
-52.3330078125,-10.660910606384277,-64.5016860961914,9.009809494018555
-52.3330078125,-10.660910606384277,-64.46001434326172,8.987807273864746
-52.3330078125,-10.660910606384277,-64.41142272949219,8.962549209594727
-52.3330078125,-10.660910606384277,-64.3660659790039,8.93937873840332
-52.3330078125,-10.660910606384277,-64.3100357055664,8.911256790161133
-52.3330078125,-10.660910606384277,-64.25459289550781,8.883991241455078
-52.3330078125,-10.660910606384277,-64.20260620117188,8.858927726745605
-52.3330078125,-10.660910606384277,-64.14944458007812,8.833765983581543
-52.3330078125,-10.660910606384277,-64.08964538574219,8.80609130859375
-52.3330078125,-10.660910606384277,-64.02688598632812,8.77770709991455
-52.3330078125,-10.660910606384277,-63.95975112915039,8.748062133789062
-52.3330078125,-10.660910606384277,-63.89098358154297,8.718453407287598
-52.3330078125,-10.660910606384277,-63.79796600341797,8.679567337036133
-52.3330078125,-10.660910606384277,-63.72083282470703,8.648432731628418
-52.3330078125,-10.660910606384277,-63.64009475708008,8.616814613342285
-52.3330078125,-10.660910606384277,-63.55517578125,8.584633827209473
-52.3330078125,-10.660910606384277,-63.463592529296875,8.551225662231445
-52.3330078125,-10.660910606384277,-63.36677551269531,8.517293930053711
-52.3330078125,-10.660910606384277,-63.25454330444336,8.47736644744873
-52.3330078125,-10.660910606384277,-63.14471435546875,8.440496444702148
-52.3330078125,-10.660910606384277,-63.02725601196289,8.407906532287598
-52.3330078125,-10.660910606384277,-62.9014778137207,8.375204086303711
-52.3330078125,-10.660910606384277,-62.761409759521484,8.339694023132324
-52.3330078125,-10.660910606384277,-62.593894958496094,8.299193382263184
-52.3330078125,-10.660910606384277,-62.46728515625,8.270916938781738
-52.3330078125,-10.660910606384277,-62.33426284790039,8.243473052978516
-52.3330078125,-10.660910606384277,-62.1993522644043,8.217910766601562
-52.3330078125,-10.660910606384277,-62.057830810546875,8.194605827331543
-52.3330078125,-10.660910606384277,-61.91390609741211,8.171940803527832
-52.3330078125,-10.660910606384277,-61.75291061401367,8.148247718811035
-52.3330078125,-10.660910606384277,-61.606224060058594,8.1279878616333
-52.3330078125,-10.660910606384277,-61.441341400146484,8.10887336730957
-52.3330078125,-10.660910606384277,-61.2739143371582,8.093374252319336
-52.3330078125,-10.660910606384277,-61.10307312011719,8.08104419708252
-52.3330078125,-10.660910606384277,-60.93724822998047,8.07243824005127
-52.3330078125,-10.660910606384277,-60.76740646362305,8.067030906677246
-52.3330078125,-10.660910606384277,-60.59415054321289,8.06512451171875
-52.3330078125,-10.660910606384277,-60.43091583251953,8.067206382751465
-52.3330078125,-10.660910606384277,-60.24128723144531,8.075839042663574
-52.3330078125,-10.660910606384277,-60.039608001708984,8.085829734802246
-52.3330078125,-10.660910606384277,-59.82975769042969,8.100506782531738
-52.3330078125,-10.660910606384277,-59.61774826049805,8.121636390686035
-52.3330078125,-10.660910606384277,-59.41606140136719,8.147367477416992
-52.3330078125,-10.660910606384277,-59.203216552734375,8.18021011352539
-52.3330078125,-10.660910606384277,-59.009422302246094,8.215384483337402
-52.3330078125,-10.660910606384277,-58.79704284667969,8.260686874389648
-52.3330078125,-10.660910606384277,-58.60176467895508,8.308387756347656
-52.3330078125,-10.660910606384277,-58.38911056518555,8.366357803344727
-52.3330078125,-10.660910606384277,-58.168670654296875,8.432843208312988
-52.3330078125,-10.660910606384277,-57.942684173583984,8.507807731628418
-52.3330078125,-10.660910606384277,-57.71149444580078,8.591787338256836
-52.3330078125,-10.660910606384277,-57.46950912475586,8.687750816345215
-52.3330078125,-10.660910606384277,-57.24067687988281,8.785981178283691
-52.3330078125,-10.660910606384277,-57.00010299682617,8.897709846496582
-52.3330078125,-10.660910606384277,-56.761287689208984,9.017516136169434
-52.3330078125,-10.660910606384277,-56.53134536743164,9.141779899597168
-52.3330078125,-10.660910606384277,-56.29613494873047,9.27863597869873
-52.3330078125,-10.660910606384277,-56.06260681152344,9.424725532531738
-52.3330078125,-10.660910606384277,-55.820091247558594,9.587835311889648
-52.3330078125,-10.660910606384277,-55.56396484375,9.773072242736816
-52.3330078125,-10.660910606384277,-55.33141326904297,9.953381538391113
-52.3330078125,-10.660910606384277,-55.09843444824219,10.147445678710938
-52.3330078125,-10.660910606384277,-54.87274169921875,10.34968376159668
-52.3330078125,-10.660910606384277,-54.68901824951172,10.526066780090332
-52.3330078125,-10.660910606384277,-54.49729537963867,10.723641395568848
-52.3330078125,-10.660910606384277,-54.32137680053711,10.917924880981445
