benign_rotation,replay_rotation
0.0477660596370697,0.06890136003494263
0.044314008206129074,0.05348065868020058
0.1443140059709549,0.04615199565887451
0.10182996094226837,0.03577515482902527
0.07415139675140381,0.03158549219369888
0.06266818940639496,0.131585493683815
0.052335385233163834,0.09319040179252625
0.04491591826081276,0.08361358940601349
0.04026493802666664,0.06214589625597
0.14026494324207306,0.050854701548814774
0.09936448186635971,0.04001748561859131
0.08526217937469482,0.03517617657780647
0.06921679526567459,0.1351761817932129
0.060442883521318436,0.09944729506969452
0.04826638475060463,0.07766522467136383
0.041371770203113556,0.06790473312139511
0.03502650558948517,0.053067270666360855
0.1350264996290207,0.04837499558925629
0.09968234598636627,0.03783118724822998
0.08112604916095734,0.1378311812877655
0.06892953813076019,0.09354208409786224
0.05818203464150429,0.07576047629117966
0.05199214443564415,0.06212715432047844
0.04113347828388214,0.049375951290130615
0.14113347232341766,0.042479317635297775
0.10186473280191422,0.04088694229722023
0.08058978617191315,0.14088694751262665
0.0660000666975975,0.0952170193195343
0.06011796370148659,0.07594440877437592
0.05100240558385849,0.061056315898895264
0.04572572931647301,0.04274508357048035
0.14572572708129883,0.046950552612543106
0.1108124852180481,0.035179488360881805
0.0947616770863533,0.13517948985099792
0.07584424316883087,0.09603186696767807
0.0679015964269638,0.08444642275571823
0.05553235858678818,0.06480466574430466
0.050999779254198074,0.05824730917811394
0.1509997844696045,0.04256581515073776
0.12066145241260529,0.03778207302093506
0.10004450380802155,0.13778206706047058
0.08549042791128159,0.09212823212146759
0.0706770196557045,0.07526197284460068
0.06171591579914093,0.056189171969890594
0.04915093630552292,0.043743107467889786
0.14915093779563904,0.041600629687309265
0.11508287489414215,0.1416006237268448
0.08731386065483093,0.10885366797447205
0.07670368254184723,0.09091714024543762
0.06905948370695114,0.07188542187213898
0.05690339207649231,0.055530697107315063
0.05137250944972038,0.04632536321878433
0.1513725072145462,0.14632536470890045
0.11978713423013687,0.11848321557044983
0.09991742670536041,0.09627135097980499
0.08223742991685867,0.08454599976539612
0.07307764142751694,0.06507428735494614
0.06009017303586006,0.05432941019535065
0.16009017825126648,0.045273300260305405
0.1213550940155983,0.14527329802513123
0.09799667447805405,0.11927660554647446
0.08611272275447845,0.09263812005519867
0.06973783671855927,0.07084008306264877
0.06299460679292679,0.05674879997968674
0.05231279134750366,0.031094800680875778
0.15231278538703918,0.1310947984457016
0.10173425823450089,0.12053561955690384
0.10173425823450089,0.09890159964561462
0.06930765509605408,0.07903178036212921
0.047459788620471954,0.06332853436470032
0.14745979011058807,0.05475956201553345
0.13859792053699493,0.15475955605506897
0.10679684579372406,0.12806008756160736
0.08209841698408127,0.1001245453953743
0.07236064225435257,0.08203335851430893
0.05487767606973648,0.07493749260902405
0.1548776775598526,0.05754963681101799
0.13504058122634888,0.1575496345758438
0.11171802878379822,0.13366451859474182
0.09047334641218185,0.11572837829589844
0.06934359669685364,0.0901871845126152
0.06226523965597153,0.0831926017999649
0.16226524114608765,0.06387599557638168
0.06226523965597153,0.04947410523891449
0.04975319653749466,0.14947409927845
0.054301027208566666,0.12849335372447968
0.04440266638994217,0.10086137056350708
0.1444026678800583,0.08245639503002167
0.13400469720363617,0.06873729825019836
0.10617350041866302,0.0589071661233902
0.08672168850898743,0.054086171090602875
0.07112633436918259,0.154086172580719
0.06056380644440651,0.13027065992355347
0.16056381165981293,0.10943368077278137
0.1352175772190094,0.08248565346002579
0.11264530569314957,0.06567677110433578
0.0897241160273552,0.056981101632118225
0.07450664788484573,0.15698109567165375
0.06756077706813812,0.13721805810928345
0.05049816519021988,0.11347371339797974
0.150498166680336,0.08964606374502182
0.13355585932731628,0.08018822222948074
0.10067803412675858,0.062470369040966034
0.08255288004875183,0.05317253991961479
0.06937160342931747,0.1531725376844406
0.1693716049194336,0.10965743660926819
0.143937885761261,0.07088539004325867
0.09569608420133591,0.06756316125392914
0.09237935394048691,0.06088511645793915
0.07643941789865494,0.16088511049747467
0.0643654465675354,0.1433171033859253
0.056094612926244736,0.11653140187263489
0.15609461069107056,0.08692914247512817
0.1375938504934311,0.07298789918422699
0.11521754413843155,0.06306774169206619
0.09265263378620148,0.1630677431821823
0.07074116915464401,0.1381838619709015
0.061090558767318726,0.11416012048721313
0.16109055280685425,0.09293849766254425
0.18705612421035767,0.08130853623151779
0.15077196061611176,0.06433707475662231
0.08253651112318039,0.05882564187049866
0.08102916926145554,0.15882563591003418
0.07571154087781906,0.13302801549434662
0.0673084631562233,0.10590720921754837
0.05408342182636261,0.08252833783626556
0.04786727949976921,0.06927146017551422
0.04183084890246391,0.047720957547426224
0.033583782613277435,0.14772096276283264
0.02990787848830223,0.13701798021793365
0.12990787625312805,0.11384932696819305
0.07904694974422455,0.09547904878854752
0.06193996220827103,0.07589535415172577
0.048240721225738525,0.06472282111644745
0.040486134588718414,0.16472281515598297
0.03591515123844147,0.18864460289478302
0.029788732528686523,0.1618315875530243
0.02668183296918869,0.1284342110157013
0.1266818344593048,0.10545989871025085
0.061622850596904755,0.08899625390768051
0.04951649159193039,0.07036904990673065
0.038139186799526215,0.06200603395700455
0.029665617272257805,0.05327972024679184
0.027049129828810692,0.04527045786380768
0.02279558777809143,0.037096016108989716
0.12279558926820755,0.030971793457865715
0.09165386855602264,0.02594073861837387
0.0665978491306305,0.021562647074460983
0.054320938885211945,0.1215626448392868
0.04117543250322342,0.07198139280080795
0.039100971072912216,0.0528126060962677
0.13910096883773804,0.04867452383041382
0.14267536997795105,0.03719111904501915
0.11865421384572983,0.0308680459856987
0.09517855942249298,0.026862528175115585
0.07767816632986069,0.1268625259399414
0.058624520897865295,0.06209663674235344
0.05578512325882912,0.04649122804403305
0.15578512847423553,0.03671747446060181
0.18077321350574493,0.03240364044904709
0.1488809436559677,0.024953316897153854
0.118049755692482,0.020943693816661835
0.08873756229877472,0.12094369530677795
0.0675724446773529,0.09078642725944519
0.16757245361804962,0.07025306671857834
0.21880771219730377,0.05732009559869766
0.1717311441898346,0.04225219413638115
0.1446778029203415,0.035797420889139175
0.11975308507680893,0.029969340190291405
0.08655881881713867,0.12996934354305267
0.1865588128566742,0.1378454715013504
0.2546481490135193,0.10177185386419296
0.21717672049999237,0.08702471852302551
0.17276239395141602,0.0695759654045105
0.14345623552799225,0.05565125495195389
0.11822738498449326,0.15565125644207
0.21822738647460938,0.18443384766578674
0.2696598768234253,0.15524958074092865
0.19901123642921448,0.12196919322013855
0.15498915314674377,0.10162486135959625
0.14013437926769257,0.08375560492277145
0.2401343733072281,0.18375560641288757
0.3096831142902374,0.2264171838760376
0.25287580490112305,0.18812696635723114
0.19459035992622375,0.15187376737594604
0.16213418543338776,0.12115916609764099
0.2621341943740845,0.08569981902837753
0.3606830835342407,0.18569982051849365
0.3088104724884033,0.24972935020923615
0.254386842250824,0.2060970664024353
0.2137293666601181,0.16413214802742004
0.3137293756008148,0.1279819756746292
0.375091552734375,0.22798198461532593
0.31911516189575195,0.29033544659614563
0.258680135011673,0.2453453093767166
0.21403785049915314,0.19770413637161255
0.31403785943984985,0.16610825061798096
0.39880675077438354,0.1383461207151413
0.31760236620903015,0.23834611475467682
0.24568231403827667,0.31104961037635803
0.1976493000984192,0.26451611518859863
0.2976492941379547,0.2121291607618332
0.39764928817749023,0.17469201982021332
0.48536959290504456,0.13901680707931519
0.4091532528400421,0.2390168011188507
0.3444325625896454,0.33322837948799133
0.28015077114105225,0.2768542468547821
0.2288641482591629,0.21593771874904633
0.17623700201511383,0.17632699012756348
0.15410976111888885,0.276326984167099
0.13937361538410187,0.3763270080089569
0.11838647723197937,0.3264068365097046
0.08867130428552628,0.271445095539093
0.1886713057756424,0.2218312919139862
0.2225816249847412,0.32183128595352173
0.178217351436615,0.39997100830078125
0.1347624659538269,0.3355575203895569
0.118339404463768,0.2830876410007477
0.0954401046037674,0.2319750338792801
0.1954401135444641,0.3319750428199768
0.15214519202709198,0.43197503685951233
0.11944050341844559,0.5021872520446777
0.08995123207569122,0.41702935099601746
0.08573293685913086,0.33769652247428894
0.0699024647474289,0.262956827878952
0.059304267168045044,0.2066449075937271
0.15930427610874176,0.17775917053222656
0.11725983023643494,0.14459781348705292
0.08971130102872849,0.1258506327867508
0.0748133510351181,0.11228511482477188
0.06394525617361069,0.09617603570222855
0.05217593535780907,0.19617603719234467
0.04430195316672325,0.21526020765304565
0.14430195093154907,0.1674688309431076
0.08309059590101242,0.1254449039697647
0.05469406396150589,0.10755382478237152
0.04961180314421654,0.0917205959558487
0.04353402554988861,0.07987133413553238
0.02756502665579319,0.1798713356256485
0.028773438185453415,0.1619073897600174
0.12877343595027924,0.1293795257806778
0.053328391164541245,0.10279588401317596
0.03743116557598114,0.08469340205192566
0.03355298191308975,0.06829159706830978
0.028790635988116264,0.05377209186553955
0.02451600879430771,0.15377208590507507
0.11627417802810669,0.11309687793254852
0.04130522906780243,0.08336686342954636
0.0275796540081501,0.07146735489368439
0.023837506771087646,0.058027029037475586
0.021121613681316376,0.05155937746167183
0.019208909943699837,0.15155938267707825
0.01633298583328724,0.0786520391702652
0.01433652825653553,0.06145067512989044
0.08465495705604553,0.04924928396940231
0.02628682740032673,0.0413798950612545
0.01519744098186493,0.0351414680480957
0.014166953042149544,0.029994836077094078
0.01267570722848177,0.026086390018463135
0.010761023499071598,0.12608638405799866
0.010724230669438839,0.054722826927900314
0.06466754525899887,0.03967784717679024
0.016641302034258842,0.03132585063576698
0.011657007038593292,0.02558477409183979
0.01086411252617836,0.021031949669122696
0.009927920997142792,0.1126343235373497
0.008727061562240124,0.03439294546842575
0.00793536938726902,0.021374372765421867
0.04744007810950279,0.01874576322734356
0.011978968046605587,0.017525913193821907
0.0032780913170427084,0.015232269652187824
0.008547286503016949,0.01316213421523571
0.00817939080297947,0.01115710660815239
0.007026082836091518,0.08230230957269669
0.00596171710640192,0.0237612072378397
0.03613903373479843,0.013807680457830429
0.010220972821116447,0.01198550220578909
0.00630179513245821,0.01104801706969738
0.005685180891305208,0.00983234029263258
0.00576471583917737,0.008549452759325504
0.005725465249270201,0.06118511036038399
0.005241070874035358,0.01596294716000557
0.028490904718637466,0.008370894007384777
0.008267433382570744,0.006828157231211662
0.005377883091568947,0.007074931636452675
0.004975096322596073,0.006453992798924446
0.004627080634236336,0.005375641398131847
0.004276657477021217,0.04583542421460152
0.003968503791838884,0.011947928927838802
0.0036747311241924763,0.006690891459584236
0.02133357897400856,0.006002525333315134
0.005518333520740271,0.005586324725300074
0.0034583762753754854,0.004767121281474829
0.003846456529572606,0.0040323673747479916
0.004400393459945917,0.03427260369062424
0.0046924566850066185,0.008516431786119938
0.004553793463855982,0.004990546032786369
0.018442098051309586,0.0042909421026706696
0.005348218604922295,0.004118286073207855
0.003973293583840132,0.003672240534797311
0.0033293506130576134,0.003167622024193406
0.004261533729732037,0.0027254405431449413
0.0038651907816529274,0.0260766688734293
0.003526086453348398,0.004914431367069483
0.010329930111765862,0.002069043694064021
0.003898798720911145,0.0022867557127028704
0.0029726135544478893,0.002415070543065667
0.0026974105276167393,0.0022546916734427214
0.002487588906660676,0.0019990175496786833
0.002692605834454298,0.019628267735242844
0.0022993413731455803,0.004247376229614019
0.002321953186765313,0.002315891208127141
0.001915962086059153,0.0021795013453811407
0.0017553617944940925,0.0020156647078692913
0.0016686010640114546,0.0017389554996043444
0.001727124908939004,0.001495489152148366
0.00263816281221807,0.015569218434393406
0.002922775922343135,0.003504942636936903
0.00254611112177372,0.001902983756735921
-0.0030604759231209755,0.0017328608082607388
0.0018586815567687154,0.0016511637950316072
0.002317416947335005,0.001468765432946384
0.0018423207802698016,0.001447030226700008
0.0016206373693421483,0.0010161210084334016
0.001734086312353611,0.008207698352634907
0.0018714579055085778,0.0016793240793049335
0.0032407771795988083,0.0007759612053632736
-0.005413244944065809,0.0008115426753647625
0.0010575497290119529,0.0008426888380199671
0.0015329292509704828,0.0007754098623991013
-0.00029875795007683337,0.0006019749562256038
0.0017834700411185622,0.0003632486623246223
0.0015073411632329226,0.0005769130075350404
0.0015748321311548352,0.0003627997066359967
0.0018309673760086298,0.00029089796589687467
-0.0030972743406891823,0.0001793814735719934
0.0016648219898343086,0.0001177715603262186
0.0029916372150182724,0.00014740455662831664
0.0032495467457920313,8.622169843874872e-05
0.003378121415153146,-0.0056970990262925625
0.003451164811849594,-0.0008650571689940989
0.003210865193977952,2.8801254302379675e-05
0.0023871264420449734,-0.0003571560955606401
0.0017257233848795295,-0.00013910740381106734
0.0013470114208757877,-0.0003444936592131853
0.0010427917586639524,-0.007876223884522915
0.0011715323198586702,-0.001489410293288529
0.0018456039251759648,-0.0008786009857431054
0.001695327810011804,-0.0007508364506065845
0.0014421867672353983,-0.0008115351083688438
0.0012557582231238484,-0.000558394065592438
0.0011685171630233526,-0.0004432326531969011
0.0010787688661366701,-0.00038087565917521715
0.0010158022632822394,-0.0050392188131809235
0.0009328837622888386,-0.0012128683738410473
-0.0008993381634354591,-0.0006196171743795276
0.0005921859992668033,-0.0006440231227315962
0.000511684687808156,-0.000596926489379257
0.0005143797607161105,-0.0006464776815846562
0.0006067267968319356,-0.0004920652136206627
0.0004477407783269882,-0.0011738893808797002
0.00043413008097559214,-0.0004916060715913773
0.0004236262757331133,-0.0020456889178603888
0.0004263265582267195,-0.0005819847574457526
0.0003971443511545658,-0.00038833837606944144
0.0003816074749920517,-0.000313688738970086
0.0003731671313289553,-0.0002226930664619431
0.0003623513912316412,-0.0002424674021312967
0.0003598869952838868,-0.0012011032085865736
0.00032602777355350554,-0.0002715646114666015
0.0003207572444807738,-0.000289672490907833
0.004155721515417099,-0.00014864969125483185
0.002297688275575638,-0.00016857654554769397
0.001789664733223617,-0.00018307074788026512
0.0018209832487627864,-7.927775732241571e-05
0.001819081255234778,-0.0001386999647365883
0.0018236375181004405,-0.00018949326477013528
0.0018256069160997868,3.802318315138109e-05
0.0018282922683283687,-0.00010531335283303633
0.0018257631454616785,-0.00013544013199862093
0.001830219174735248,-0.0006350480252876878
0.00182997842784971,-3.050933992199134e-05
0.0018330856692045927,-5.998024789732881e-05
0.0018316236091777682,2.115792995027732e-05
0.0018304192926734686,0.00011697880836436525
0.0018315883353352547,-4.278765482013114e-05
0.0018303825054317713,-1.1960191841353662e-05
0.0018336799694225192,-0.00045522002619691193
0.001829623943194747,-4.9317663069814444e-05
0.0018310874002054334,-1.9813214748864993e-05
0.001831072848290205,2.2300857381196693e-05
0.0018310578307136893,-8.628737123217434e-05
0.0018310458399355412,-1.713491656119004e-05
0.0018310381565243006,6.43116727587767e-05
0.0018310317536816,-1.3251056998342392e-06
0.0018310267478227615,-0.0006030105869285762
0.0018310255836695433,8.378573511436116e-06
0.0018310232553631067,5.312813664204441e-05
0.0018310125451534986,-2.3956317818374373e-05
0.001831010333262384,-0.0001993481710087508
0.00183100753929466,-0.00011088298924732953
0.0018310139421373606,4.652831921703182e-05
0.0018310088198632002,-0.0004089595749974251
0.0018310067243874073,-5.8367764722788706e-05
0.0018310066079720855,0.00012926376075483859
0.0018310073064640164,-7.935193571029231e-05
0.0018310023006051779,9.842284634942189e-05
0.0018310045124962926,-0.0003030653460882604
0.001831001602113247,7.968082354636863e-05
0.0018310023006051779,-0.00025004768394865096
0.001831001602113247,-0.00015544361667707562
0.001831000903621316,2.7537569167179754e-06
0.0018310023006051779,-6.840855348855257e-05
0.0018309979932382703,4.5446060539688915e-05
0.001831000903621316,0.00011692982661770657
0.001831000903621316,-3.5279401345178485e-05
0.001831000903621316,-0.00020690207020379603
0.0018309986917302012,-0.0001086694173864089
0.001831000205129385,1.762917236192152e-05
0.001831000205129385,-0.0001729242503643036
0.001831000205129385,-5.319389310898259e-05
0.001831000205129385,-2.8716001907014288e-05
0.001831000205129385,8.201709533750545e-06
0.001831000205129385,7.115948392311111e-05
0.001831000205129385,-0.00023579310800414532
0.001831000205129385,2.9891281883465126e-05
0.001831000205129385,-7.969488251546863e-06
0.0018309979932382703,-1.1886005268024746e-05
0.0018309993902221322,4.988877481082454e-05
0.0018309993902221322,-4.980007724952884e-05
0.0018309993902221322,5.14712774020154e-05
0.0018309993902221322,-0.00025634345365688205
0.0018309993902221322,2.5524484954075888e-05
0.0018309993902221322,-5.2804072765866295e-05
0.0018309993902221322,-2.1227810066193342e-05
0.0018309993902221322,-2.2709282347932458e-05
0.0018309993902221322,-2.5854847990558483e-05
0.0018309993902221322,9.937486902344972e-05
0.0018309993902221322,-5.779426282970235e-05
0.0018309993902221322,-0.0006344958674162626
0.0018309993902221322,3.905309131368995e-05
0.0018309993902221322,-4.834753326576902e-06
0.0018309993902221322,5.754227822762914e-05
0.0018309993902221322,-0.00024078333808574826
0.0018309993902221322,0.00011983419244643301
0.0018309993902221322,0.00011596298281801865
0.0018309993902221322,-0.00024168317031580955
0.0018309993902221322,2.08542805921752e-05
0.0018309993902221322,-8.764326594246086e-06
0.0018309993902221322,-3.240173464291729e-05
0.0018309993902221322,-2.462109478074126e-05
0.0018309993902221322,3.143028152408078e-05
0.0018309993902221322,-7.01725366525352e-05
0.0018309993902221322,-0.00011233599070692435
0.0018309993902221322,-8.944103319663554e-05
0.0018309993902221322,-9.985628821596038e-06
0.0018309993902221322,8.542259456589818e-05
0.0018309993902221322,-3.7995869206497446e-05
0.0018309993902221322,-2.8897957236040384e-05
0.0018309993902221322,-2.8897957236040384e-05
0.0018309993902221322,-0.00010306820331607014
0.0018309993902221322,-0.00025231693871319294
0.0018309993902221322,-1.0380860658187885e-05
0.0018309993902221322,3.850364009849727e-05
0.0018309993902221322,2.5921974156517535e-05
0.0018309993902221322,9.27203509490937e-05
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
0.0018309993902221322,0.36000001430511475
