0.00,0,1.00,0,1.00,0,1.00,0,0,0,0
0.00,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.01,0,1.00,0,1.00,0,1.00,0,0,0,0
0.03,0,1.00,0,1.00,0,1.00,0,0,0,0
0.23,0,1.00,0,1.00,0,1.00,0,0,0,0
0.99,0,1.00,0,1.00,0,1.00,0,0,0,0
2.40,0,1.00,0,1.00,0,1.00,0,0,0,0
4.27,0,1.00,0,1.00,0,1.00,0,0,0,0
5.82,0,1.00,0,1.00,0,1.00,0,0,0,0
7.74,0,1.00,0,1.00,0,1.00,0,0,0,0
10.40,0,1.00,0,1.00,0,1.00,0,0,0,0
13.46,0,1.00,0,1.00,0,1.00,0,0,0,0
16.84,0,1.00,0,1.00,0,1.00,0,0,0,0
19.95,0,1.00,0,1.00,0,1.00,0,0,0,0
21.25,0,1.00,0,1.00,0,1.00,0,0,0,0
21.91,0,1.00,0,1.00,0,1.00,0,0,0,0
23.19,0,1.00,0,1.00,0,1.00,0,0,0,0
24.40,0,1.00,0,1.00,0,1.00,0,0,0,0
24.98,0,1.00,0,1.00,0,1.00,0,0,0,0
25.53,0,1.00,0,1.00,0,1.00,0,0,0,0
26.06,0,1.00,0,1.00,0,1.00,0,0,0,0
26.57,0,1.00,0,1.00,0,1.00,0,0,0,0
27.06,0,1.00,0,1.00,0,1.00,0,0,0,0
27.97,0,1.00,0,1.00,0,1.00,0,0,0,0
28.41,0,1.00,0,1.00,0,1.00,0,0,0,0
29.25,0,1.00,0,1.00,0,1.00,0,0,0,0
29.65,0,1.00,0,1.00,0,1.00,0,0,0,0
30.04,0,1.00,0,1.00,0,1.00,0,0,0,0
30.42,0,1.00,0,1.00,0,1.00,0,0,0,0
30.81,0,1.00,0,1.00,0,1.00,0,0,0,0
31.19,0,1.00,0,1.00,0,1.00,0,0,0,0
31.96,0,1.00,0,1.00,0,1.00,0,0,0,0
32.36,0,1.00,0,1.00,0,1.00,0,0,0,0
32.76,0,1.00,0,1.00,0,1.00,0,0,0,0
33.17,0,1.00,0,1.00,0,1.00,0,0,0,0
33.59,0,1.00,0,1.00,0,1.00,0,0,0,0
34.01,0,1.00,0,1.00,0,1.00,0,0,0,0
34.86,0,1.00,0,1.00,0,1.00,0,0,0,0
35.28,0,1.00,0,1.00,0,1.00,0,0,0,0
35.69,0,1.00,0,1.00,0,1.00,0,0,0,0
36.09,0,1.00,0,1.00,0,1.00,0,0,0,0
36.49,0,1.00,0,1.00,0,1.00,0,0,0,0
36.89,0,1.00,0,1.00,0,1.00,0,0,0,0
37.29,0,1.00,0,1.00,0,1.00,0,0,0,0
37.69,0,1.00,0,1.00,0,1.00,0,0,0,0
38.11,0,1.00,0,1.00,0,1.00,0,0,0,0
38.52,0,1.00,0,1.00,0,1.00,0,0,0,0
38.95,0,1.00,0,1.00,0,1.00,0,0,0,0
39.37,0,1.00,0,1.00,0,1.00,0,0,0,0
39.79,0,1.00,0,1.00,0,1.00,0,0,0,0
40.21,0,1.00,0,1.00,0,1.00,0,0,0,0
40.62,0,1.00,0,1.00,0,1.00,0,0,0,0
41.02,0,1.00,0,1.00,0,1.00,0,0,0,0
41.42,0,1.00,0,1.00,0,1.00,0,0,0,0
41.81,0,1.00,0,1.00,0,1.00,0,0,0,0
42.20,0,1.00,0,1.00,0,1.00,0,0,0,0
42.60,0,1.00,0,1.00,0,1.00,0,0,0,0
42.99,0,1.00,0,1.00,0,1.00,0,0,0,0
43.40,0,1.00,0,1.00,0,1.00,0,0,0,0
43.81,0,1.00,0,1.00,0,1.00,0,0,0,0
44.22,0,1.00,0,1.00,0,1.00,0,0,0,0
44.64,0,1.00,0,1.00,0,1.00,0,0,0,0
45.49,0,1.00,0,1.00,0,1.00,0,0,0,0
45.90,0,1.00,0,1.00,0,1.00,0,0,0,0
46.31,0,1.00,0,1.00,0,1.00,0,0,0,0
46.72,0,1.00,0,1.00,0,1.00,0,0,0,0
47.12,0,1.00,0,1.00,0,1.00,0,0,0,0
47.52,0,1.00,0,1.00,0,1.00,0,0,0,0
47.92,0,1.00,0,1.00,0,1.00,0,0,0,0
48.33,0,1.00,0,1.00,0,1.00,0,0,0,0
48.74,0,1.00,0,1.00,0,1.00,0,0,0,0
49.16,0,1.00,0,1.00,0,1.00,0,0,0,0
49.58,0,1.00,0,1.00,0,1.00,0,0,0,0
50.00,0,1.00,0,1.00,0,1.00,0,0,0,0
50.41,0,1.00,0,1.00,0,1.00,0,0,0,0
50.82,0,1.00,0,1.00,0,1.00,0,0,0,0
51.23,0,1.00,0,1.00,0,1.00,0,0,0,0
51.63,0,1.00,0,1.00,0,1.00,0,0,0,0
52.03,0,1.00,0,1.00,0,1.00,0,0,0,0
52.43,0,1.00,0,1.00,0,1.00,0,0,0,0
52.84,0,1.00,0,1.00,0,1.00,0,0,0,0
