0.00,0,1.00,0,1.00,0,1.00,0,0,0,0
0.08,0,1.00,0,1.00,0,1.00,0,0,0,0
0.17,0,1.00,0,1.00,0,1.00,0,0,0,0
0.28,0,1.00,0,1.00,0,1.00,0,0,0,0
0.35,0,1.00,0,1.00,0,1.00,0,0,0,0
0.38,0,1.00,0,1.00,0,1.00,0,0,0,0
0.41,0,1.00,0,1.00,0,1.00,0,0,0,0
0.41,0,1.00,0,1.00,0,1.00,0,0,0,0
0.42,0,1.00,0,1.00,0,1.00,0,0,0,0
0.43,0,1.00,0,1.00,0,1.00,0,0,0,0
0.44,0,1.00,0,1.00,0,1.00,0,0,0,0
0.44,0,1.00,0,1.00,0,1.00,0,0,0,0
0.45,0,1.00,0,1.00,0,1.00,0,0,0,0
0.45,0,1.00,0,1.00,0,1.00,0,0,0,0
0.46,0,1.00,0,1.00,0,1.00,0,0,0,0
0.46,0,1.00,0,1.00,0,1.00,0,0,0,0
0.47,0,1.00,0,1.00,0,1.00,0,0,0,0
0.47,0,1.00,0,1.00,0,1.00,0,0,0,0
0.49,0,1.00,0,1.00,0,1.00,0,0,0,0
0.51,0,1.00,0,1.00,0,1.00,0,0,0,0
0.55,0,1.00,0,1.00,0,1.00,0,0,0,0
0.59,0,1.00,0,1.00,0,1.00,0,0,0,0
0.63,0,1.00,0,1.00,0,1.00,0,0,0,0
0.68,0,1.00,0,1.00,0,1.00,0,0,0,0
0.73,0,1.00,0,1.00,0,1.00,0,0,0,0
0.78,0,1.00,0,1.00,0,1.00,0,0,0,0
0.83,0,1.00,0,1.00,0,1.00,0,0,0,0
0.90,0,1.00,0,1.00,0,1.00,0,0,0,0
0.96,0,1.00,0,1.00,0,1.00,0,0,0,0
1.03,0,1.00,0,1.00,0,1.00,0,0,0,0
1.27,0,1.00,0,1.00,0,1.00,0,0,0,0
1.43,0,1.00,0,1.00,0,1.00,0,0,0,0
1.58,0,1.00,0,1.00,0,1.00,0,0,0,0
1.82,0,1.00,0,1.00,0,1.00,0,0,0,0
1.99,0,1.00,0,1.00,0,1.00,0,0,0,0
2.12,0,1.00,0,1.00,0,1.00,0,0,0,0
2.26,0,1.00,0,1.00,0,1.00,0,0,0,0
2.38,0,1.00,0,1.00,0,1.00,0,0,0,0
3.38,0,1.00,0,1.00,0,1.00,0,0,0,0
4.82,0,1.00,0,1.00,0,1.00,0,0,0,0
6.37,0,1.00,0,1.00,0,1.00,0,0,0,0
8.15,0,1.00,0,1.00,0,1.00,0,0,0,0
10.33,0,1.00,0,1.00,0,1.00,0,0,0,0
12.42,0,1.00,0,1.00,0,1.00,0,0,0,0
15.11,0,1.00,0,1.00,0,1.00,0,0,0,0
17.54,0,1.00,0,1.00,0,1.00,0,0,0,0
19.08,0,1.00,0,1.00,0,1.00,0,0,0,0
19.48,0,1.00,0,1.00,0,1.00,0,0,0,0
19.92,0,1.00,0,1.00,0,1.00,0,0,0,0
20.33,0,1.00,0,1.00,0,1.00,0,0,0,0
20.74,0,1.00,0,1.00,0,1.00,0,0,0,0
21.13,0,1.00,0,1.00,0,1.00,0,0,0,0
21.53,0,1.00,0,1.00,0,1.00,0,0,0,0
21.97,0,1.00,0,1.00,0,1.00,0,0,0,0
22.46,0,1.00,0,1.00,0,1.00,0,0,0,0
23.14,0,1.00,0,1.00,0,1.00,0,0,0,0
23.50,0,1.00,0,1.00,0,1.00,0,0,0,0
23.83,0,1.00,0,1.00,0,1.00,0,0,0,0
24.16,0,1.00,0,1.00,0,1.00,0,0,0,0
24.49,0,1.00,0,1.00,0,1.00,0,0,0,0
24.79,0,1.00,0,1.00,0,1.00,0,0,0,0
25.08,0,1.00,0,1.00,0,1.00,0,0,0,0
25.37,0,1.00,0,1.00,0,1.00,0,0,0,0
25.86,0,1.00,0,1.00,0,1.00,0,0,0,0
26.14,0,1.00,0,1.00,0,1.00,0,0,0,0
26.51,0,1.00,0,1.00,0,1.00,0,0,0,0
26.96,0,1.00,0,1.00,0,1.00,0,0,0,0
27.37,0,1.00,0,1.00,0,1.00,0,0,0,0
27.76,0,1.00,0,1.00,0,1.00,0,0,0,0
28.05,0,1.00,0,1.00,0,1.00,0,0,0,0
28.36,0,1.00,0,1.00,0,1.00,0,0,0,0
28.70,0,1.00,0,1.00,0,1.00,0,0,0,0
29.00,0,1.00,0,1.00,0,1.00,0,0,0,0
29.33,0,1.00,0,1.00,0,1.00,0,0,0,0
29.63,0,1.00,0,1.00,0,1.00,0,0,0,0
29.93,0,1.00,0,1.00,0,1.00,0,0,0,0
30.21,0,1.00,0,1.00,0,1.00,0,0,0,0
30.51,0,1.00,0,1.00,0,1.00,0,0,0,0
31.12,0,1.00,0,1.00,0,1.00,0,0,0,0
31.84,0,1.00,0,1.00,0,1.00,0,0,0,0
32.27,0,1.00,0,1.00,0,1.00,0,0,0,0
32.60,0,1.00,0,1.00,0,1.00,0,0,0,0
32.86,0,1.00,0,1.00,0,1.00,0,0,0,0
33.13,0,1.00,0,1.00,0,1.00,0,0,0,0
