0.00,0,1.00,0,1.00,0,1.00,0,0,0,0
0.05,0,1.00,0,1.00,0,1.00,0,0,0,0
0.07,0,1.00,0,1.00,0,1.00,0,0,0,0
0.07,0,1.00,0,1.00,0,1.00,0,0,0,0
0.08,0,1.00,0,1.00,0,1.00,0,0,0,0
0.09,0,1.00,0,1.00,0,1.00,0,0,0,0
0.10,0,1.00,0,1.00,0,1.00,0,0,0,0
0.11,0,1.00,0,1.00,0,1.00,0,0,0,0
0.12,0,1.00,0,1.00,0,1.00,0,0,0,0
0.12,0,1.00,0,1.00,0,1.00,0,0,0,0
0.13,0,1.00,0,1.00,0,1.00,0,0,0,0
0.13,0,1.00,0,1.00,0,1.00,0,0,0,0
0.13,0,1.00,0,1.00,0,1.00,0,0,0,0
0.13,0,1.00,0,1.00,0,1.00,0,0,0,0
0.14,0,1.00,0,1.00,0,1.00,0,0,0,0
0.16,0,1.00,0,1.00,0,1.00,0,0,0,0
0.18,0,1.00,0,1.00,0,1.00,0,0,0,0
0.24,0,1.00,0,1.00,0,1.00,0,0,0,0
0.28,0,1.00,0,1.00,0,1.00,0,0,0,0
0.36,0,1.00,0,1.00,0,1.00,0,0,0,0
0.43,0,1.00,0,1.00,0,1.00,0,0,0,0
0.53,0,1.00,0,1.00,0,1.00,0,0,0,0
0.60,0,1.00,0,1.00,0,1.00,0,0,0,0
0.72,0,1.00,0,1.00,0,1.00,0,0,0,0
0.87,0,1.00,0,1.00,0,1.00,0,0,0,0
1.12,0,1.00,0,1.00,0,1.00,0,0,0,0
1.23,0,1.00,0,1.00,0,1.00,0,0,0,0
1.42,0,1.00,0,1.00,0,1.00,0,0,0,0
1.55,0,1.00,0,1.00,0,1.00,0,0,0,0
1.76,0,1.00,0,1.00,0,1.00,0,0,0,0
1.89,0,1.00,0,1.00,0,1.00,0,0,0,0
2.17,0,1.00,0,1.00,0,1.00,0,0,0,0
2.33,0,1.00,0,1.00,0,1.00,0,0,0,0
2.60,0,1.00,0,1.00,0,1.00,0,0,0,0
2.75,0,1.00,0,1.00,0,1.00,0,0,0,0
3.01,0,1.00,0,1.00,0,1.00,0,0,0,0
3.18,0,1.00,0,1.00,0,1.00,0,0,0,0
3.36,0,1.00,0,1.00,0,1.00,0,0,0,0
3.64,0,1.00,0,1.00,0,1.00,0,0,0,0
3.81,0,1.00,0,1.00,0,1.00,0,0,0,0
4.09,0,1.00,0,1.00,0,1.00,0,0,0,0
4.26,0,1.00,0,1.00,0,1.00,0,0,0,0
4.56,0,1.00,0,1.00,0,1.00,0,0,0,0
5.26,0,1.00,0,1.00,0,1.00,0,0,0,0
6.31,0,1.00,0,1.00,0,1.00,0,0,0,0
8.24,0,1.00,0,1.00,0,1.00,0,0,0,0
9.68,0,1.00,0,1.00,0,1.00,0,0,0,0
12.10,0,1.00,0,1.00,0,1.00,0,0,0,0
14.55,0,1.00,0,1.00,0,1.00,0,0,0,0
16.87,0,1.00,0,1.00,0,1.00,0,0,0,0
19.90,0,1.00,0,1.00,0,1.00,0,0,0,0
23.27,0,1.00,0,1.00,0,1.00,0,0,0,0
24.50,0,1.00,0,1.00,0,1.00,0,0,0,0
25.80,0,1.00,0,1.00,0,1.00,0,0,0,0
26.48,0,1.00,0,1.00,0,1.00,0,0,0,0
26.92,0,1.00,0,1.00,0,1.00,0,0,0,0
27.37,0,1.00,0,1.00,0,1.00,0,0,0,0
28.17,0,1.00,0,1.00,0,1.00,0,0,0,0
28.70,0,1.00,0,1.00,0,1.00,0,0,0,0
29.41,0,1.00,0,1.00,0,1.00,0,0,0,0
29.88,0,1.00,0,1.00,0,1.00,0,0,0,0
30.66,0,1.00,0,1.00,0,1.00,0,0,0,0
31.07,0,1.00,0,1.00,0,1.00,0,0,0,0
31.84,0,1.00,0,1.00,0,1.00,0,0,0,0
32.15,0,1.00,0,1.00,0,1.00,0,0,0,0
32.67,0,1.00,0,1.00,0,1.00,0,0,0,0
32.98,0,1.00,0,1.00,0,1.00,0,0,0,0
33.51,0,1.00,0,1.00,0,1.00,0,0,0,0
33.81,0,1.00,0,1.00,0,1.00,0,0,0,0
34.27,0,1.00,0,1.00,0,1.00,0,0,0,0
34.57,0,1.00,0,1.00,0,1.00,0,0,0,0
34.99,0,1.00,0,1.00,0,1.00,0,0,0,0
35.78,0,1.00,0,1.00,0,1.00,0,0,0,0
36.08,0,1.00,0,1.00,0,1.00,0,0,0,0
36.55,0,1.00,0,1.00,0,1.00,0,0,0,0
36.84,0,1.00,0,1.00,0,1.00,0,0,0,0
37.25,0,1.00,0,1.00,0,1.00,0,0,0,0
37.55,0,1.00,0,1.00,0,1.00,0,0,0,0
38.01,0,1.00,0,1.00,0,1.00,0,0,0,0
38.31,0,1.00,0,1.00,0,1.00,0,0,0,0
38.76,0,1.00,0,1.00,0,1.00,0,0,0,0
39.05,0,1.00,0,1.00,0,1.00,0,0,0,0
39.52,0,1.00,0,1.00,0,1.00,0,0,0,0
39.82,0,1.00,0,1.00,0,1.00,0,0,0,0
40.30,0,1.00,0,1.00,0,1.00,0,0,0,0
40.63,0,1.00,0,1.00,0,1.00,0,0,0,0
41.12,0,1.00,0,1.00,0,1.00,0,0,0,0
41.41,0,1.00,0,1.00,0,1.00,0,0,0,0
41.90,0,1.00,0,1.00,0,1.00,0,0,0,0
42.18,0,1.00,0,1.00,0,1.00,0,0,0,0
42.61,0,1.00,0,1.00,0,1.00,0,0,0,0
42.89,0,1.00,0,1.00,0,1.00,0,0,0,0
43.18,0,1.00,0,1.00,0,1.00,0,0,0,0
43.64,0,1.00,0,1.00,0,1.00,0,0,0,0
43.91,0,1.00,0,1.00,0,1.00,0,0,0,0
44.42,0,1.00,0,1.00,0,1.00,0,0,0,0
44.72,0,1.00,0,1.00,0,1.00,0,0,0,0
45.24,0,1.00,0,1.00,0,1.00,0,0,0,0
45.54,0,1.00,0,1.00,0,1.00,0,0,0,0
46.06,0,1.00,0,1.00,0,1.00,0,0,0,0
46.37,0,1.00,0,1.00,0,1.00,0,0,0,0
46.85,0,1.00,0,1.00,0,1.00,0,0,0,0
47.15,0,1.00,0,1.00,0,1.00,0,0,0,0
47.62,0,1.00,0,1.00,0,1.00,0,0,0,0
47.92,0,1.00,0,1.00,0,1.00,0,0,0,0
48.45,0,1.00,0,1.00,0,1.00,0,0,0,0
48.77,0,1.00,0,1.00,0,1.00,0,0,0,0
49.30,0,1.00,0,1.00,0,1.00,0,0,0,0
49.62,0,1.00,0,1.00,0,1.00,0,0,0,0
50.14,0,1.00,0,1.00,0,1.00,0,0,0,0
50.91,0,1.00,0,1.00,0,1.00,0,0,0,0
51.21,0,1.00,0,1.00,0,1.00,0,0,0,0
51.62,0,1.00,0,1.00,0,1.00,0,0,0,0
51.90,0,1.00,0,1.00,0,1.00,0,0,0,0
53.05,0,1.00,0,1.00,0,1.00,0,0,0,0
55.62,0,1.00,0,1.00,0,1.00,0,0,0,0
57.73,0,1.00,0,1.00,0,1.00,0,0,0,0
59.71,0,1.00,0,1.00,0,1.00,0,0,0,0
62.02,0,1.00,0,1.00,0,1.00,0,0,0,0
64.13,0,1.00,0,1.00,0,1.00,0,0,0,0
66.49,0,1.00,0,1.00,0,1.00,0,0,0,0
69.09,0,1.00,0,1.00,0,1.00,0,0,0,0
72.34,0,1.00,0,1.00,0,1.00,0,0,0,0
74.54,0,1.00,0,1.00,0,1.00,0,0,0,0
76.11,0,1.00,0,1.00,0,1.00,0,0,0,0
77.05,0,1.00,0,1.00,0,1.00,0,0,0,0
77.86,0,1.00,0,1.00,0,1.00,0,0,0,0
78.35,0,1.00,0,1.00,0,1.00,0,0,0,0
78.81,0,1.00,0,1.00,0,1.00,0,0,0,0
79.51,0,1.00,0,1.00,0,1.00,0,0,0,0
79.97,0,1.00,0,1.00,0,1.00,0,0,0,0
80.65,0,1.00,0,1.00,0,1.00,0,0,0,0
81.09,0,1.00,0,1.00,0,1.00,0,0,0,0
81.84,0,1.00,0,1.00,0,1.00,0,0,0,0
82.25,0,1.00,0,1.00,0,1.00,0,0,0,0
82.91,0,1.00,0,1.00,0,1.00,0,0,0,0
83.30,0,1.00,0,1.00,0,1.00,0,0,0,0
83.86,0,1.00,0,1.00,0,1.00,0,0,0,0
